dataset,direction,outer_fold,subject,method,balanced_accuracy,macro_f1,accuracy,nll,brier,ece10,recall_right_hand,recall_left_hand,recall_both_hand,recall_rest
stieger,chronological,0,26,POPULATION_ONLY,0.42638691322901845,0.40956354365067371,0.42666666666666669,1.2770742252276579,0.69981867037127798,0.12170589910971984,0.1891891891891892,0.31578947368421051,0.57894736842105265,0.6216216216216216
stieger,chronological,0,26,FULL_RIDGE_TRANSFER,0.50640113798008535,0.50493775292922116,0.50666666666666671,1.6061099032110713,0.7329494486725362,0.16676518574940641,0.35135135135135137,0.39473684210526316,0.65789473684210531,0.6216216216216216
stieger,chronological,0,26,ENROLLMENT_PCA_TRANSFER,0.41963015647226176,0.40745493409397082,0.41999999999999998,1.4634795907301359,0.7367635092664816,0.19332476693743361,0.21621621621621623,0.31578947368421051,0.57894736842105265,0.56756756756756754
stieger,chronological,0,26,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.42638691322901845,0.40956354365067371,0.42666666666666669,1.2770742252276579,0.69981867037127798,0.12170589910971984,0.1891891891891892,0.31578947368421051,0.57894736842105265,0.6216216216216216
stieger,chronological,0,28,LRCM,0.40042674253200572,0.38945721118918064,0.40000000000000002,1.5486149461359233,0.773838141011845,0.19408761708006433,0.21052631578947367,0.27027027027027029,0.52631578947368418,0.59459459459459463
stieger,chronological,0,28,IDENTITY_RESIDUAL_CARRY,0.48826458036984355,0.48053694273206471,0.48666666666666669,1.9052488169015003,0.77481705139527468,0.18877069284737727,0.44736842105263158,0.6216216216216216,0.28947368421052633,0.59459459459459463
stieger,chronological,0,28,PAST_PROTOTYPE_DIRECT,0.46888335704125184,0.45350486627709857,0.46666666666666667,1.8691096515605863,0.78715613622149272,0.23018127325655455,0.36842105263157893,0.67567567567567566,0.23684210526315788,0.59459459459459463
stieger,chronological,0,28,POPULATION_ONLY,0.39349217638691325,0.38393205603155828,0.39333333333333331,1.3420114315125717,0.71891703766076631,0.089408781664726766,0.26315789473684209,0.21621621621621623,0.5,0.59459459459459463
stieger,chronological,0,28,FULL_RIDGE_TRANSFER,0.48079658605974396,0.48067673878061862,0.47999999999999998,1.5844715902985707,0.75495235864956578,0.18347990554048038,0.5,0.48648648648648651,0.34210526315789475,0.59459459459459463
stieger,chronological,0,28,ENROLLMENT_PCA_TRANSFER,0.41571834992887624,0.37939958592132506,0.41333333333333333,1.5607256603097301,0.76924104362896017,0.13639738131472162,0.42105263157894735,0.59459459459459463,0.052631578947368418,0.59459459459459463
stieger,chronological,0,28,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.39349217638691325,0.38393205603155828,0.39333333333333331,1.3420114315125717,0.71891703766076631,0.089408781664726766,0.26315789473684209,0.21621621621621623,0.5,0.59459459459459463
stieger,chronological,0,37,LRCM,0.44933420262367629,0.41656559531028903,0.44966442953020136,1.1955708819503652,0.66035778205130458,0.083377836132922725,0.24324324324324326,0.18421052631578946,0.52777777777777779,0.84210526315789469
