dataset,direction,method,subjects,mean_balanced_accuracy,median_balanced_accuracy,mean_macro_f1,median_macro_f1,mean_accuracy,median_accuracy,mean_nll,median_nll,mean_brier,median_brier,mean_ece10,median_ece10
openbmi,chronological,LRCM,54,0.69148148148148125,0.66500000000000004,0.69050443876136003,0.66236759999584027,0.69148148148148125,0.66500000000000004,0.6101242693552581,0.6452766603530391,0.42136145868306973,0.45286214484743414,0.11997610909083445,0.081159901680319751
openbmi,chronological,IDENTITY_RESIDUAL_CARRY,54,0.64777777777777767,0.59499999999999997,0.646480478515016,0.59497949794979488,0.64777777777777767,0.59499999999999986,0.65522618110407238,0.66464056664935733,0.4391513149602127,0.47238515569061551,0.12669600230234956,0.12539896577585824
openbmi,chronological,PAST_PROTOTYPE_DIRECT,54,0.64537037037037026,0.58999999999999986,0.64407325979911778,0.5897948317502153,0.64537037037037026,0.58999999999999986,0.65370667216814049,0.67028058547261971,0.43987809348303525,0.47725237275126731,0.12692653670938953,0.11821156999761506
openbmi,chronological,POPULATION_ONLY,54,0.69148148148148136,0.66000000000000003,0.69059220024106782,0.65653335997801809,0.69148148148148136,0.66000000000000003,0.61708903654953795,0.63568200679018039,0.4257356573093819,0.44471137175568032,0.12470275513718462,0.08356484297816516
openbmi,chronological,FULL_RIDGE_TRANSFER,54,0.69407407407407384,0.66500000000000004,0.69302867549043501,0.66485136622960672,0.69407407407407384,0.66500000000000004,0.60449153924060095,0.64538582926052623,0.41691461301963056,0.45293447977715307,0.1169094557410473,0.089121026706195705
openbmi,chronological,ENROLLMENT_PCA_TRANSFER,54,0.69148148148148159,0.65000000000000002,0.69048097247099138,0.64996499649965001,0.69148148148148159,0.65000000000000002,0.60962601596320454,0.64661247299226743,0.42080421156478348,0.45420036869389396,0.1242232821732762,0.085188221719114859
openbmi,chronological,CLASS_INDEPENDENT_SUBJECT_OFFSET,54,0.69148148148148136,0.66000000000000003,0.69059220024106782,0.65653335997801809,0.69148148148148136,0.66000000000000003,0.61708903654953795,0.63568200679018039,0.4257356573093819,0.44471137175568032,0.12470275513718462,0.08356484297816516
