dataset,direction,outer_fold,subject,method,balanced_accuracy,macro_f1,accuracy,nll,brier,ece10,recall_right_hand,recall_left_hand,recall_both_hand,recall_rest
stieger,reverse,0,11,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.32823613086770981,0.32309076554272814,0.32885906040268459,1.4752135379498725,0.78952724615134817,0.11237452049302266,0.1891891891891892,0.27027027027027029,0.43243243243243246,0.42105263157894735
stieger,reverse,0,15,LRCM,0.35312944523470835,0.33501400560224087,0.35333333333333333,1.4743097225798287,0.79091909549544492,0.10137438514045691,0.16216216216216217,0.52631578947368418,0.21052631578947367,0.51351351351351349
stieger,reverse,0,15,IDENTITY_RESIDUAL_CARRY,0.36593172119487904,0.35751408609420782,0.36666666666666664,1.6672894868751711,0.84826981094846265,0.24112838591603825,0.35135135135135137,0.57894736842105265,0.26315789473684209,0.27027027027027029
stieger,reverse,0,15,PAST_PROTOTYPE_DIRECT,0.35935277382645803,0.3519480519480519,0.35999999999999999,1.6051419932828455,0.83244145666630476,0.19199936982176743,0.29729729729729731,0.55263157894736847,0.26315789473684209,0.32432432432432434
stieger,reverse,0,15,POPULATION_ONLY,0.34655049786628733,0.33334701587554966,0.34666666666666668,1.4794554716034456,0.79284930659130637,0.1072102613734093,0.16216216216216217,0.47368421052631576,0.23684210526315788,0.51351351351351349
stieger,reverse,0,15,FULL_RIDGE_TRANSFER,0.35312944523470835,0.33501400560224087,0.35333333333333333,1.4738771678497589,0.79067688931086932,0.10919591215684352,0.16216216216216217,0.52631578947368418,0.21052631578947367,0.51351351351351349
stieger,reverse,0,15,ENROLLMENT_PCA_TRANSFER,0.33357041251778097,0.29823660233324101,0.33333333333333331,1.4705675412994446,0.7899525780603246,0.098891415332410734,0.21621621621621623,0.57894736842105265,0.052631578947368418,0.48648648648648651
stieger,reverse,0,15,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.34655049786628733,0.33334701587554966,0.34666666666666668,1.4794554716034456,0.79284930659130637,0.1072102613734093,0.16216216216216217,0.47368421052631576,0.23684210526315788,0.51351351351351349
stieger,reverse,0,26,LRCM,0.539651493598862,0.5511708656038552,0.54000000000000004,1.2461186315273993,0.66599848894242508,0.1358162950974787,0.52631578947368418,0.45945945945945948,0.60526315789473684,0.56756756756756754
stieger,reverse,0,26,IDENTITY_RESIDUAL_CARRY,0.54587482219061167,0.54661467564693367,0.54666666666666663,1.3604156994168697,0.63566370595127175,0.14324256998641927,0.57894736842105265,0.43243243243243246,0.63157894736842102,0.54054054054054057
stieger,reverse,0,26,PAST_PROTOTYPE_DIRECT,0.53271692745376953,0.53411215524299493,0.53333333333333333,1.4204049557802529,0.64304216300741091,0.16417628097251002,0.55263157894736847,0.40540540540540543,0.60526315789473684,0.56756756756756754
stieger,reverse,0,26,POPULATION_ONLY,0.50035561877667134,0.5115101028004253,0.5,1.2536229448697334,0.67154229785513486,0.13852840489143575,0.52631578947368418,0.48648648648648651,0.42105263157894735,0.56756756756756754
stieger,reverse,0,26,FULL_RIDGE_TRANSFER,0.539651493598862,0.55262646391678638,0.54000000000000004,1.2458256609123788,0.66583896920809438,0.13583167992610617,0.52631578947368418,0.45945945945945948,0.60526315789473684,0.56756756756756754
stieger,reverse,0,26,ENROLLMENT_PCA_TRANSFER,0.51973684210526316,0.52108247593485424,0.52000000000000002,1.2394557277996636,0.65662249019219243,0.11317448299352739,0.39473684210526316,0.43243243243243246,0.68421052631578949,0.56756756756756754
stieger,reverse,0,26,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.50035561877667134,0.5115101028004253,0.5,1.2536229448697334,0.67154229785513486,0.13852840489143575,0.52631578947368418,0.48648648648648651,0.42105263157894735,0.56756756756756754
stieger,reverse,0,28,LRCM,0.44298245614035081,0.4386363636363636,0.44,1.2480480070625963,0.67697324666368641,0.082153455079582785,0.36842105263157893,0.39473684210526316,0.34210526315789475,0.66666666666666663
stieger,reverse,0,28,IDENTITY_RESIDUAL_CARRY,0.46235380116959057,0.45693212886056739,0.46000000000000002,1.4197144264610373,0.72386136334454765,0.1206793113127388,0.31578947368421051,0.36842105263157893,0.52631578947368418,0.63888888888888884
stieger,reverse,0,28,PAST_PROTOTYPE_DIRECT,0.46235380116959063,0.46045047023563457,0.46000000000000002,1.4594016763753859,0.73650585755688081,0.17548578360087971,0.34210526315789475,0.36842105263157893,0.5,0.63888888888888884
stieger,reverse,0,28,POPULATION_ONLY,0.43640350877192979,0.43112509060784926,0.43333333333333335,1.2520476305068036,0.67913938424270348,0.082187104990548709,0.36842105263157893,0.42105263157894735,0.28947368421052633,0.66666666666666663
stieger,reverse,0,28,FULL_RIDGE_TRANSFER,0.44298245614035081,0.4386363636363636,0.44,1.247923362012642,0.67689945040053179,0.082030055549467254,0.36842105263157893,0.39473684210526316,0.34210526315789475,0.66666666666666663
stieger,reverse,0,28,ENROLLMENT_PCA_TRANSFER,0.46271929824561409,0.45806716123160407,0.46000000000000002,1.2418272936108428,0.67348544244296027,0.14079605631409489,0.39473684210526316,0.34210526315789475,0.44736842105263158,0.66666666666666663
stieger,reverse,0,28,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.43640350877192979,0.43112509060784926,0.43333333333333335,1.2520476305068036,0.67913938424270348,0.082187104990548709,0.36842105263157893,0.42105263157894735,0.28947368421052633,0.66666666666666663
stieger,reverse,0,37,LRCM,0.43859649122807015,0.39289438968718449,0.44,1.2791360068188513,0.70321768378302807,0.097205098058288683,0.10526315789473684,0.33333333333333331,0.39473684210526316,0.92105263157894735
stieger,reverse,0,37,IDENTITY_RESIDUAL_CARRY,0.40058479532163738,0.39116193842469948,0.40000000000000002,1.6290793487194839,0.7574108118237598,0.18256079316629453,0.21052631578947367,0.44444444444444442,0.31578947368421051,0.63157894736842102
stieger,reverse,0,37,PAST_PROTOTYPE_DIRECT,0.39985380116959063,0.39357436143550362,0.40000000000000002,1.6632776410788312,0.75835559453164536,0.22810645778371408,0.21052631578947367,0.3888888888888889,0.36842105263157893,0.63157894736842102
stieger,reverse,0,37,POPULATION_ONLY,0.46637426900584794,0.4204655472354587,0.46666666666666667,1.2751411936543029,0.70098977052757494,0.12580007051976044,0.10526315789473684,0.44444444444444442,0.39473684210526316,0.92105263157894735
stieger,reverse,0,37,FULL_RIDGE_TRANSFER,0.43859649122807015,0.39289438968718449,0.44,1.2793757010804716,0.70325728173310664,0.097335511824352114,0.10526315789473684,0.33333333333333331,0.39473684210526316,0.92105263157894735
stieger,reverse,0,37,ENROLLMENT_PCA_TRANSFER,0.39071637426900585,0.34455787217849343,0.39333333333333331,1.3265266263803057,0.71934558958589323,0.12068564605210789,0.10526315789473684,0.19444444444444445,0.42105263157894735,0.84210526315789469
stieger,reverse,0,37,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.46637426900584794,0.4204655472354587,0.46666666666666667,1.2751411936543029,0.70098977052757494,0.12580007051976044,0.10526315789473684,0.44444444444444442,0.39473684210526316,0.92105263157894735
stieger,reverse,0,41,LRCM,0.29445234708392604,0.28304365468300485,0.29333333333333333,1.4536378263192675,0.78204034541742307,0.12447524431728903,0.13157894736842105,0.28947368421052633,0.32432432432432434,0.43243243243243246
stieger,reverse,0,41,IDENTITY_RESIDUAL_CARRY,0.27969416785206258,0.27330356500210717,0.28000000000000003,1.8068655230755355,0.87676350108513934,0.25109304381299064,0.21052631578947367,0.39473684210526316,0.16216216216216217,0.35135135135135137
stieger,reverse,0,41,PAST_PROTOTYPE_DIRECT,0.30707681365576101,0.30763645981776566,0.30666666666666664,1.8721774811057623,0.87805624877276767,0.24250849365366745,0.26315789473684209,0.28947368421052633,0.32432432432432434,0.35135135135135137
stieger,reverse,0,41,POPULATION_ONLY,0.29445234708392604,0.28304365468300485,0.29333333333333333,1.433479834518099,0.77298536010455277,0.10279329608852932,0.13157894736842105,0.28947368421052633,0.32432432432432434,0.43243243243243246
stieger,reverse,0,41,FULL_RIDGE_TRANSFER,0.29445234708392604,0.28304365468300485,0.29333333333333333,1.4533005389599236,0.78186644862242816,0.12421662074993124,0.13157894736842105,0.28947368421052633,0.32432432432432434,0.43243243243243246
stieger,reverse,0,41,ENROLLMENT_PCA_TRANSFER,0.28751778093883357,0.28002092878556478,0.28666666666666668,1.5338409208202435,0.81303694216017652,0.14859736010981764,0.15789473684210525,0.28947368421052633,0.27027027027027029,0.43243243243243246
stieger,reverse,0,41,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.29445234708392604,0.28304365468300485,0.29333333333333333,1.433479834518099,0.77298536010455277,0.10279329608852932,0.13157894736842105,0.28947368421052633,0.32432432432432434,0.43243243243243246
stieger,reverse,0,48,LRCM,0.30067567567567566,0.26225331801044138,0.29999999999999999,1.5226878201559937,0.80698934499011565,0.11687984902680472,0.078947368421052627,0.10810810810810811,0.59459459459459463,0.42105263157894735
stieger,reverse,0,48,IDENTITY_RESIDUAL_CARRY,0.29107396870554764,0.26256695758376131,0.29333333333333333,2.9988177967112111,1.0557563367730449,0.45494000425790837,0.47368421052631576,0.1891891891891892,0.054054054054054057,0.44736842105263158
stieger,reverse,0,48,PAST_PROTOTYPE_DIRECT,0.30458748221906118,0.28101301771514536,0.30666666666666664,2.8313225423306183,1.0030337864702104,0.41494226982165439,0.47368421052631576,0.21621621621621623,0.081081081081081086,0.44736842105263158
stieger,reverse,0,48,POPULATION_ONLY,0.28733997155049784,0.24050442449085824,0.28666666666666668,1.6460971907369795,0.85074490307920536,0.17071845931796853,0.052631578947368418,0.081081081081081086,0.59459459459459463,0.42105263157894735
stieger,reverse,0,48,FULL_RIDGE_TRANSFER,0.30067567567567566,0.26225331801044138,0.29999999999999999,1.5229563651873226,0.80692665286331344,0.12099763837849931,0.078947368421052627,0.10810810810810811,0.59459459459459463,0.42105263157894735
stieger,reverse,0,48,ENROLLMENT_PCA_TRANSFER,0.32076813655761022,0.28657801418439721,0.32000000000000001,1.3708359416271207,0.74200721703709116,0.05831605539637727,0.47368421052631576,0.21621621621621623,0.54054054054054057,0.052631578947368418
stieger,reverse,0,48,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.28733997155049784,0.24050442449085824,0.28666666666666668,1.6460971907369795,0.85074490307920536,0.17071845931796853,0.052631578947368418,0.081081081081081086,0.59459459459459463,0.42105263157894735
stieger,reverse,0,56,LRCM,0.26258495337442705,0.243079649388666,0.26174496644295303,1.540660683240803,0.81150280949545339,0.14556859090149593,0.13513513513513514,0.42105263157894735,0.10526315789473684,0.3888888888888889
stieger,reverse,0,56,IDENTITY_RESIDUAL_CARRY,0.37570135925399084,0.34838709677419355,0.37583892617449666,1.8362049965411431,0.84323482678573725,0.25963702092488516,0.16216216216216217,0.18421052631578946,0.68421052631578949,0.47222222222222221
stieger,reverse,0,56,PAST_PROTOTYPE_DIRECT,0.37552354986565517,0.34299682322281189,0.37583892617449666,1.7238888053620574,0.82397153902545717,0.24550291278590283,0.13513513513513514,0.18421052631578946,0.71052631578947367,0.47222222222222221
stieger,reverse,0,56,POPULATION_ONLY,0.25618381539434171,0.24716851775675303,0.25503355704697989,1.57360378282702,0.82296098128673301,0.15038340819475438,0.16216216216216217,0.36842105263157893,0.10526315789473684,0.3888888888888889
stieger,reverse,0,56,FULL_RIDGE_TRANSFER,0.26258495337442705,0.243079649388666,0.26174496644295303,1.5385429236449091,0.81066683756580138,0.14153344032730147,0.13513513513513514,0.42105263157894735,0.10526315789473684,0.3888888888888889
stieger,reverse,0,56,ENROLLMENT_PCA_TRANSFER,0.20010470997313101,0.16714399874104391,0.20134228187919462,1.4762803764909735,0.79265992000384644,0.17113132685242605,0.027027027027027029,0.52631578947368418,0.052631578947368418,0.19444444444444445
stieger,reverse,0,56,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.25618381539434171,0.24716851775675303,0.25503355704697989,1.57360378282702,0.82296098128673301,0.15038340819475438,0.16216216216216217,0.36842105263157893,0.10526315789473684,0.3888888888888889
stieger,reverse,0,60,LRCM,0.43936699857752493,0.44330357142857146,0.44,1.3070683835816579,0.70328533491131695,0.077788771443987617,0.31578947368421051,0.45945945945945948,0.32432432432432434,0.65789473684210531
stieger,reverse,0,60,IDENTITY_RESIDUAL_CARRY,0.63940256045519195,0.64313267813267816,0.64000000000000001,1.3972827676289827,0.54480583802148308,0.20309755794080969,0.68421052631578949,0.56756756756756754,0.6216216216216216,0.68421052631578949
stieger,reverse,0,60,PAST_PROTOTYPE_DIRECT,0.63922475106685628,0.64201772224383868,0.64000000000000001,1.4242733137351349,0.5553141557891631,0.21156766830839319,0.68421052631578949,0.54054054054054057,0.6216216216216216,0.71052631578947367
stieger,reverse,0,60,POPULATION_ONLY,0.45945945945945948,0.4633868240363832,0.46000000000000002,1.290884089661783,0.6988540321359441,0.116013484028705,0.34210526315789475,0.48648648648648651,0.35135135135135137,0.65789473684210531
stieger,reverse,0,60,FULL_RIDGE_TRANSFER,0.43261024182076818,0.43498642209782756,0.43333333333333335,1.305621930423861,0.70265157914788323,0.079020732541321331,0.31578947368421051,0.45945945945945948,0.29729729729729731,0.65789473684210531
stieger,reverse,0,60,ENROLLMENT_PCA_TRANSFER,0.43278805120910385,0.43827862610325707,0.43333333333333335,1.3283084306450681,0.70178906033003452,0.1202597719991589,0.31578947368421051,0.45945945945945948,0.32432432432432434,0.63157894736842102
stieger,reverse,0,60,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.45945945945945948,0.4633868240363832,0.46000000000000002,1.290884089661783,0.6988540321359441,0.116013484028705,0.34210526315789475,0.48648648648648651,0.35135135135135137,0.65789473684210531
stieger,reverse,1,4,LRCM,0.47208392603129445,0.4632897922356109,0.47333333333333333,1.2995538846361143,0.70304788741734225,0.14041524988881696,0.44736842105263158,0.68421052631578949,0.24324324324324326,0.51351351351351349
stieger,reverse,1,4,IDENTITY_RESIDUAL_CARRY,0.31881223328591751,0.31613785443716746,0.32000000000000001,1.5033428835546903,0.7613630280582403,0.07150414053172735,0.55263157894736847,0.26315789473684209,0.13513513513513514,0.32432432432432434
stieger,reverse,1,4,PAST_PROTOTYPE_DIRECT,0.35241820768136556,0.35825289575289576,0.35333333333333333,1.4690562188897791,0.75847724948409256,0.13408254048705553,0.55263157894736847,0.28947368421052633,0.29729729729729731,0.27027027027027029
stieger,reverse,1,4,POPULATION_ONLY,0.45963726884779521,0.45918627488008468,0.46000000000000002,1.3166469347792455,0.70321346657036432,0.11737400711830301,0.42105263157894735,0.55263157894736847,0.35135135135135137,0.51351351351351349
stieger,reverse,1,4,FULL_RIDGE_TRANSFER,0.45288051209103841,0.45199759713009341,0.45333333333333331,1.3023662032849159,0.69887340310971946,0.11492347124652259,0.42105263157894735,0.55263157894736847,0.32432432432432434,0.51351351351351349
stieger,reverse,1,4,ENROLLMENT_PCA_TRANSFER,0.41233997155049784,0.3965850774121451,0.41333333333333333,1.3040859224562176,0.70285414755204501,0.05736257035167306,0.34210526315789475,0.63157894736842102,0.16216216216216217,0.51351351351351349
stieger,reverse,1,4,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.45963726884779521,0.45918627488008468,0.46000000000000002,1.3166469347792455,0.70321346657036432,0.11737400711830301,0.42105263157894735,0.55263157894736847,0.35135135135135137,0.51351351351351349
stieger,reverse,1,16,LRCM,0.28485064011379801,0.26859322742474917,0.28666666666666668,1.5127675601477513,0.80636001608340135,0.10219262568714606,0.13513513513513514,0.44736842105263158,0.16216216216216217,0.39473684210526316
stieger,reverse,1,16,IDENTITY_RESIDUAL_CARRY,0.31312233285917501,0.3051485887738366,0.31333333333333335,1.4512046828718976,0.77408779142487272,0.10221232317981425,0.40540540540540543,0.42105263157894735,0.1891891891891892,0.23684210526315788
stieger,reverse,1,16,PAST_PROTOTYPE_DIRECT,0.29480796586059743,0.28258912140491088,0.29333333333333333,1.4517876321520535,0.77492298213380661,0.10470405782899848,0.3783783783783784,0.15789473684210525,0.43243243243243246,0.21052631578947367
stieger,reverse,1,16,POPULATION_ONLY,0.2983641536273115,0.28750060630312729,0.29999999999999999,1.5969231718006986,0.83295852512474411,0.12504912056549342,0.16216216216216217,0.44736842105263158,0.1891891891891892,0.39473684210526316
stieger,reverse,1,16,FULL_RIDGE_TRANSFER,0.30494310099573263,0.29224632755560592,0.30666666666666664,1.5690271000230989,0.8249651662755394,0.12729835536632436,0.16216216216216217,0.47368421052631576,0.1891891891891892,0.39473684210526316
stieger,reverse,1,16,ENROLLMENT_PCA_TRANSFER,0.27773826458036988,0.24889323753334502,0.28000000000000003,1.5294994857498254,0.81128042295444858,0.10969118227760973,0.13513513513513514,0.52631578947368418,0.081081081081081086,0.36842105263157893
stieger,reverse,1,16,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.2983641536273115,0.28750060630312729,0.29999999999999999,1.5969231718006986,0.83295852512474411,0.12504912056549342,0.16216216216216217,0.44736842105263158,0.1891891891891892,0.39473684210526316
stieger,reverse,1,19,LRCM,0.39144736842105265,0.39544008812566517,0.39333333333333331,1.3694242061393511,0.74164437127637084,0.11413523814975148,0.36842105263157893,0.57894736842105265,0.25,0.36842105263157893
stieger,reverse,1,19,IDENTITY_RESIDUAL_CARRY,0.3600146198830409,0.36309814737234092,0.35999999999999999,1.286887874014593,0.70257358758670785,0.034921897339145525,0.34210526315789475,0.26315789473684209,0.3611111111111111,0.47368421052631576
stieger,reverse,1,19,PAST_PROTOTYPE_DIRECT,0.4382309941520468,0.44092413870497138,0.44,1.2601891575793105,0.68676288569569333,0.093679047282632488,0.47368421052631576,0.44736842105263158,0.30555555555555558,0.52631578947368418
stieger,reverse,1,19,POPULATION_ONLY,0.41191520467836262,0.42631071114677671,0.41333333333333333,1.4292359833708064,0.76739638015246481,0.1838663984771354,0.42105263157894735,0.52631578947368418,0.30555555555555558,0.39473684210526316
stieger,reverse,1,19,FULL_RIDGE_TRANSFER,0.39802631578947367,0.40888888888888891,0.40000000000000002,1.4082249997607168,0.75891548317926039,0.15974023607259352,0.42105263157894735,0.5,0.25,0.42105263157894735
stieger,reverse,1,19,ENROLLMENT_PCA_TRANSFER,0.37171052631578949,0.3757901186790506,0.37333333333333335,1.3853762494618149,0.74934678877060779,0.10817842510637472,0.31578947368421051,0.55263157894736847,0.25,0.36842105263157893
stieger,reverse,1,19,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.41191520467836262,0.42631071114677671,0.41333333333333333,1.4292359833708064,0.76739638015246481,0.1838663984771354,0.42105263157894735,0.52631578947368418,0.30555555555555558,0.39473684210526316
stieger,reverse,1,22,LRCM,0.20027264106211473,0.19525990275242694,0.20134228187919462,1.4439416488050598,0.77258354940268459,0.093639797855159038,0.10810810810810811,0.28947368421052633,0.16666666666666666,0.23684210526315788
stieger,reverse,1,22,IDENTITY_RESIDUAL_CARRY,0.30771890311363992,0.28098290598290598,0.3087248322147651,1.4317585497170577,0.77005437799723686,0.069833875911003318,0.16216216216216217,0.13157894736842105,0.30555555555555558,0.63157894736842102
stieger,reverse,1,22,PAST_PROTOTYPE_DIRECT,0.29402758021179076,0.25938852813852814,0.29530201342281881,1.3905133724018597,0.75164678833981535,0.050028869914736068,0.081081081081081086,0.15789473684210525,0.30555555555555558,0.63157894736842102
stieger,reverse,1,22,POPULATION_ONLY,0.19424687845740476,0.18937659333396278,0.19463087248322147,1.5336834820398015,0.80632405932871809,0.147547276407441,0.081081081081081086,0.26315789473684209,0.22222222222222221,0.21052631578947367
stieger,reverse,1,22,FULL_RIDGE_TRANSFER,0.17341354512407142,0.16668005197416963,0.17449664429530201,1.50778316302312,0.79659732186818832,0.15182121326863257,0.081081081081081086,0.26315789473684209,0.1388888888888889,0.21052631578947367
stieger,reverse,1,22,ENROLLMENT_PCA_TRANSFER,0.19918602813339656,0.17829548780505144,0.20134228187919462,1.4721586619901779,0.78137233453468291,0.1078681643150281,0.054054054054054057,0.39473684210526316,0.1111111111111111,0.23684210526315788
stieger,reverse,1,22,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.19424687845740476,0.18937659333396278,0.19463087248322147,1.5336834820398015,0.80632405932871809,0.147547276407441,0.081081081081081086,0.26315789473684209,0.22222222222222221,0.21052631578947367
stieger,reverse,1,33,LRCM,0.22012802275960172,0.21674978672221676,0.22,1.8231132522449798,0.90922023314109612,0.20272958494948412,0.18421052631578946,0.32432432432432434,0.13513513513513514,0.23684210526315788
stieger,reverse,1,33,IDENTITY_RESIDUAL_CARRY,0.24679943100995733,0.23060857773011292,0.24666666666666667,2.105176073790457,0.99519006606398785,0.34291205894632726,0.26315789473684209,0.43243243243243246,0.081081081081081086,0.21052631578947367
stieger,reverse,1,33,PAST_PROTOTYPE_DIRECT,0.26031294452347081,0.24987938029451254,0.26000000000000001,2.1327418976713726,0.96215898576544645,0.30125113472010895,0.26315789473684209,0.43243243243243246,0.13513513513513514,0.21052631578947367
stieger,reverse,1,33,POPULATION_ONLY,0.21354907539118065,0.2091438283689758,0.21333333333333335,1.781381573485922,0.90156468209092322,0.20419727028076395,0.15789473684210525,0.32432432432432434,0.13513513513513514,0.23684210526315788
stieger,reverse,1,33,FULL_RIDGE_TRANSFER,0.21337126600284495,0.20805961807800041,0.21333333333333335,1.7965557292435346,0.90474022318083291,0.20688383270403182,0.18421052631578946,0.32432432432432434,0.10810810810810811,0.23684210526315788
stieger,reverse,1,33,ENROLLMENT_PCA_TRANSFER,0.21354907539118065,0.2091438283689758,0.21333333333333335,1.7839625415046096,0.90200308014679076,0.20442919897351214,0.15789473684210525,0.32432432432432434,0.13513513513513514,0.23684210526315788
stieger,reverse,1,33,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.21354907539118065,0.2091438283689758,0.21333333333333335,1.781381573485922,0.90156468209092322,0.20419727028076395,0.15789473684210525,0.32432432432432434,0.13513513513513514,0.23684210526315788
stieger,reverse,1,34,LRCM,0.29102411234764181,0.27086493490234109,0.28873239436619719,1.456011699773079,0.79459307708412086,0.14847147183647069,0.20000000000000001,0.35135135135135137,0.083333333333333329,0.52941176470588236
stieger,reverse,1,34,IDENTITY_RESIDUAL_CARRY,0.26371034900446666,0.2556689342403628,0.26760563380281688,1.7979157515093456,0.89407498201952995,0.25179009321328427,0.17142857142857143,0.43243243243243246,0.33333333333333331,0.11764705882352941
stieger,reverse,1,34,PAST_PROTOTYPE_DIRECT,0.29368423044893632,0.30003055952355573,0.29577464788732394,1.5601025741549523,0.80930379353679927,0.18837423571620179,0.25714285714285712,0.3783783783783784,0.33333333333333331,0.20588235294117646
stieger,reverse,1,34,POPULATION_ONLY,0.31225427107780046,0.29682217061869098,0.30985915492957744,1.5236189100590432,0.82001927401973751,0.16394880554014399,0.25714285714285712,0.35135135135135137,0.1111111111111111,0.52941176470588236
stieger,reverse,1,34,FULL_RIDGE_TRANSFER,0.31882334014686958,0.29913363170648455,0.31690140845070425,1.5185070432059979,0.81993119694924188,0.20697242978531691,0.25714285714285712,0.40540540540540543,0.083333333333333329,0.52941176470588236
stieger,reverse,1,34,ENROLLMENT_PCA_TRANSFER,0.28389198021550965,0.25481275652900365,0.28169014084507044,1.4853269647645089,0.80738729896719663,0.17404328806836974,0.20000000000000001,0.3783783783783784,0.027777777777777776,0.52941176470588236
stieger,reverse,1,34,CLASS_INDEPENDENT_SUBJECT_OFFSET,0.31225427107780046,0.29682217061869098,0.30985915492957744,1.5236189100590432,0.82001927401973751,0.16394880554014399,0.25714285714285712,0.35135135135135137,0.1111111111111111,0.52941176470588236
stieger,reverse,1,44,LRCM,0.27993124703651018,0.27047349832381462,0.28187919463087246,1.7547402406585091,0.87050752041747637,0.1982531027263795,0.16666666666666666,0.26315789473684209,0.21621621621621623,0.47368421052631576
stieger,reverse,1,44,IDENTITY_RESIDUAL_CARRY,0.3104551920341394,0.29225937045712386,0.3087248322147651,2.2215647261161462,0.9157408167925466,0.23855813033333953,0.5,0.13157894736842105,0.1891891891891892,0.42105263157894735
stieger,reverse,1,44,PAST_PROTOTYPE_DIRECT,0.28321084242136874,0.26000612473075846,0.28187919463087246,2.3040779316540845,0.92189037503027582,0.28554300113872699,0.3888888888888889,0.052631578947368418,0.27027027027027029,0.42105263157894735
stieger,reverse,1,44,POPULATION_ONLY,0.28668800379326692,0.27748987558784327,0.28859060402684567,1.6694380195723926,0.85039085699947148,0.17274485321029187,0.16666666666666666,0.26315789473684209,0.24324324324324326,0.47368421052631576
stieger,reverse,1,44,FULL_RIDGE_TRANSFER,0.27993124703651018,0.26997290217104458,0.28187919463087246,1.7036444473797889,0.85845823693586909,0.18428853853377755,0.16666666666666666,0.26315789473684209,0.21621621621621623,0.47368421052631576
