outer_fold,method,rank,ridge_lambda,temperature,mean_balanced_accuracy,fold_scores
0,LRCM,2,0.10000000000000001,0.5,0.31801805594268828,0.33168975366343789|0.32551506614974113|0.31632469790364526|0.30367989582627741|0.31288086617033989
0,LRCM,2,0.10000000000000001,1,0.31801805594268828,0.33168975366343789|0.32551506614974113|0.31632469790364526|0.30367989582627741|0.31288086617033989
0,LRCM,2,0.10000000000000001,2,0.31801805594268828,0.33168975366343789|0.32551506614974113|0.31632469790364526|0.30367989582627741|0.31288086617033989
0,LRCM,2,0.10000000000000001,5,0.31801805594268828,0.33168975366343789|0.32551506614974113|0.31632469790364526|0.30367989582627741|0.31288086617033989
0,LRCM,2,1,0.050000000000000003,0.32403161358782484,0.34720593714014769|0.31819236751125296|0.31017051740735951|0.32114391059292374|0.32344533528744052
0,LRCM,2,1,0.10000000000000001,0.32403161358782484,0.34720593714014769|0.31819236751125296|0.31017051740735951|0.32114391059292374|0.32344533528744052
0,LRCM,2,1,0.20000000000000001,0.32403161358782484,0.34720593714014769|0.31819236751125296|0.31017051740735951|0.32114391059292374|0.32344533528744052
0,LRCM,2,1,0.5,0.32403161358782484,0.34720593714014769|0.31819236751125296|0.31017051740735951|0.32114391059292374|0.32344533528744052
0,LRCM,2,1,1,0.32403161358782484,0.34720593714014769|0.31819236751125296|0.31017051740735951|0.32114391059292374|0.32344533528744052
0,LRCM,2,1,2,0.32403161358782484,0.34720593714014769|0.31819236751125296|0.31017051740735951|0.32114391059292374|0.32344533528744052
0,LRCM,2,1,5,0.32403161358782484,0.34720593714014769|0.31819236751125296|0.31017051740735951|0.32114391059292374|0.32344533528744052
0,LRCM,2,10,0.050000000000000003,0.32487623550055822,0.36325125877757453|0.31650798465426949|0.31292746095377671|0.31922752051863895|0.31246695259853158
0,LRCM,2,10,0.10000000000000001,0.32487623550055822,0.36325125877757453|0.31650798465426949|0.31292746095377671|0.31922752051863895|0.31246695259853158
0,LRCM,2,10,0.20000000000000001,0.32487623550055822,0.36325125877757453|0.31650798465426949|0.31292746095377671|0.31922752051863895|0.31246695259853158
0,LRCM,2,10,0.5,0.32487623550055822,0.36325125877757453|0.31650798465426949|0.31292746095377671|0.31922752051863895|0.31246695259853158
0,LRCM,2,10,1,0.32487623550055822,0.36325125877757453|0.31650798465426949|0.31292746095377671|0.31922752051863895|0.31246695259853158
0,LRCM,2,10,2,0.32487623550055822,0.36325125877757453|0.31650798465426949|0.31292746095377671|0.31922752051863895|0.31246695259853158
0,LRCM,2,10,5,0.32487623550055822,0.36325125877757453|0.31650798465426949|0.31292746095377671|0.31922752051863895|0.31246695259853158
0,LRCM,2,100,0.050000000000000003,0.32764445724246416,0.38787596807333646|0.31641512864036081|0.30086695547221864|0.32185811163607214|0.31120612239033291
0,LRCM,2,100,0.10000000000000001,0.32764445724246416,0.38787596807333646|0.31641512864036081|0.30086695547221864|0.32185811163607214|0.31120612239033291
0,LRCM,2,100,0.20000000000000001,0.32764445724246416,0.38787596807333646|0.31641512864036081|0.30086695547221864|0.32185811163607214|0.31120612239033291
0,LRCM,2,100,0.5,0.32764445724246416,0.38787596807333646|0.31641512864036081|0.30086695547221864|0.32185811163607214|0.31120612239033291
0,LRCM,2,100,1,0.32764445724246416,0.38787596807333646|0.31641512864036081|0.30086695547221864|0.32185811163607214|0.31120612239033291
0,LRCM,2,100,2,0.32764445724246416,0.38787596807333646|0.31641512864036081|0.30086695547221864|0.32185811163607214|0.31120612239033291
0,LRCM,2,100,5,0.32764445724246416,0.38787596807333646|0.31641512864036081|0.30086695547221864|0.32185811163607214|0.31120612239033291
0,LRCM,3,1.0000000000000001e-05,0.050000000000000003,0.31890554481469724,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.3108296950402214
0,LRCM,3,1.0000000000000001e-05,0.10000000000000001,0.31890554481469724,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.3108296950402214
0,LRCM,3,1.0000000000000001e-05,0.20000000000000001,0.31890554481469724,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.3108296950402214
0,LRCM,3,1.0000000000000001e-05,0.5,0.31890554481469724,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.3108296950402214
0,LRCM,3,1.0000000000000001e-05,1,0.31890554481469724,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.3108296950402214
0,LRCM,3,1.0000000000000001e-05,2,0.31890554481469724,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.3108296950402214
0,LRCM,3,1.0000000000000001e-05,5,0.31890554481469724,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.3108296950402214
0,LRCM,3,0.0001,0.050000000000000003,0.31877928218843465,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.31019838190890825
0,LRCM,3,0.0001,0.10000000000000001,0.31877928218843465,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.31019838190890825
0,LRCM,3,0.0001,0.20000000000000001,0.31877928218843465,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.31019838190890825
0,LRCM,3,0.0001,0.5,0.31877928218843465,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.31019838190890825
0,LRCM,3,0.0001,1,0.31877928218843465,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.31019838190890825
0,LRCM,3,0.0001,2,0.31877928218843465,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.31019838190890825
0,LRCM,3,0.0001,5,0.31877928218843465,0.33278345074397703|0.32570285843118663|0.31963033607770447|0.3055813837803969|0.31019838190890825
0,LRCM,3,0.001,0.050000000000000003,0.31944215199604131,0.33276566980514355|0.32899134428546195|0.31840183484920331|0.30623927851723903|0.31081263252315888
0,LRCM,3,0.001,0.10000000000000001,0.31944215199604131,0.33276566980514355|0.32899134428546195|0.31840183484920331|0.30623927851723903|0.31081263252315888
0,LRCM,3,0.001,0.20000000000000001,0.31944215199604131,0.33276566980514355|0.32899134428546195|0.31840183484920331|0.30623927851723903|0.31081263252315888
0,LRCM,3,0.001,0.5,0.31944215199604131,0.33276566980514355|0.32899134428546195|0.31840183484920331|0.30623927851723903|0.31081263252315888
0,LRCM,3,0.001,1,0.31944215199604131,0.33276566980514355|0.32899134428546195|0.31840183484920331|0.30623927851723903|0.31081263252315888
0,LRCM,3,0.001,2,0.31944215199604131,0.33276566980514355|0.32899134428546195|0.31840183484920331|0.30623927851723903|0.31081263252315888
0,LRCM,3,0.001,5,0.31944215199604131,0.33276566980514355|0.32899134428546195|0.31840183484920331|0.30623927851723903|0.31081263252315888
0,LRCM,3,0.01,0.050000000000000003,0.32101489887141976,0.3340992402176613|0.33968889333827412|0.31664080348290874|0.30753728705208971|0.307108270266165
0,LRCM,3,0.01,0.10000000000000001,0.32101489887141976,0.3340992402176613|0.33968889333827412|0.31664080348290874|0.30753728705208971|0.307108270266165
0,LRCM,3,0.01,0.20000000000000001,0.32101489887141976,0.3340992402176613|0.33968889333827412|0.31664080348290874|0.30753728705208971|0.307108270266165
0,LRCM,3,0.01,0.5,0.32101489887141976,0.3340992402176613|0.33968889333827412|0.31664080348290874|0.30753728705208971|0.307108270266165
0,LRCM,3,0.01,1,0.32101489887141976,0.3340992402176613|0.33968889333827412|0.31664080348290874|0.30753728705208971|0.307108270266165
0,LRCM,3,0.01,2,0.32101489887141976,0.3340992402176613|0.33968889333827412|0.31664080348290874|0.30753728705208971|0.307108270266165
0,LRCM,3,0.01,5,0.32101489887141976,0.3340992402176613|0.33968889333827412|0.31664080348290874|0.30753728705208971|0.307108270266165
0,LRCM,3,0.10000000000000001,0.050000000000000003,0.3244864596324542,0.3414626092257671|0.34074553268438718|0.31321931979826717|0.31011255969315171|0.31689227676069781
0,LRCM,3,0.10000000000000001,0.10000000000000001,0.3244864596324542,0.3414626092257671|0.34074553268438718|0.31321931979826717|0.31011255969315171|0.31689227676069781
0,LRCM,3,0.10000000000000001,0.20000000000000001,0.3244864596324542,0.3414626092257671|0.34074553268438718|0.31321931979826717|0.31011255969315171|0.31689227676069781
0,LRCM,3,0.10000000000000001,0.5,0.3244864596324542,0.3414626092257671|0.34074553268438718|0.31321931979826717|0.31011255969315171|0.31689227676069781
0,LRCM,3,0.10000000000000001,1,0.3244864596324542,0.3414626092257671|0.34074553268438718|0.31321931979826717|0.31011255969315171|0.31689227676069781
0,LRCM,3,0.10000000000000001,2,0.3244864596324542,0.3414626092257671|0.34074553268438718|0.31321931979826717|0.31011255969315171|0.31689227676069781
0,LRCM,3,0.10000000000000001,5,0.3244864596324542,0.3414626092257671|0.34074553268438718|0.31321931979826717|0.31011255969315171|0.31689227676069781
0,LRCM,3,1,0.050000000000000003,0.32890704426356515,0.35825958477274272|0.32747025552753106|0.30739471528945211|0.32555053526270628|0.32586013046539369
0,LRCM,3,1,0.10000000000000001,0.32890704426356515,0.35825958477274272|0.32747025552753106|0.30739471528945211|0.32555053526270628|0.32586013046539369
0,LRCM,3,1,0.20000000000000001,0.32890704426356515,0.35825958477274272|0.32747025552753106|0.30739471528945211|0.32555053526270628|0.32586013046539369
0,LRCM,3,1,0.5,0.32890704426356515,0.35825958477274272|0.32747025552753106|0.30739471528945211|0.32555053526270628|0.32586013046539369
0,LRCM,3,1,1,0.32890704426356515,0.35825958477274272|0.32747025552753106|0.30739471528945211|0.32555053526270628|0.32586013046539369
0,LRCM,3,1,2,0.32890704426356515,0.35825958477274272|0.32747025552753106|0.30739471528945211|0.32555053526270628|0.32586013046539369
0,LRCM,3,1,5,0.32890704426356515,0.35825958477274272|0.32747025552753106|0.30739471528945211|0.32555053526270628|0.32586013046539369
0,LRCM,3,10,0.050000000000000003,0.32720947082063567,0.36727271444376713|0.32193520698938655|0.31425384714858401|0.31845997665898984|0.31412560886245094
0,LRCM,3,10,0.10000000000000001,0.32720947082063567,0.36727271444376713|0.32193520698938655|0.31425384714858401|0.31845997665898984|0.31412560886245094
0,LRCM,3,10,0.20000000000000001,0.32720947082063567,0.36727271444376713|0.32193520698938655|0.31425384714858401|0.31845997665898984|0.31412560886245094
0,LRCM,3,10,0.5,0.32720947082063567,0.36727271444376713|0.32193520698938655|0.31425384714858401|0.31845997665898984|0.31412560886245094
0,LRCM,3,10,1,0.32720947082063567,0.36727271444376713|0.32193520698938655|0.31425384714858401|0.31845997665898984|0.31412560886245094
0,LRCM,3,10,2,0.32720947082063567,0.36727271444376713|0.32193520698938655|0.31425384714858401|0.31845997665898984|0.31412560886245094
0,LRCM,3,10,5,0.32720947082063567,0.36727271444376713|0.32193520698938655|0.31425384714858401|0.31845997665898984|0.31412560886245094
0,LRCM,3,100,0.050000000000000003,0.32842200512527525,0.3892273194246878|0.3177664799917122|0.30212958173484494|0.32118243596039653|0.31180420851473484
0,LRCM,3,100,0.10000000000000001,0.32842200512527525,0.3892273194246878|0.3177664799917122|0.30212958173484494|0.32118243596039653|0.31180420851473484
0,LRCM,3,100,0.20000000000000001,0.32842200512527525,0.3892273194246878|0.3177664799917122|0.30212958173484494|0.32118243596039653|0.31180420851473484
0,LRCM,3,100,0.5,0.32842200512527525,0.3892273194246878|0.3177664799917122|0.30212958173484494|0.32118243596039653|0.31180420851473484
0,LRCM,3,100,1,0.32842200512527525,0.3892273194246878|0.3177664799917122|0.30212958173484494|0.32118243596039653|0.31180420851473484
0,LRCM,3,100,2,0.32842200512527525,0.3892273194246878|0.3177664799917122|0.30212958173484494|0.32118243596039653|0.31180420851473484
0,LRCM,3,100,5,0.32842200512527525,0.3892273194246878|0.3177664799917122|0.30212958173484494|0.32118243596039653|0.31180420851473484
0,LRCM,5,1.0000000000000001e-05,0.050000000000000003,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,1.0000000000000001e-05,0.10000000000000001,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,1.0000000000000001e-05,0.20000000000000001,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,1.0000000000000001e-05,0.5,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,1.0000000000000001e-05,1,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,1.0000000000000001e-05,2,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,1.0000000000000001e-05,5,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.0001,0.050000000000000003,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.0001,0.10000000000000001,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.0001,0.20000000000000001,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.0001,0.5,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.0001,1,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.0001,2,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.0001,5,0.32168018604754284,0.34988304093567252|0.33728224907791471|0.30684242855295485|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.001,0.050000000000000003,0.32193138221979162,0.34988304093567252|0.33794014381475679|0.30744051467735672|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.001,0.10000000000000001,0.32193138221979162,0.34988304093567252|0.33794014381475679|0.30744051467735672|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.001,0.20000000000000001,0.32193138221979162,0.34988304093567252|0.33794014381475679|0.30744051467735672|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.001,0.5,0.32193138221979162,0.34988304093567252|0.33794014381475679|0.30744051467735672|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.001,1,0.32193138221979162,0.34988304093567252|0.33794014381475679|0.30744051467735672|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.001,2,0.32193138221979162,0.34988304093567252|0.33794014381475679|0.30744051467735672|0.29889377511910409|0.31549943655206808
0,LRCM,5,0.001,5,0.32193138221979162,0.34988304093567252|0.33794014381475679|0.30744051467735672|0.29889377511910409|0.31549943655206808
