dataset,direction,method,subjects,mean_balanced_accuracy,median_balanced_accuracy,mean_macro_f1,median_macro_f1,mean_accuracy,median_accuracy,mean_nll,median_nll,mean_brier,median_brier,mean_ece10,median_ece10
stieger,chronological,LRCM,62,0.33155589285971349,0.31344831673779039,0.30923268716130958,0.29918887430859104,0.33120084661884308,0.3133333333333333,1.6304028588896449,1.4721567096944725,0.79350726665593874,0.78482648205136263,0.16407827939778671,0.14126135847207166
stieger,chronological,IDENTITY_RESIDUAL_CARRY,62,0.35134868522807949,0.34248557768294607,0.33626970176676696,0.33013321895090109,0.35107471601436263,0.34000000000000002,1.885534074924504,1.6311527703148871,0.82419188425734424,0.79688620212799566,0.21148459762120603,0.19284823029965939
stieger,chronological,PAST_PROTOTYPE_DIRECT,62,0.34633662572311075,0.32609747905800535,0.33027891990618713,0.30892555780940684,0.34599954735999588,0.32549549549549545,1.8492337937827381,1.6026747476811443,0.82036829534954381,0.79237455214063424,0.2059129639034997,0.17546841600752738
stieger,chronological,POPULATION_ONLY,62,0.33702364669521423,0.3182886834202624,0.31068801593761913,0.29097146844037491,0.33641373598762975,0.32000000000000001,1.5058040922187452,1.4751766334610621,0.78022259771054692,0.79061332777071502,0.15742852960744655,0.14858065100633056
stieger,chronological,FULL_RIDGE_TRANSFER,62,0.33976904164574256,0.33357535166745689,0.31981448579584082,0.30661015983748729,0.33954110337209265,0.33333333333333331,1.645008494370269,1.4847961829271208,0.79284982488355482,0.77003728189107123,0.16660458394931077,0.15567227479539036
stieger,chronological,ENROLLMENT_PCA_TRANSFER,62,0.33351287902223237,0.30807946103998729,0.31182131473343966,0.3002752747040065,0.33299508221883062,0.30873873873873869,1.5544383693628463,1.5072639494915931,0.78395707193012953,0.7753761973511607,0.15991736576127252,0.15251758860023279
stieger,chronological,CLASS_INDEPENDENT_SUBJECT_OFFSET,62,0.33702364669521423,0.3182886834202624,0.31068801593761913,0.29097146844037491,0.33641373598762975,0.32000000000000001,1.5058040922187452,1.4751766334610621,0.78022259771054692,0.79061332777071502,0.15742852960744655,0.14858065100633056
