target,source,session,session_index,heldout_class,heldout_index,permutation_index,permutation,raw_error,action_error,gain
8,3,0train,0,feet,2,3,2|0|1,1.6718344205135083,2.2314026047048454,-0.5595681841913371
8,3,0train,0,feet,2,4,2|1|0,1.6718344205135083,1.9562899174820758,-0.28445549696856753
8,3,0train,0,tongue,3,0,0|2|1,0.35804282513068675,0.2172632766981303,0.14077954843255644
8,3,0train,0,tongue,3,1,1|0|2,0.35804282513068675,0.22177755009804842,0.13626527503263833
8,3,0train,0,tongue,3,2,1|2|0,0.35804282513068675,0.25301353233098467,0.10502929279970208
8,3,0train,0,tongue,3,3,2|0|1,0.35804282513068675,0.21142089434595393,0.14662193078473282
8,3,0train,0,tongue,3,4,2|1|0,0.35804282513068675,0.27415181322031706,0.08389101191036968
8,3,1test,1,left_hand,0,0,0|2|1,0.5566400548077564,0.5394836028583364,0.01715645194941995
8,3,1test,1,left_hand,0,1,1|0|2,0.5566400548077564,0.34743317014389313,0.20920688466386322
8,3,1test,1,left_hand,0,2,1|2|0,0.5566400548077564,0.38531945132889545,0.1713206034788609
8,3,1test,1,left_hand,0,3,2|0|1,0.5566400548077564,0.5859794265754407,-0.029339371767684308
8,3,1test,1,left_hand,0,4,2|1|0,0.5566400548077564,0.6526357318812391,-0.09599567707348278
8,3,1test,1,right_hand,1,0,0|2|1,2.074402428822539,1.9872446396709493,0.08715778915158956
8,3,1test,1,right_hand,1,1,1|0|2,2.074402428822539,1.4349786415911259,0.639423787231413
8,3,1test,1,right_hand,1,2,1|2|0,2.074402428822539,1.2342142530926838,0.840188175729855
8,3,1test,1,right_hand,1,3,2|0|1,2.074402428822539,1.8220824775534183,0.25231995126912055
8,3,1test,1,right_hand,1,4,2|1|0,2.074402428822539,1.5519366033653894,0.5224658254571495
8,3,1test,1,feet,2,0,0|2|1,2.490268212222716,2.629736275463806,-0.13946806324108962
8,3,1test,1,feet,2,1,1|0|2,2.490268212222716,2.890334255362542,-0.40006604313982574
8,3,1test,1,feet,2,2,1|2|0,2.490268212222716,2.433336098834997,0.05693211338771942
8,3,1test,1,feet,2,3,2|0|1,2.490268212222716,3.0515452661607636,-0.5612770539380474
8,3,1test,1,feet,2,4,2|1|0,2.490268212222716,2.229254859886847,0.2610133523358691
8,3,1test,1,tongue,3,0,0|2|1,0.5700979510710508,0.38393369854794135,0.18616425252310942
8,3,1test,1,tongue,3,1,1|0|2,0.5700979510710508,0.3079063508023903,0.26219160026866045
8,3,1test,1,tongue,3,2,1|2|0,0.5700979510710508,0.5237342548551389,0.046363696215911854
8,3,1test,1,tongue,3,3,2|0|1,0.5700979510710508,0.34129351742255226,0.2288044336484985
8,3,1test,1,tongue,3,4,2|1|0,0.5700979510710508,0.5007659860288551,0.06933196504219563
8,4,0train,0,left_hand,0,0,0|2|1,0.5348981660428516,0.7322061377729852,-0.1973079717301336
8,4,0train,0,left_hand,0,1,1|0|2,0.5348981660428516,0.5757885535935563,-0.04089038755070473
8,4,0train,0,left_hand,0,2,1|2|0,0.5348981660428516,0.5707914699582503,-0.03589330391539869
8,4,0train,0,left_hand,0,3,2|0|1,0.5348981660428516,0.7359047693757925,-0.20100660333294096
8,4,0train,0,left_hand,0,4,2|1|0,0.5348981660428516,0.647604792359438,-0.11270662631658646
8,4,0train,0,right_hand,1,0,0|2|1,0.682437056162866,0.8022591594428466,-0.11982210327998066
8,4,0train,0,right_hand,1,1,1|0|2,0.682437056162866,0.6783484871226485,0.004088569040217482
8,4,0train,0,right_hand,1,2,1|2|0,0.682437056162866,0.7729378695739397,-0.09050081341107374
8,4,0train,0,right_hand,1,3,2|0|1,0.682437056162866,0.76659935254769,-0.08416229638482398
8,4,0train,0,right_hand,1,4,2|1|0,0.682437056162866,0.8269910495104484,-0.14455399334758245
8,4,0train,0,feet,2,0,0|2|1,1.5084368668027979,1.304777999041053,0.2036588677617448
8,4,0train,0,feet,2,1,1|0|2,1.5084368668027979,1.5280852197298815,-0.019648352927083668
8,4,0train,0,feet,2,2,1|2|0,1.5084368668027979,1.294491547197483,0.21394531960531493
8,4,0train,0,feet,2,3,2|0|1,1.5084368668027979,1.4269330670047293,0.08150379979806854
8,4,0train,0,feet,2,4,2|1|0,1.5084368668027979,1.3792120721217105,0.12922479468108738
8,4,0train,0,tongue,3,0,0|2|1,0.6492004167659586,0.6163155426542587,0.032884874111699935
8,4,0train,0,tongue,3,1,1|0|2,0.6492004167659586,0.6470442385097942,0.0021561782561644316
8,4,0train,0,tongue,3,2,1|2|0,0.6492004167659586,0.6615068558023565,-0.012306439036397832
8,4,0train,0,tongue,3,3,2|0|1,0.6492004167659586,0.6231279416872172,0.02607247507874144
8,4,0train,0,tongue,3,4,2|1|0,0.6492004167659586,0.6579014699452237,-0.008701053179265061
8,4,1test,1,left_hand,0,0,0|2|1,0.505068035075798,0.6449408440661192,-0.13987280899032117
8,4,1test,1,left_hand,0,1,1|0|2,0.505068035075798,0.3513664194889077,0.15370161558689033
8,4,1test,1,left_hand,0,2,1|2|0,0.505068035075798,0.3845930898004701,0.12047494527532793
