dataset,geometry,template,split,subject,session,class,U_frobenius_norm,population_template_frobenius_norm
BNCI2014_001,AIRM,pooled_session,B,9,1test,right_hand,0.56277537179494841,0.46324579173458852
BNCI2014_001,AIRM,pooled_session,B,9,1test,feet,0.9578462130048222,0.32282214619839644
BNCI2014_001,AIRM,pooled_session,B,9,1test,tongue,1.8396484668006738,0.58221463784068184
BNCI2014_001,AIRM,session_specific,F,1,0train,left_hand,0.98088442488926131,0.53642281873458209
BNCI2014_001,AIRM,session_specific,F,1,0train,right_hand,1.21004602713578,0.37011140618369959
BNCI2014_001,AIRM,session_specific,F,1,0train,feet,0.77836569635937591,0.24556232702306724
BNCI2014_001,AIRM,session_specific,F,1,0train,tongue,1.322044892096383,0.65086116942032313
BNCI2014_001,AIRM,session_specific,F,1,1test,left_hand,1.1005516105860313,0.64994895415630616
BNCI2014_001,AIRM,session_specific,F,1,1test,right_hand,1.3174556102204769,0.39666395032898338
BNCI2014_001,AIRM,session_specific,F,1,1test,feet,0.9923476345788157,0.33159784631399847
BNCI2014_001,AIRM,session_specific,F,1,1test,tongue,1.2448871329029234,0.65429098592955948
BNCI2014_001,AIRM,session_specific,F,2,0train,left_hand,0.32869199449598263,0.63069447862238048
BNCI2014_001,AIRM,session_specific,F,2,0train,right_hand,0.35108606692715039,0.49124091374126649
BNCI2014_001,AIRM,session_specific,F,2,0train,feet,0.67347340154070157,0.30199535269655747
BNCI2014_001,AIRM,session_specific,F,2,0train,tongue,0.41996011134427275,0.79779549286213869
BNCI2014_001,AIRM,session_specific,F,2,1test,left_hand,0.38659755005446617,0.79369437954072175
BNCI2014_001,AIRM,session_specific,F,2,1test,right_hand,0.30930689102045417,0.52297331001432479
BNCI2014_001,AIRM,session_specific,F,2,1test,feet,0.53197994607267285,0.41495464049546277
BNCI2014_001,AIRM,session_specific,F,2,1test,tongue,0.49238033642992557,0.81999512446742118
BNCI2014_001,AIRM,session_specific,F,3,0train,left_hand,1.021534196457224,0.53497111816731524
BNCI2014_001,AIRM,session_specific,F,3,0train,right_hand,0.99422360303936941,0.3916469907636746
BNCI2014_001,AIRM,session_specific,F,3,0train,feet,0.61542162243519549,0.25587960835763895
BNCI2014_001,AIRM,session_specific,F,3,0train,tongue,1.1571992184447006,0.6566888910255414
BNCI2014_001,AIRM,session_specific,F,3,1test,left_hand,0.96164351257935721,0.66837408317436187
BNCI2014_001,AIRM,session_specific,F,3,1test,right_hand,1.093197080162555,0.42725052463134194
BNCI2014_001,AIRM,session_specific,F,3,1test,feet,0.65229628801379302,0.37184705589801959
BNCI2014_001,AIRM,session_specific,F,3,1test,tongue,1.1822752681469026,0.65749560072104141
BNCI2014_001,AIRM,session_specific,F,4,0train,left_hand,0.44453279663275508,0.60115782452086208
BNCI2014_001,AIRM,session_specific,F,4,0train,right_hand,0.33698653572500836,0.47068816694635973
BNCI2014_001,AIRM,session_specific,F,4,0train,feet,0.33419411313213981,0.2965994169751246
BNCI2014_001,AIRM,session_specific,F,4,0train,tongue,0.38832405938361064,0.75503381968954741
BNCI2014_001,AIRM,session_specific,F,4,1test,left_hand,0.7385307349548702,0.69757261878821364
BNCI2014_001,AIRM,session_specific,F,4,1test,right_hand,0.64074791941290632,0.48107301093284294
BNCI2014_001,AIRM,session_specific,F,4,1test,feet,0.74484203012292094,0.38428588000414954
BNCI2014_001,AIRM,session_specific,F,4,1test,tongue,0.6279804099478169,0.72530292999483847
BNCI2014_001,AIRM,session_specific,F,5,0train,left_hand,0.31374827383276455,0.62319669910698217
BNCI2014_001,AIRM,session_specific,F,5,0train,right_hand,0.23945687015542072,0.48790520819674144
BNCI2014_001,AIRM,session_specific,F,5,0train,feet,0.23413655311630857,0.30294187129104538
BNCI2014_001,AIRM,session_specific,F,5,0train,tongue,0.34388182782698118,0.76592336164530705
BNCI2014_001,AIRM,session_specific,F,5,1test,left_hand,0.26990248380134763,0.75831374215289526
BNCI2014_001,AIRM,session_specific,F,5,1test,right_hand,0.27963509734077524,0.51395919626620412
BNCI2014_001,AIRM,session_specific,F,5,1test,feet,0.29915262268293547,0.4118085723712438
BNCI2014_001,AIRM,session_specific,F,5,1test,tongue,0.37518222786391375,0.77733123764069934
BNCI2014_001,AIRM,session_specific,F,6,0train,left_hand,0.52533177954257237,0.59366751856598243
BNCI2014_001,AIRM,session_specific,F,6,0train,right_hand,0.40711274145212795,0.46455550809050267
BNCI2014_001,AIRM,session_specific,F,6,0train,feet,0.50693288941617631,0.29648417906433006
BNCI2014_001,AIRM,session_specific,F,6,0train,tongue,0.41019598611341174,0.7560202013119971
BNCI2014_001,AIRM,session_specific,F,6,1test,left_hand,0.48367009916519066,0.72730654953847462
BNCI2014_001,AIRM,session_specific,F,6,1test,right_hand,0.38738926988341393,0.50635671111170288
BNCI2014_001,AIRM,session_specific,F,6,1test,feet,0.66599539856978229,0.38466581568708058
BNCI2014_001,AIRM,session_specific,F,6,1test,tongue,0.39430803497952926,0.78436840960850718
BNCI2014_001,AIRM,session_specific,F,7,0train,left_hand,0.80318966419993643,0.56756103726020291
BNCI2014_001,AIRM,session_specific,F,7,0train,right_hand,0.53998875507863409,0.4517434987458766
BNCI2014_001,AIRM,session_specific,F,7,0train,feet,0.55223357104783566,0.28104287387709775
BNCI2014_001,AIRM,session_specific,F,7,0train,tongue,0.97074024316571683,0.68499978922265237
BNCI2014_001,AIRM,session_specific,F,7,1test,left_hand,0.71861394930285449,0.70836592695618927
BNCI2014_001,AIRM,session_specific,F,7,1test,right_hand,0.6713737255228347,0.47405994547372721
BNCI2014_001,AIRM,session_specific,F,7,1test,feet,0.62557158598061791,0.4068741978903273
BNCI2014_001,AIRM,session_specific,F,7,1test,tongue,0.94576382685271665,0.68216627060148483
BNCI2014_001,AIRM,session_specific,F,8,0train,left_hand,0.8352877305506442,0.56539160689266654
BNCI2014_001,AIRM,session_specific,F,8,0train,right_hand,0.7059854155661256,0.43100936436886261
BNCI2014_001,AIRM,session_specific,F,8,0train,feet,0.54642657987690557,0.31000189858320881
BNCI2014_001,AIRM,session_specific,F,8,0train,tongue,1.3216789050137605,0.64621534210853604
BNCI2014_001,AIRM,session_specific,F,8,1test,left_hand,0.94959111943720531,0.68434077587652942
BNCI2014_001,AIRM,session_specific,F,8,1test,right_hand,0.68240050351771231,0.47658755413099091
BNCI2014_001,AIRM,session_specific,F,8,1test,feet,0.44383590167153059,0.42805595727581425
BNCI2014_001,AIRM,session_specific,F,8,1test,tongue,1.1466563785693848,0.66621317448973427
BNCI2014_001,AIRM,session_specific,F,9,0train,left_hand,1.0183784158883493,0.53270086791287985
BNCI2014_001,AIRM,session_specific,F,9,0train,right_hand,0.64453518095580609,0.43239517050235077
BNCI2014_001,AIRM,session_specific,F,9,0train,feet,0.49351899886574502,0.28759552855395593
BNCI2014_001,AIRM,session_specific,F,9,0train,tongue,1.3984166952598032,0.62685537090928589
BNCI2014_001,AIRM,session_specific,F,9,1test,left_hand,2.2275745455534981,0.52680425446184309
BNCI2014_001,AIRM,session_specific,F,9,1test,right_hand,0.58793334330607483,0.51633986080845029
BNCI2014_001,AIRM,session_specific,F,9,1test,feet,0.95542860191146828,0.3693802116218014
BNCI2014_001,AIRM,session_specific,F,9,1test,tongue,1.9192098425340913,0.56472141761013872
BNCI2014_001,AIRM,pooled_session,F,1,0train,left_hand,0.98088442488926131,0.59001118978233436
BNCI2014_001,AIRM,pooled_session,F,1,0train,right_hand,1.21004602713578,0.38003022361850303
BNCI2014_001,AIRM,pooled_session,F,1,0train,feet,0.77836569635937591,0.27778713117834469
BNCI2014_001,AIRM,pooled_session,F,1,0train,tongue,1.322044892096383,0.64965094948655855
BNCI2014_001,AIRM,pooled_session,F,1,1test,left_hand,1.1005516105860313,0.59001118978233436
BNCI2014_001,AIRM,pooled_session,F,1,1test,right_hand,1.3174556102204769,0.38003022361850303
BNCI2014_001,AIRM,pooled_session,F,1,1test,feet,0.9923476345788157,0.27778713117834469
BNCI2014_001,AIRM,pooled_session,F,1,1test,tongue,1.2448871329029234,0.64965094948655855
BNCI2014_001,AIRM,pooled_session,F,2,0train,left_hand,0.32869199449598263,0.7091192996360336
BNCI2014_001,AIRM,pooled_session,F,2,0train,right_hand,0.35108606692715039,0.50404801440190694
BNCI2014_001,AIRM,pooled_session,F,2,0train,feet,0.67347340154070157,0.34779118666327719
BNCI2014_001,AIRM,pooled_session,F,2,0train,tongue,0.41996011134427275,0.80671851549638995
BNCI2014_001,AIRM,pooled_session,F,2,1test,left_hand,0.38659755005446617,0.7091192996360336
BNCI2014_001,AIRM,pooled_session,F,2,1test,right_hand,0.30930689102045417,0.50404801440190694
BNCI2014_001,AIRM,pooled_session,F,2,1test,feet,0.53197994607267285,0.34779118666327719
BNCI2014_001,AIRM,pooled_session,F,2,1test,tongue,0.49238033642992557,0.80671851549638995
BNCI2014_001,AIRM,pooled_session,F,3,0train,left_hand,1.021534196457224,0.59815689895099911
BNCI2014_001,AIRM,pooled_session,F,3,0train,right_hand,0.99422360303936941,0.40587786239586499
BNCI2014_001,AIRM,pooled_session,F,3,0train,feet,0.61542162243519549,0.30311632412198453
BNCI2014_001,AIRM,pooled_session,F,3,0train,tongue,1.1571992184447006,0.65468898971796419
BNCI2014_001,AIRM,pooled_session,F,3,1test,left_hand,0.96164351257935721,0.59815689895099911
BNCI2014_001,AIRM,pooled_session,F,3,1test,right_hand,1.093197080162555,0.40587786239586499
BNCI2014_001,AIRM,pooled_session,F,3,1test,feet,0.65229628801379302,0.30311632412198453
BNCI2014_001,AIRM,pooled_session,F,3,1test,tongue,1.1822752681469026,0.65468898971796419
BNCI2014_001,AIRM,pooled_session,F,4,0train,left_hand,0.44453279663275508,0.64663965649009147
BNCI2014_001,AIRM,pooled_session,F,4,0train,right_hand,0.33698653572500836,0.47225410875450979
BNCI2014_001,AIRM,pooled_session,F,4,0train,feet,0.33419411313213981,0.334000484297311
BNCI2014_001,AIRM,pooled_session,F,4,0train,tongue,0.38832405938361064,0.73764035650667525
BNCI2014_001,AIRM,pooled_session,F,4,1test,left_hand,0.7385307349548702,0.64663965649009147
BNCI2014_001,AIRM,pooled_session,F,4,1test,right_hand,0.64074791941290632,0.47225410875450979
BNCI2014_001,AIRM,pooled_session,F,4,1test,feet,0.74484203012292094,0.334000484297311
BNCI2014_001,AIRM,pooled_session,F,4,1test,tongue,0.6279804099478169,0.73764035650667525
BNCI2014_001,AIRM,pooled_session,F,5,0train,left_hand,0.31374827383276455,0.68773980443681404
BNCI2014_001,AIRM,pooled_session,F,5,0train,right_hand,0.23945687015542072,0.49837238445317367
BNCI2014_001,AIRM,pooled_session,F,5,0train,feet,0.23413655311630857,0.34880693720419625
BNCI2014_001,AIRM,pooled_session,F,5,0train,tongue,0.34388182782698118,0.76929675351186644
BNCI2014_001,AIRM,pooled_session,F,5,1test,left_hand,0.26990248380134763,0.68773980443681404
BNCI2014_001,AIRM,pooled_session,F,5,1test,right_hand,0.27963509734077524,0.49837238445317367
BNCI2014_001,AIRM,pooled_session,F,5,1test,feet,0.29915262268293547,0.34880693720419625
BNCI2014_001,AIRM,pooled_session,F,5,1test,tongue,0.37518222786391375,0.76929675351186644
BNCI2014_001,AIRM,pooled_session,F,6,0train,left_hand,0.52533177954257237,0.65783147532158859
BNCI2014_001,AIRM,pooled_session,F,6,0train,right_hand,0.40711274145212795,0.48221434263178503
BNCI2014_001,AIRM,pooled_session,F,6,0train,feet,0.50693288941617631,0.33135551672099073
BNCI2014_001,AIRM,pooled_session,F,6,0train,tongue,0.41019598611341174,0.76809488145213833
BNCI2014_001,AIRM,pooled_session,F,6,1test,left_hand,0.48367009916519066,0.65783147532158859
BNCI2014_001,AIRM,pooled_session,F,6,1test,right_hand,0.38738926988341393,0.48221434263178503
BNCI2014_001,AIRM,pooled_session,F,6,1test,feet,0.66599539856978229,0.33135551672099073
BNCI2014_001,AIRM,pooled_session,F,6,1test,tongue,0.39430803497952926,0.76809488145213833
BNCI2014_001,AIRM,pooled_session,F,7,0train,left_hand,0.80318966419993643,0.63540790561873373
BNCI2014_001,AIRM,pooled_session,F,7,0train,right_hand,0.53998875507863409,0.45986909738209186
BNCI2014_001,AIRM,pooled_session,F,7,0train,feet,0.55223357104783566,0.33445774306802711
BNCI2014_001,AIRM,pooled_session,F,7,0train,tongue,0.97074024316571683,0.68101630392363544
BNCI2014_001,AIRM,pooled_session,F,7,1test,left_hand,0.71861394930285449,0.63540790561873373
BNCI2014_001,AIRM,pooled_session,F,7,1test,right_hand,0.6713737255228347,0.45986909738209186
BNCI2014_001,AIRM,pooled_session,F,7,1test,feet,0.62557158598061791,0.33445774306802711
BNCI2014_001,AIRM,pooled_session,F,7,1test,tongue,0.94576382685271665,0.68101630392363544
BNCI2014_001,AIRM,pooled_session,F,8,0train,left_hand,0.8352877305506442,0.62198642931971027
BNCI2014_001,AIRM,pooled_session,F,8,0train,right_hand,0.7059854155661256,0.4510831320844127
BNCI2014_001,AIRM,pooled_session,F,8,0train,feet,0.54642657987690557,0.36193070479763095
BNCI2014_001,AIRM,pooled_session,F,8,0train,tongue,1.3216789050137605,0.65403726979543608
BNCI2014_001,AIRM,pooled_session,F,8,1test,left_hand,0.94959111943720531,0.62198642931971027
BNCI2014_001,AIRM,pooled_session,F,8,1test,right_hand,0.68240050351771231,0.4510831320844127
BNCI2014_001,AIRM,pooled_session,F,8,1test,feet,0.44383590167153059,0.36193070479763095
BNCI2014_001,AIRM,pooled_session,F,8,1test,tongue,1.1466563785693848,0.65403726979543608
BNCI2014_001,AIRM,pooled_session,F,9,0train,left_hand,1.0183784158883493,0.52706205059760769
BNCI2014_001,AIRM,pooled_session,F,9,0train,right_hand,0.64453518095580609,0.47124251062794043
BNCI2014_001,AIRM,pooled_session,F,9,0train,feet,0.49351899886574502,0.31988299540322729
BNCI2014_001,AIRM,pooled_session,F,9,0train,tongue,1.3984166952598032,0.59349642735710084
BNCI2014_001,AIRM,pooled_session,F,9,1test,left_hand,2.2275745455534981,0.52706205059760769
BNCI2014_001,AIRM,pooled_session,F,9,1test,right_hand,0.58793334330607483,0.47124251062794043
BNCI2014_001,AIRM,pooled_session,F,9,1test,feet,0.95542860191146828,0.31988299540322729
BNCI2014_001,AIRM,pooled_session,F,9,1test,tongue,1.9192098425340913,0.59349642735710084
BNCI2014_001,LE,session_specific,A,1,0train,left_hand,0.78013893967089831,0.53311215033512183
BNCI2014_001,LE,session_specific,A,1,0train,right_hand,1.1424128119531611,0.36786629577780638
BNCI2014_001,LE,session_specific,A,1,0train,feet,0.71353324019544406,0.21502721595811444
BNCI2014_001,LE,session_specific,A,1,0train,tongue,1.1440627081107222,0.66728788660777083
BNCI2014_001,LE,session_specific,A,1,1test,left_hand,0.99553190858401308,0.65200874636358908
BNCI2014_001,LE,session_specific,A,1,1test,right_hand,1.1345276416898251,0.360952745946853
BNCI2014_001,LE,session_specific,A,1,1test,feet,0.95795473493450123,0.3006809197822522
BNCI2014_001,LE,session_specific,A,1,1test,tongue,0.91237297843881315,0.63745720381015769
BNCI2014_001,LE,session_specific,A,2,0train,left_hand,0.42010290916636217,0.59171324154646254
BNCI2014_001,LE,session_specific,A,2,0train,right_hand,0.35535039577768851,0.48931488263892714
BNCI2014_001,LE,session_specific,A,2,0train,feet,0.67445314788248834,0.25655954712753681
BNCI2014_001,LE,session_specific,A,2,0train,tongue,0.44040301970568313,0.79523202829356132
BNCI2014_001,LE,session_specific,A,2,1test,left_hand,0.5344295203351821,0.80122269669395096
BNCI2014_001,LE,session_specific,A,2,1test,right_hand,0.28599818738764632,0.47840426611393072
BNCI2014_001,LE,session_specific,A,2,1test,feet,0.51491505202134769,0.39644979901717037
BNCI2014_001,LE,session_specific,A,2,1test,tongue,0.55725060574471796,0.78280651804054646
BNCI2014_001,LE,session_specific,A,3,0train,left_hand,1.1994727309015969,0.48220179902371235
BNCI2014_001,LE,session_specific,A,3,0train,right_hand,1.0429822539891618,0.37769892501962654
BNCI2014_001,LE,session_specific,A,3,0train,feet,0.59407425925629287,0.2171761821893011
BNCI2014_001,LE,session_specific,A,3,0train,tongue,1.399813517107807,0.62427552552313326
BNCI2014_001,LE,session_specific,A,3,1test,left_hand,0.98129079618616,0.64803240043210286
BNCI2014_001,LE,session_specific,A,3,1test,right_hand,0.95723486990354056,0.38863785075468121
BNCI2014_001,LE,session_specific,A,3,1test,feet,0.61125663003500486,0.34770516553181346
BNCI2014_001,LE,session_specific,A,3,1test,tongue,1.2154126678005484,0.60012989729113198
BNCI2014_001,LE,session_specific,A,4,0train,left_hand,0.34069937143808993,0.58961407380800779
BNCI2014_001,LE,session_specific,A,4,0train,right_hand,0.3543642163644663,0.46801643232946871
BNCI2014_001,LE,session_specific,A,4,0train,feet,0.31372065255621717,0.26062754931208193
BNCI2014_001,LE,session_specific,A,4,0train,tongue,0.35617943936325613,0.76185351801497991
BNCI2014_001,LE,session_specific,A,4,1test,left_hand,0.76142726208750566,0.6829553413315248
BNCI2014_001,LE,session_specific,A,4,1test,right_hand,0.56765621565768742,0.43414347854715279
BNCI2014_001,LE,session_specific,A,4,1test,feet,0.72152469997032498,0.34447923687513538
BNCI2014_001,LE,session_specific,A,4,1test,tongue,0.59956108648335638,0.67369080919196089
BNCI2014_001,LE,session_specific,A,5,0train,left_hand,0.27592056847277363,0.60505664911440316
BNCI2014_001,LE,session_specific,A,5,0train,right_hand,0.26532036856105062,0.4896276256114297
BNCI2014_001,LE,session_specific,A,5,0train,feet,0.27690233624486416,0.26600592208312079
BNCI2014_001,LE,session_specific,A,5,0train,tongue,0.26305777511468287,0.77868193540526298
BNCI2014_001,LE,session_specific,A,5,1test,left_hand,0.27367712075156592,0.75481191208809029
BNCI2014_001,LE,session_specific,A,5,1test,right_hand,0.24871886182584119,0.47012551665544727
BNCI2014_001,LE,session_specific,A,5,1test,feet,0.30245828430011978,0.38163872934824389
BNCI2014_001,LE,session_specific,A,5,1test,tongue,0.37470907133428694,0.73852234341630396
BNCI2014_001,LE,session_specific,A,6,0train,left_hand,0.41237162678132994,0.57988622538890666
BNCI2014_001,LE,session_specific,A,6,0train,right_hand,0.45596424182877099,0.45555209075622793
BNCI2014_001,LE,session_specific,A,6,0train,feet,0.45934690372001447,0.26260541915669589
BNCI2014_001,LE,session_specific,A,6,0train,tongue,0.41272406846354764,0.75448219153877683
BNCI2014_001,LE,session_specific,A,6,1test,left_hand,0.55271315436692448,0.70534401192320506
BNCI2014_001,LE,session_specific,A,6,1test,right_hand,0.40600110147866414,0.45140264228815846
BNCI2014_001,LE,session_specific,A,6,1test,feet,0.61309863155936895,0.34566140335847434
BNCI2014_001,LE,session_specific,A,6,1test,tongue,0.36152515832483195,0.72356866062599956
BNCI2014_001,LE,session_specific,A,7,0train,left_hand,0.8610014874240538,0.53285592304315221
BNCI2014_001,LE,session_specific,A,7,0train,right_hand,0.50762305349346348,0.4479152163199136
BNCI2014_001,LE,session_specific,A,7,0train,feet,0.52019048762980191,0.24594889246537072
BNCI2014_001,LE,session_specific,A,7,0train,tongue,1.0065947284353423,0.67719820357935034
BNCI2014_001,LE,session_specific,A,7,1test,left_hand,0.74788072622927604,0.68927414226423056
BNCI2014_001,LE,session_specific,A,7,1test,right_hand,0.60756163685968589,0.42973224155911249
BNCI2014_001,LE,session_specific,A,7,1test,feet,0.59030005243544847,0.3713968788335168
BNCI2014_001,LE,session_specific,A,7,1test,tongue,0.91754565235436525,0.63596159758468096
BNCI2014_001,LE,session_specific,A,8,0train,left_hand,0.92775467250620325,0.52453842412736085
BNCI2014_001,LE,session_specific,A,8,0train,right_hand,0.69792797327912603,0.42574345927231588
BNCI2014_001,LE,session_specific,A,8,0train,feet,0.47553651504905586,0.27382124631129623
BNCI2014_001,LE,session_specific,A,8,0train,tongue,1.2857954003436227,0.64276750394551652
BNCI2014_001,LE,session_specific,A,8,1test,left_hand,0.85175792934398586,0.67788950071459952
BNCI2014_001,LE,session_specific,A,8,1test,right_hand,0.56705797516916101,0.43205505753406398
BNCI2014_001,LE,session_specific,A,8,1test,feet,0.38310609554282038,0.40477195146584705
BNCI2014_001,LE,session_specific,A,8,1test,tongue,1.0405411005922296,0.6203257334876352
BNCI2014_001,LE,session_specific,A,9,0train,left_hand,0.83084288877030377,0.53183515612600218
BNCI2014_001,LE,session_specific,A,9,0train,right_hand,0.73268907494264668,0.41633221472418719
BNCI2014_001,LE,session_specific,A,9,0train,feet,0.46831342762162936,0.25461863333266777
BNCI2014_001,LE,session_specific,A,9,0train,tongue,1.4020381690852228,0.62398228645186926
BNCI2014_001,LE,session_specific,A,9,1test,left_hand,2.242940159081471,0.51000033766833419
BNCI2014_001,LE,session_specific,A,9,1test,right_hand,0.61315691563404806,0.4574244641340014
BNCI2014_001,LE,session_specific,A,9,1test,feet,0.83299483298989652,0.35121425864397804
BNCI2014_001,LE,session_specific,A,9,1test,tongue,1.9184638789076176,0.51138389873303647
BNCI2014_001,LE,pooled_session,A,1,0train,left_hand,0.78013893967089831,0.58889877274227787
BNCI2014_001,LE,pooled_session,A,1,0train,right_hand,1.1424128119531611,0.36003918823478126
BNCI2014_001,LE,pooled_session,A,1,0train,feet,0.71353324019544406,0.24300896521523099
BNCI2014_001,LE,pooled_session,A,1,0train,tongue,1.1440627081107222,0.64872554527607762
BNCI2014_001,LE,pooled_session,A,1,1test,left_hand,0.99553190858401308,0.58889877274227787
BNCI2014_001,LE,pooled_session,A,1,1test,right_hand,1.1345276416898251,0.36003918823478126
BNCI2014_001,LE,pooled_session,A,1,1test,feet,0.95795473493450123,0.24300896521523099
BNCI2014_001,LE,pooled_session,A,1,1test,tongue,0.91237297843881315,0.64872554527607762
BNCI2014_001,LE,pooled_session,A,2,0train,left_hand,0.42010290916636217,0.69332752261900543
BNCI2014_001,LE,pooled_session,A,2,0train,right_hand,0.35535039577768851,0.47977281697241619
BNCI2014_001,LE,pooled_session,A,2,0train,feet,0.67445314788248834,0.31191075768571119
BNCI2014_001,LE,pooled_session,A,2,0train,tongue,0.44040301970568313,0.78576010672577967
BNCI2014_001,LE,pooled_session,A,2,1test,left_hand,0.5344295203351821,0.69332752261900543
BNCI2014_001,LE,pooled_session,A,2,1test,right_hand,0.28599818738764632,0.47977281697241619
BNCI2014_001,LE,pooled_session,A,2,1test,feet,0.51491505202134769,0.31191075768571119
BNCI2014_001,LE,pooled_session,A,2,1test,tongue,0.55725060574471796,0.78576010672577967
BNCI2014_001,LE,pooled_session,A,3,0train,left_hand,1.1994727309015969,0.56125614248059197
BNCI2014_001,LE,pooled_session,A,3,0train,right_hand,1.0429822539891618,0.37814550692585597
BNCI2014_001,LE,pooled_session,A,3,0train,feet,0.59407425925629287,0.26769819725129707
BNCI2014_001,LE,pooled_session,A,3,0train,tongue,1.399813517107807,0.60849495057653502
BNCI2014_001,LE,pooled_session,A,3,1test,left_hand,0.98129079618616,0.56125614248059197
BNCI2014_001,LE,pooled_session,A,3,1test,right_hand,0.95723486990354056,0.37814550692585597
BNCI2014_001,LE,pooled_session,A,3,1test,feet,0.61125663003500486,0.26769819725129707
BNCI2014_001,LE,pooled_session,A,3,1test,tongue,1.2154126678005484,0.60849495057653502
BNCI2014_001,LE,pooled_session,A,4,0train,left_hand,0.34069937143808993,0.63315278044799539
BNCI2014_001,LE,pooled_session,A,4,0train,right_hand,0.3543642163644663,0.4457524973079125
BNCI2014_001,LE,pooled_session,A,4,0train,feet,0.31372065255621717,0.29420139542628299
BNCI2014_001,LE,pooled_session,A,4,0train,tongue,0.35617943936325613,0.71441050725982214
BNCI2014_001,LE,pooled_session,A,4,1test,left_hand,0.76142726208750566,0.63315278044799539
BNCI2014_001,LE,pooled_session,A,4,1test,right_hand,0.56765621565768742,0.4457524973079125
BNCI2014_001,LE,pooled_session,A,4,1test,feet,0.72152469997032498,0.29420139542628299
BNCI2014_001,LE,pooled_session,A,4,1test,tongue,0.59956108648335638,0.71441050725982214
BNCI2014_001,LE,pooled_session,A,5,0train,left_hand,0.27592056847277363,0.67698818300077324
BNCI2014_001,LE,pooled_session,A,5,0train,right_hand,0.26532036856105062,0.47614180641525555
BNCI2014_001,LE,pooled_session,A,5,0train,feet,0.27690233624486416,0.3130521527869074
BNCI2014_001,LE,pooled_session,A,5,0train,tongue,0.26305777511468287,0.75573387904052769
BNCI2014_001,LE,pooled_session,A,5,1test,left_hand,0.27367712075156592,0.67698818300077324
BNCI2014_001,LE,pooled_session,A,5,1test,right_hand,0.24871886182584119,0.47614180641525555
BNCI2014_001,LE,pooled_session,A,5,1test,feet,0.30245828430011978,0.3130521527869074
BNCI2014_001,LE,pooled_session,A,5,1test,tongue,0.37470907133428694,0.75573387904052769
BNCI2014_001,LE,pooled_session,A,6,0train,left_hand,0.41237162678132994,0.64012564740565547
BNCI2014_001,LE,pooled_session,A,6,0train,right_hand,0.45596424182877099,0.44867792526817729
BNCI2014_001,LE,pooled_session,A,6,0train,feet,0.45934690372001447,0.29230800636591781
BNCI2014_001,LE,pooled_session,A,6,0train,tongue,0.41272406846354764,0.73602738140362645
BNCI2014_001,LE,pooled_session,A,6,1test,left_hand,0.55271315436692448,0.64012564740565547
BNCI2014_001,LE,pooled_session,A,6,1test,right_hand,0.40600110147866414,0.44867792526817729
BNCI2014_001,LE,pooled_session,A,6,1test,feet,0.61309863155936895,0.29230800636591781
BNCI2014_001,LE,pooled_session,A,6,1test,tongue,0.36152515832483195,0.73602738140362645
BNCI2014_001,LE,pooled_session,A,7,0train,left_hand,0.8610014874240538,0.60825828240387603
BNCI2014_001,LE,pooled_session,A,7,0train,right_hand,0.50762305349346348,0.4342925866096658
BNCI2014_001,LE,pooled_session,A,7,0train,feet,0.52019048762980191,0.29650323025506697
BNCI2014_001,LE,pooled_session,A,7,0train,tongue,1.0065947284353423,0.65309733341654508
BNCI2014_001,LE,pooled_session,A,7,1test,left_hand,0.74788072622927604,0.60825828240387603
BNCI2014_001,LE,pooled_session,A,7,1test,right_hand,0.60756163685968589,0.4342925866096658
BNCI2014_001,LE,pooled_session,A,7,1test,feet,0.59030005243544847,0.29650323025506697
BNCI2014_001,LE,pooled_session,A,7,1test,tongue,0.91754565235436525,0.65309733341654508
BNCI2014_001,LE,pooled_session,A,8,0train,left_hand,0.92775467250620325,0.59826183799229482
BNCI2014_001,LE,pooled_session,A,8,0train,right_hand,0.69792797327912603,0.42429767119819101
BNCI2014_001,LE,pooled_session,A,8,0train,feet,0.47553651504905586,0.32962541847248733
BNCI2014_001,LE,pooled_session,A,8,0train,tongue,1.2857954003436227,0.62851591456047085
BNCI2014_001,LE,pooled_session,A,8,1test,left_hand,0.85175792934398586,0.59826183799229482
BNCI2014_001,LE,pooled_session,A,8,1test,right_hand,0.56705797516916101,0.42429767119819101
BNCI2014_001,LE,pooled_session,A,8,1test,feet,0.38310609554282038,0.32962541847248733
BNCI2014_001,LE,pooled_session,A,8,1test,tongue,1.0405411005922296,0.62851591456047085
BNCI2014_001,LE,pooled_session,A,9,0train,left_hand,0.83084288877030377,0.5183379008389799
BNCI2014_001,LE,pooled_session,A,9,0train,right_hand,0.73268907494264668,0.43250932973147854
BNCI2014_001,LE,pooled_session,A,9,0train,feet,0.46831342762162936,0.29235415710879009
BNCI2014_001,LE,pooled_session,A,9,0train,tongue,1.4020381690852228,0.56479442724725404
BNCI2014_001,LE,pooled_session,A,9,1test,left_hand,2.242940159081471,0.5183379008389799
BNCI2014_001,LE,pooled_session,A,9,1test,right_hand,0.61315691563404806,0.43250932973147854
BNCI2014_001,LE,pooled_session,A,9,1test,feet,0.83299483298989652,0.29235415710879009
BNCI2014_001,LE,pooled_session,A,9,1test,tongue,1.9184638789076176,0.56479442724725404
BNCI2014_001,LE,session_specific,B,1,0train,left_hand,0.99505807224416942,0.47330417396030794
