identity,start_index,prototype_initial_step_size,initial_trial_position,cell_configuration_sha256,initial_prototype_sha256,outer_iteration,joint_final_block_objective,aligned_registration_objective,projected_prototype_gradient_norm,relative_objective_change,prototype_inner_iterations,prototype_accepted_step_sizes,prototype_backtracking_reductions,prototype_total_backtracking_reductions,final_prototype_line_search_step_size,changed_trial_permutations,registration_objective_minimum,registration_objective_median,registration_objective_mean,registration_objective_maximum,consecutive_prototype_quotient_distance,prototype_constraint_residual,convergence_boolean,elapsed_seconds
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,11,3.192012706231857,3.193596917079274,6.4828589154253685e-06,0.0010454490740449262,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.2456799275184358,3.0275940594976705,3.193596917079274,5.080230113639042,0.039434714004388347,2.2053708218877242e-14,False,11.990029250038788
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,12,3.1862981467045897,3.1889908369248894,8.371769881735798e-06,0.0017902684146935592,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.2740154359726532,3.020220506291234,3.1889908369248894,5.072957527927985,0.05140701240415374,2.40827922277134e-14,False,12.116460874909535
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,13,3.182333507096563,3.184105576936952,6.770870589114835e-06,0.0012442776618777024,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.3035892651847418,3.011527657083308,3.184105576936952,5.0723354474452815,0.041704710471959776,2.655609188763857e-14,False,11.11755433282815
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,14,3.1792783029226155,3.180806113477642,6.3565069767446215e-06,0.0009600515367525963,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.3285392809318033,3.0073847438248027,3.180806113477642,5.069645955275097,0.03872472826342034,2.5613041977176773e-14,False,11.364448708016425
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,15,3.1769558775899984,3.178042665098447,5.3827907379992305e-06,0.0007304882150399119,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.3506078378924344,3.0030041758149206,3.178042665098447,5.066219177216807,0.032657455526368,2.633316667368706e-14,False,10.977498000022024
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,16,3.174850360403978,3.175921626121509,5.444063634570445e-06,0.000662746751024348,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.3702219960642228,3.00136711854279,3.175921626121509,5.060575768233819,0.03242744281196341,2.4094733643879073e-14,False,11.270560292061418
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,17,3.172042156092935,3.173510852334922,6.471097411645736e-06,0.0008845154864828942,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.3884078009646863,3.001600993863014,3.173510852334922,5.052755446394941,0.037975137872404065,2.516959216665902e-14,False,10.9313450420741
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,18,3.1699795437422242,3.1709307421156385,5.163474505588321e-06,0.0006502474586438505,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.4080055991854867,3.004071669168816,3.1709307421156385,5.043870176545442,0.03055612474510494,2.6034157796923117e-14,False,10.33490858389996
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,19,3.1679320394801453,3.1689601425640292,5.417765694543051e-06,0.000645904566204794,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.4257223989098482,3.0074269589160947,3.1689601425640292,5.0354978815183316,0.03177049266067345,2.641813259829188e-14,False,11.08014537487179
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,20,3.1659599731766233,3.1669382217030506,5.2829283548046694e-06,0.0006225090307952772,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.441991497172074,3.005858825864834,3.1669382217030506,5.02903324576965,0.030989009001727817,2.461468255978702e-14,False,11.03901741700247
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,21,3.1642807890780733,3.165087046754363,4.801562992863597e-06,0.0005303870272450432,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.4587316786435545,3.0020065344192077,3.165087046754363,5.022952446589544,0.02813369743834683,2.6286796441407625e-14,False,10.777114584110677
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,22,3.1626434154925587,3.1635170726452615,4.9879224465586305e-06,0.0005174552116759809,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.4740829834190161,2.9991874706425086,3.1635170726452615,5.018700129791556,0.02928889588214205,2.592826962055406e-14,False,11.422675082925707
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,23,3.160763899069061,3.161655361824185,5.024779735471595e-06,0.0005942865434308736,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.4878774438830076,2.9950979475204194,3.161655361824185,5.015196504267534,0.029587428876877136,2.382278562666166e-14,False,11.190944832982495
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,24,3.158996721335022,3.159808265828547,4.8535129687147796e-06,0.0005590983035966724,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.4997359091513418,2.9933717191159888,3.159808265828547,5.012005912617621,0.028234333096382416,2.459795966062007e-14,False,10.620515417074785
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,25,3.157561091461277,3.1582720792603194,4.4484487489772285e-06,0.0004544575383852579,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.509286093904411,2.992828489287171,3.1582720792603194,5.009321518137928,0.02642484329818158,2.3820434908894407e-14,False,10.393906082957983
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,26,3.1563723234703036,3.1569320422258915,3.938608007487589e-06,0.0003764829742132728,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.5183223180573386,2.9917777941518793,3.1569320422258915,5.006590323810607,0.02344584213111723,2.445157748134224e-14,False,10.158360415836796
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,27,3.1554446700706333,3.155883364754721,1.921808889222311e-05,0.00029389859769469534,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.5267235158872887,2.9905541635137665,3.155883364754721,5.003820359258543,0.020740602147905133,2.652259192018429e-14,False,10.065670707961544
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,28,3.1546806113744106,3.155049121592446,1.7627488301903743e-05,0.00024213978570749423,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.534483496137037,2.989223781871538,3.155049121592446,5.001404641633346,0.01900955201650264,2.26031261810566e-14,False,10.10506816697307
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,29,3.152921406833412,3.1538447079253746,4.920548341513474e-06,0.0005576490167200192,6,"[2.0,2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0,0]",0,0.0,0,1.5418296273653722,2.98789470680204,3.1538447079253746,4.999271942553474,0.030108781602961546,2.4242620017993732e-14,False,10.462415375048295
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,30,3.151893077085752,3.1523426498644938,1.9239108141805166e-05,0.0003261514053066366,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.5532516806223444,2.9834960798702976,3.1523426498644938,4.995952447216451,0.02099565242119663,2.622697115003691e-14,False,10.531341457972303
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,31,3.151107683402055,3.151497124495739,1.8163466849139298e-05,0.0002491815757985566,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.563253240944702,2.980041992413496,3.151497124495739,4.993665014527332,0.019542484680487072,2.6306497308775992e-14,False,10.028150415979326
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,32,3.1504152569012516,3.150748401367632,1.6925185616702162e-05,0.00021974066594128837,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.5723784838660102,2.9806127378652896,3.150748401367632,4.992958167269636,0.01807505636703596,2.573396343300509e-14,False,10.093205500161275
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,33,3.1498670317713895,3.1501259643425623,1.4985728815538896e-05,0.0001740167835529444,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.5799938192035483,2.9816525920243393,3.1501259643425623,4.9932080281434645,0.015935203576132775,2.578007833066962e-14,False,9.704213208053261
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,34,3.1494204551909473,3.1496360229130005,1.3697342837890958e-05,0.00014177632767916714,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.5862384718970985,2.9820525062831935,3.1496360229130005,4.993389429954805,0.014539973555725318,2.6766668809642833e-14,False,9.724996624980122
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,35,3.148840001718513,3.1491583720466294,1.6902719752415435e-05,0.00018430485249352967,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.5914762045448012,2.9819555502224464,3.1491583720466294,4.993292744418105,0.017674937348814642,2.6575821176660212e-14,False,9.446211000205949
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,36,3.148225312373778,3.1485403484735075,1.677460155325078e-05,0.00019521136177122787,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.5962280972794785,2.982521797898254,3.1485403484735075,4.994444578536054,0.017584660823450515,2.552459746008886e-14,False,9.618778124917299
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,37,3.147849051104316,3.14801112141238,1.1915692373655318e-05,0.00011951535615426339,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.5981645446881982,2.9835562590562734,3.14801112141238,4.995843014042111,0.012609307969750036,2.497233982716563e-14,False,9.287515708012506
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,38,3.1476066148779127,3.1477187914280695,9.903892624657462e-06,7.701647139592827e-05,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6003472496596967,2.984622534947441,3.1477187914280695,4.995755025182618,0.010489536630964476,2.899802360500903e-14,False,9.218218916095793
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,39,3.147407071977836,3.1475049727634246,9.268528395441197e-06,6.339512032207115e-05,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6025359385013527,2.985466832467486,3.1475049727634246,4.995206145859202,0.009799508792409588,2.7450912633794273e-14,False,9.119659207994118
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,40,3.1472096388760025,3.1473100144394937,9.423790036264622e-06,6.272881051558527e-05,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6046604894921301,2.9860888957614504,3.1473100144394937,4.994679136345497,0.009923087745205516,2.4855361130111092e-14,False,9.152551415842026
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,41,3.1469519084135387,3.1471007513862688,1.1576730221873537e-05,8.189173650213119e-05,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6066912845375712,2.986582149692241,3.1471007513862688,4.994428920789099,0.012084631556100884,2.4926655455974636e-14,False,9.46037254203111
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,42,3.146589869342548,3.1467760403815523,1.2990932345541193e-05,0.0001150443608696181,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6088873962280705,2.986948776895969,3.1467760403815523,4.995036070516425,0.013516112148523867,2.8785884156185913e-14,False,8.864223666954786
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,43,3.146280341328914,3.146426192180581,1.1487720878460861e-05,9.836935428082746e-05,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6119006737518737,2.987016081667736,3.146426192180581,4.995419901544791,0.011963426925683961,2.6445786773468104e-14,False,8.962159541901201
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,44,3.145653112028857,3.1459259963332276,1.5756246562473905e-05,0.0001993558208458781,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6150609866318484,2.9867877542301926,3.1459259963332276,4.995137927706919,0.016365997833050136,2.5930238548266443e-14,False,9.108365583932027
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,45,3.145335594072073,3.1454728454991945,1.109096534725246e-05,0.00010093864309763011,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6177516367869138,2.9853650939688157,3.1454728454991945,4.9938242850758705,0.011604813084836683,2.445262769761782e-14,False,9.022953165927902
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,46,3.145105713627972,3.145220163422424,1.017976117418437e-05,7.308614207478057e-05,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6203136371154936,2.984650911315375,3.145220163422424,4.993153182306957,0.010597479263378054,2.357656025882061e-14,False,9.176457833033055
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,47,3.1448844002002954,3.1449924387319594,9.925940964491532e-06,7.036756402735173e-05,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6228311358392382,2.98400085173357,3.1449924387319594,4.993206144202647,0.010296833450407092,2.7374167700339666e-14,False,8.944077249849215
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,48,3.1447073372898733,3.144790627271286,8.694315354801683e-06,5.630188200583769e-05,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6255248660881763,2.9838188329436175,3.144790627271286,4.993212834469522,0.009040645773360497,2.5578113862039425e-14,False,8.917567791882902
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,49,3.1445541389044176,3.1446308872742432,8.388622009515304e-06,4.871626164987285e-05,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6280691441388797,2.9839650416745767,3.1446308872742432,4.992288144669034,0.008678944340743646,2.6450867840364598e-14,False,8.816844332963228
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,50,3.1444184459587516,3.144483138358333,7.649507882094476e-06,4.3151728248899316e-05,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6303247122320612,2.9840291597247406,3.144483138358333,4.989919164611765,0.007968173102191039,2.7204379563201795e-14,False,8.712822792120278
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,51,3.1443125448811737,3.1443623473856572,6.668562737390958e-06,3.367906638316963e-05,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.6323105252315304,2.9842046844254924,3.1443623473856572,4.9875845087165285,0.006991181687590404,2.96205559910675e-14,False,8.653851500013843
1|0train|left_hand|Full,1,2.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,52,3.144226080015687,3.1442677988707555,6.099480941845717e-06,2.7498813890922282e-05,5,"[2.0,2.0,2.0,2.0,0.0]","[0,0,0,0,0]",0,0.0,0,1.634012405474336,2.984501833600932,3.1442677988707555,4.985848690131656,0.006398799199327397,2.584732104132765e-14,False,8.71693441690877
