identity,start_index,prototype_initial_step_size,initial_trial_position,cell_configuration_sha256,initial_prototype_sha256,outer_iteration,joint_final_block_objective,aligned_registration_objective,projected_prototype_gradient_norm,relative_objective_change,prototype_inner_iterations,prototype_accepted_step_sizes,prototype_backtracking_reductions,prototype_total_backtracking_reductions,final_prototype_line_search_step_size,changed_trial_permutations,registration_objective_minimum,registration_objective_median,registration_objective_mean,registration_objective_maximum,consecutive_prototype_quotient_distance,prototype_constraint_residual,convergence_boolean,elapsed_seconds
1|0train|left_hand|Full,1,1.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,1,3.3377288344671046,4.048297405135475,0.0003128152081861787,inf,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,1.0,-1,7.904585168604012e-20,3.703163630364487,4.048297405135475,7.001733144468297,,1.699614343911122e-14,False,153.8905091669876
1|0train|left_hand|Full,1,1.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,2,3.2832758349252624,3.304405337190688,4.569731992395185e-05,0.016314386890730143,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,1.0,0,0.7017691930335327,3.133605774699454,3.304405337190688,5.209213296825292,0.14395226007644824,1.6554675481354194e-14,False,17.10562904085964
1|0train|left_hand|Full,1,1.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,3,3.2597200538450846,3.2697267064604354,3.162539856350397e-05,0.0071744752084510945,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,1.0,0,0.7937579439104756,3.106877835618388,3.2697267064604354,5.169760792901668,0.09907889506392012,1.6240318727033375e-14,False,14.809822208015248
1|0train|left_hand|Full,1,1.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,4,3.24223076055988,3.2503589734904046,2.892530108607948e-05,0.005365274623682637,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,1.0,0,0.8747563175948556,3.09594630946824,3.2503589734904046,5.14831762815997,0.08931606568473581,1.7425625134501482e-14,False,15.852069249842316
1|0train|left_hand|Full,1,1.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,5,3.2288670035634266,3.2351719827497973,2.5529270273562054e-05,0.004121778486286964,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,1.0,0,0.9460086061192804,3.086893791646055,3.2351719827497973,5.132058915009306,0.07867553496310513,1.7629088733542615e-14,False,14.68604383408092
1|0train|left_hand|Full,1,1.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,6,3.219681265952223,3.2239151178227154,2.0757882319828064e-05,0.0028448795199883274,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,1.0,0,1.0114563118210533,3.080462690762001,3.2239151178227154,5.121634297526109,0.06446504993223642,1.659449176864865e-14,False,13.350212708115578
1|0train|left_hand|Full,1,1.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,7,3.2121403700264812,3.2157862792879905,1.9154813979642762e-05,0.002342124981589279,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.0682653115864333,3.0726568914795775,3.2157862792879905,5.118011649292638,0.05980984854654428,2.7848762152082148e-14,False,13.218673541909084
1|0train|left_hand|Full,1,1.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,8,3.2058944754443788,3.2088887651873126,1.739780632844418e-05,0.001944465017900497,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.1210302004012316,3.064544571873377,3.2088887651873126,5.115584105245953,0.05420919860649157,2.611525715477518e-14,False,13.331345916958526
1|0train|left_hand|Full,1,1.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,9,3.1999367067776197,3.202835946211075,1.6964173447465645e-05,0.0018583795294551291,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.169219734586896,3.047431229439317,3.202835946211075,5.10656983661223,0.05333466552926839,2.5550449173382047e-14,False,12.652963124914095
1|0train|left_hand|Full,1,1.0,36,1f775f813c0e634327519322a5e1e8db7f34f91a034b737a6ef327283ea4914b,89750d4e8ad81acad0f8dcbe32d36fdb996b8d243637607c4208864584e8f8c9,10,3.195356143686288,3.197580612965677,1.5037292425830772e-05,0.001431454278964249,16,"[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0,0.0,0,1.2110732847830044,3.038010600840521,3.197580612965677,5.090643352656301,0.046727890571234186,2.7402317046171484e-14,False,13.020695999963209
