subject,outer_fold,rank,delta_forward,delta_reverse,delta_average
9,2,3,-0.48458718642859844,-0.49818990655478357,-0.491388546491691
10,0,3,-0.041998200112129111,-0.0808359286240381,-0.061417064368083606
11,0,3,0.099429502849516627,0.16390512676122948,0.13166731480537305
12,3,3,-0.19217172122277401,0.21485412679156407,0.01134120278439503
13,3,3,-1.0702986185541545,-0.30234831972657966,-0.68632346914036713
14,2,3,-0.33665963658191811,0.15776581313479018,-0.089446911723563963
15,4,3,0.11861983449883512,0.10550934040107812,0.11206458744995662
16,1,3,0.24162513585493667,0.27246208152123325,0.25704360868808496
17,2,3,-0.802451768063702,-1.3174563856071224,-1.0599540768354121
18,0,3,-1.2035554323849218,-0.97009118809253136,-1.0868233102387266
19,2,3,0.1802957421814716,0.10090683528747985,0.14060128873447572
20,3,3,-0.20007426989157584,-0.22156400105329022,-0.21081913547243303
21,3,3,0.96424170608432713,1.1295096886431701,1.0468756973637485
22,4,3,-0.052108443372456181,-0.045876666311610997,-0.048992554842033589
23,4,3,-0.75983568791734379,-0.19582699666134529,-0.47783134228934454
24,5,3,0.036661777570220912,0.18291767524779345,0.10978972640900718
25,3,3,0.60933064075647059,0.06024115025486465,0.33478589550566762
26,4,3,0.024072366866372263,-0.38820654681187505,-0.18206708997275139
27,5,3,-0.06089206915906463,0.10529079252206655,0.022199361681500961
28,5,3,-0.087987357913803063,0.014074431685224681,-0.036956463114289191
29,1,3,-0.80023980887075929,-0.73688249784602433,-0.76856115335839181
30,1,3,-0.12326463302652674,0.094780576325021071,-0.014242028350752833
31,0,3,0.18467544396728805,0.26713428290698454,0.22590486343713628
32,3,3,1.3852157578899709,1.3523900739654617,1.3688029159277164
33,4,3,0.14735998354864085,0.19187313928759808,0.16961656141811948
34,5,3,-0.061058907040171029,-0.22365743935153931,-0.14235817319585517
35,4,3,0.32964275489694594,0.18701641715020748,0.2583295860235767
36,1,3,0.67478795574744832,0.58021931570914975,0.62750363572829904
37,0,3,-1.4938684776913556,-1.2622267412413788,-1.3780476094663672
38,1,3,0.222388577862978,0.24083281759907688,0.23161069773102744
39,3,3,0.25688882767689802,0.33245943403531009,0.29467413085610406
40,2,3,0.23977690258657139,1.1620061166761844,0.70089150963137792
41,3,3,-0.6922728518200818,-0.28692892897210509,-0.48960089039609345
42,2,3,0.28413593380904695,-0.20795009150976221,0.03809292114964237
43,0,3,-0.012326056177636604,-0.0025113683926211144,-0.0074187122851288589
44,5,3,0.03032682568470179,0.10358979144421218,0.066958308564456989
45,0,3,0.8285979359236888,1.0763540629231549,0.95247599942342187
46,0,3,0.043174800858272966,-0.053147268865824687,-0.0049862340037758607
47,5,3,-0.035078651765416302,-0.13914336758498314,-0.087111009675199719
48,5,3,0.039167806295858955,0.031732757167636759,0.035450281731747857
49,1,3,0.48656650123748457,0.56182568203725536,0.52419609163737002
50,2,3,-0.12914517181709426,-0.22592854506155999,-0.17753685843932712
51,1,3,-1.2406718036083835,-1.1310291729608781,-1.1858504882846308
52,1,3,-0.05903757457114818,-0.2091106662352101,-0.13407412040317915
