outer_fold,inner_fold,method,l2,kappa,mean_balanced_accuracy
4,4,GLOBAL_KAPPA,,0.90000000000000002,0.68999999999999995
4,4,GLOBAL_KAPPA,,1,0.68333333333333335
5,0,SELECTIVE_GATE,0.0001,,0.6777777777777777
5,0,SELECTIVE_GATE,0.001,,0.65111111111111108
5,0,SELECTIVE_GATE,0.01,,0.64111111111111108
5,0,SELECTIVE_GATE,0.10000000000000001,,0.6544444444444445
5,0,SELECTIVE_GATE,1,,0.64555555555555566
5,0,SELECTIVE_GATE,10,,0.64000000000000001
5,0,GLOBAL_KAPPA,,0,0.68777777777777782
5,0,GLOBAL_KAPPA,,0.10000000000000001,0.66555555555555557
5,0,GLOBAL_KAPPA,,0.20000000000000001,0.65222222222222226
5,0,GLOBAL_KAPPA,,0.29999999999999999,0.64111111111111108
5,0,GLOBAL_KAPPA,,0.40000000000000002,0.63888888888888895
5,0,GLOBAL_KAPPA,,0.5,0.63444444444444448
5,0,GLOBAL_KAPPA,,0.59999999999999998,0.63000000000000012
5,0,GLOBAL_KAPPA,,0.69999999999999996,0.62555555555555553
5,0,GLOBAL_KAPPA,,0.80000000000000004,0.62666666666666671
5,0,GLOBAL_KAPPA,,0.90000000000000002,0.62444444444444436
5,0,GLOBAL_KAPPA,,1,0.62222222222222223
5,1,SELECTIVE_GATE,0.0001,,0.66888888888888887
5,1,SELECTIVE_GATE,0.001,,0.681111111111111
5,1,SELECTIVE_GATE,0.01,,0.68666666666666665
5,1,SELECTIVE_GATE,0.10000000000000001,,0.69333333333333336
5,1,SELECTIVE_GATE,1,,0.68999999999999995
5,1,SELECTIVE_GATE,10,,0.69111111111111112
5,1,GLOBAL_KAPPA,,0,0.67333333333333334
5,1,GLOBAL_KAPPA,,0.10000000000000001,0.68555555555555558
5,1,GLOBAL_KAPPA,,0.20000000000000001,0.69444444444444442
5,1,GLOBAL_KAPPA,,0.29999999999999999,0.70111111111111102
5,1,GLOBAL_KAPPA,,0.40000000000000002,0.69333333333333325
5,1,GLOBAL_KAPPA,,0.5,0.69333333333333336
5,1,GLOBAL_KAPPA,,0.59999999999999998,0.68333333333333335
5,1,GLOBAL_KAPPA,,0.69999999999999996,0.67999999999999994
5,1,GLOBAL_KAPPA,,0.80000000000000004,0.67666666666666664
5,1,GLOBAL_KAPPA,,0.90000000000000002,0.6644444444444445
5,1,GLOBAL_KAPPA,,1,0.64888888888888885
5,2,SELECTIVE_GATE,0.0001,,0.72666666666666657
5,2,SELECTIVE_GATE,0.001,,0.72888888888888881
5,2,SELECTIVE_GATE,0.01,,0.72111111111111104
5,2,SELECTIVE_GATE,0.10000000000000001,,0.71444444444444455
5,2,SELECTIVE_GATE,1,,0.70777777777777784
5,2,SELECTIVE_GATE,10,,0.70999999999999996
5,2,GLOBAL_KAPPA,,0,0.73444444444444434
5,2,GLOBAL_KAPPA,,0.10000000000000001,0.73222222222222222
5,2,GLOBAL_KAPPA,,0.20000000000000001,0.71999999999999997
5,2,GLOBAL_KAPPA,,0.29999999999999999,0.70444444444444443
5,2,GLOBAL_KAPPA,,0.40000000000000002,0.70777777777777784
5,2,GLOBAL_KAPPA,,0.5,0.68999999999999995
5,2,GLOBAL_KAPPA,,0.59999999999999998,0.68333333333333335
5,2,GLOBAL_KAPPA,,0.69999999999999996,0.67000000000000004
5,2,GLOBAL_KAPPA,,0.80000000000000004,0.66222222222222227
5,2,GLOBAL_KAPPA,,0.90000000000000002,0.65555555555555545
5,2,GLOBAL_KAPPA,,1,0.64888888888888885
5,3,SELECTIVE_GATE,0.0001,,0.73888888888888893
5,3,SELECTIVE_GATE,0.001,,0.74111111111111105
5,3,SELECTIVE_GATE,0.01,,0.73666666666666669
5,3,SELECTIVE_GATE,0.10000000000000001,,0.73111111111111104
5,3,SELECTIVE_GATE,1,,0.72666666666666668
5,3,SELECTIVE_GATE,10,,0.72888888888888881
5,3,GLOBAL_KAPPA,,0,0.72999999999999998
5,3,GLOBAL_KAPPA,,0.10000000000000001,0.7433333333333334
5,3,GLOBAL_KAPPA,,0.20000000000000001,0.72888888888888881
5,3,GLOBAL_KAPPA,,0.29999999999999999,0.72666666666666668
5,3,GLOBAL_KAPPA,,0.40000000000000002,0.72777777777777775
5,3,GLOBAL_KAPPA,,0.5,0.72555555555555551
5,3,GLOBAL_KAPPA,,0.59999999999999998,0.72000000000000008
5,3,GLOBAL_KAPPA,,0.69999999999999996,0.71111111111111114
5,3,GLOBAL_KAPPA,,0.80000000000000004,0.70444444444444454
5,3,GLOBAL_KAPPA,,0.90000000000000002,0.70222222222222219
5,3,GLOBAL_KAPPA,,1,0.70111111111111102
5,4,SELECTIVE_GATE,0.0001,,0.70222222222222219
5,4,SELECTIVE_GATE,0.001,,0.70666666666666655
5,4,SELECTIVE_GATE,0.01,,0.7022222222222223
5,4,SELECTIVE_GATE,0.10000000000000001,,0.69777777777777783
5,4,SELECTIVE_GATE,1,,0.70333333333333337
5,4,SELECTIVE_GATE,10,,0.70666666666666655
5,4,GLOBAL_KAPPA,,0,0.72111111111111115
5,4,GLOBAL_KAPPA,,0.10000000000000001,0.71777777777777763
5,4,GLOBAL_KAPPA,,0.20000000000000001,0.70999999999999996
5,4,GLOBAL_KAPPA,,0.29999999999999999,0.69888888888888889
5,4,GLOBAL_KAPPA,,0.40000000000000002,0.68777777777777771
5,4,GLOBAL_KAPPA,,0.5,0.6644444444444445
5,4,GLOBAL_KAPPA,,0.59999999999999998,0.65777777777777779
5,4,GLOBAL_KAPPA,,0.69999999999999996,0.65888888888888886
5,4,GLOBAL_KAPPA,,0.80000000000000004,0.64444444444444449
5,4,GLOBAL_KAPPA,,0.90000000000000002,0.63777777777777778
5,4,GLOBAL_KAPPA,,1,0.62888888888888894
