outer_fold,inner_fold,method,l2,kappa,mean_balanced_accuracy
2,0,GLOBAL_KAPPA,,0,0.67888888888888899
2,0,GLOBAL_KAPPA,,0.10000000000000001,0.69111111111111123
2,0,GLOBAL_KAPPA,,0.20000000000000001,0.71111111111111114
2,0,GLOBAL_KAPPA,,0.29999999999999999,0.71111111111111114
2,0,GLOBAL_KAPPA,,0.40000000000000002,0.70555555555555549
2,0,GLOBAL_KAPPA,,0.5,0.70444444444444443
2,0,GLOBAL_KAPPA,,0.59999999999999998,0.70666666666666667
2,0,GLOBAL_KAPPA,,0.69999999999999996,0.7055555555555556
2,0,GLOBAL_KAPPA,,0.80000000000000004,0.7022222222222223
2,0,GLOBAL_KAPPA,,0.90000000000000002,0.69333333333333336
2,0,GLOBAL_KAPPA,,1,0.67777777777777781
2,1,SELECTIVE_GATE,0.0001,,0.71888888888888891
2,1,SELECTIVE_GATE,0.001,,0.71888888888888891
2,1,SELECTIVE_GATE,0.01,,0.72777777777777775
2,1,SELECTIVE_GATE,0.10000000000000001,,0.72999999999999998
2,1,SELECTIVE_GATE,1,,0.71777777777777774
2,1,SELECTIVE_GATE,10,,0.71999999999999997
2,1,GLOBAL_KAPPA,,0,0.7155555555555555
2,1,GLOBAL_KAPPA,,0.10000000000000001,0.72111111111111115
2,1,GLOBAL_KAPPA,,0.20000000000000001,0.72333333333333327
2,1,GLOBAL_KAPPA,,0.29999999999999999,0.71888888888888891
2,1,GLOBAL_KAPPA,,0.40000000000000002,0.71333333333333337
2,1,GLOBAL_KAPPA,,0.5,0.71333333333333337
2,1,GLOBAL_KAPPA,,0.59999999999999998,0.69888888888888889
2,1,GLOBAL_KAPPA,,0.69999999999999996,0.69555555555555548
2,1,GLOBAL_KAPPA,,0.80000000000000004,0.70111111111111102
2,1,GLOBAL_KAPPA,,0.90000000000000002,0.70111111111111102
2,1,GLOBAL_KAPPA,,1,0.69222222222222218
2,2,SELECTIVE_GATE,0.0001,,0.64222222222222225
2,2,SELECTIVE_GATE,0.001,,0.63111111111111118
2,2,SELECTIVE_GATE,0.01,,0.62333333333333352
2,2,SELECTIVE_GATE,0.10000000000000001,,0.62
2,2,SELECTIVE_GATE,1,,0.62
2,2,SELECTIVE_GATE,10,,0.63222222222222224
2,2,GLOBAL_KAPPA,,0,0.64555555555555566
2,2,GLOBAL_KAPPA,,0.10000000000000001,0.64555555555555566
2,2,GLOBAL_KAPPA,,0.20000000000000001,0.6333333333333333
2,2,GLOBAL_KAPPA,,0.29999999999999999,0.62
2,2,GLOBAL_KAPPA,,0.40000000000000002,0.61888888888888893
2,2,GLOBAL_KAPPA,,0.5,0.6100000000000001
2,2,GLOBAL_KAPPA,,0.59999999999999998,0.59888888888888892
2,2,GLOBAL_KAPPA,,0.69999999999999996,0.59333333333333327
2,2,GLOBAL_KAPPA,,0.80000000000000004,0.58111111111111113
2,2,GLOBAL_KAPPA,,0.90000000000000002,0.56999999999999984
2,2,GLOBAL_KAPPA,,1,0.56666666666666665
2,3,SELECTIVE_GATE,0.0001,,0.7155555555555555
2,3,SELECTIVE_GATE,0.001,,0.71666666666666667
2,3,SELECTIVE_GATE,0.01,,0.71999999999999997
2,3,SELECTIVE_GATE,0.10000000000000001,,0.72777777777777786
2,3,SELECTIVE_GATE,1,,0.72999999999999998
2,3,SELECTIVE_GATE,10,,0.72777777777777763
2,3,GLOBAL_KAPPA,,0,0.68555555555555558
2,3,GLOBAL_KAPPA,,0.10000000000000001,0.71888888888888891
2,3,GLOBAL_KAPPA,,0.20000000000000001,0.72444444444444445
2,3,GLOBAL_KAPPA,,0.29999999999999999,0.73111111111111116
2,3,GLOBAL_KAPPA,,0.40000000000000002,0.72555555555555551
2,3,GLOBAL_KAPPA,,0.5,0.73222222222222222
2,3,GLOBAL_KAPPA,,0.59999999999999998,0.73444444444444434
2,3,GLOBAL_KAPPA,,0.69999999999999996,0.73555555555555552
2,3,GLOBAL_KAPPA,,0.80000000000000004,0.73444444444444446
2,3,GLOBAL_KAPPA,,0.90000000000000002,0.73222222222222222
2,3,GLOBAL_KAPPA,,1,0.72111111111111104
2,4,SELECTIVE_GATE,0.0001,,0.6066666666666668
2,4,SELECTIVE_GATE,0.001,,0.60777777777777786
2,4,SELECTIVE_GATE,0.01,,0.60888888888888892
2,4,SELECTIVE_GATE,0.10000000000000001,,0.61777777777777776
2,4,SELECTIVE_GATE,1,,0.62111111111111106
2,4,SELECTIVE_GATE,10,,0.62111111111111117
2,4,GLOBAL_KAPPA,,0,0.59444444444444444
2,4,GLOBAL_KAPPA,,0.10000000000000001,0.60111111111111115
2,4,GLOBAL_KAPPA,,0.20000000000000001,0.61555555555555552
2,4,GLOBAL_KAPPA,,0.29999999999999999,0.61777777777777787
2,4,GLOBAL_KAPPA,,0.40000000000000002,0.62333333333333341
2,4,GLOBAL_KAPPA,,0.5,0.61777777777777798
2,4,GLOBAL_KAPPA,,0.59999999999999998,0.62111111111111117
2,4,GLOBAL_KAPPA,,0.69999999999999996,0.62777777777777777
