session,geometry,object,subject,permutation_index,permutation,is_identity,score,true_rank,normalized_rank,top1,margin
1test,AIRM,D_tan,5,20,3-1-0-2,False,0.967451923528334,,,,
1test,AIRM,D_tan,5,21,3-1-2-0,False,0.9609899352543967,,,,
1test,AIRM,D_tan,5,22,3-2-0-1,False,0.9799218277500298,,,,
1test,AIRM,D_tan,5,23,3-2-1-0,False,0.9782937608021834,,,,
1test,AIRM,D_tan,6,0,0-1-2-3,True,0.9521289576869867,11.0,0.5652173913043478,False,-0.042866746503664954
1test,AIRM,D_tan,6,1,0-1-3-2,False,0.9949957041906516,,,,
1test,AIRM,D_tan,6,2,0-2-1-3,False,0.9351217803546155,,,,
1test,AIRM,D_tan,6,3,0-2-3-1,False,0.9308223597138139,,,,
1test,AIRM,D_tan,6,4,0-3-1-2,False,0.9839115049037811,,,,
1test,AIRM,D_tan,6,5,0-3-2-1,False,0.9367453377593145,,,,
1test,AIRM,D_tan,6,6,1-0-2-3,False,0.9493857617092915,,,,
1test,AIRM,D_tan,6,7,1-0-3-2,False,0.9909759177468827,,,,
1test,AIRM,D_tan,6,8,1-2-0-3,False,0.938231522712959,,,,
1test,AIRM,D_tan,6,9,1-2-3-0,False,0.9444006235531323,,,,
1test,AIRM,D_tan,6,10,1-3-0-2,False,0.9740887722421112,,,,
1test,AIRM,D_tan,6,11,1-3-2-0,False,0.9386677170446933,,,,
1test,AIRM,D_tan,6,12,2-0-1-3,False,0.9443232040341102,,,,
1test,AIRM,D_tan,6,13,2-0-3-1,False,0.9424502172598592,,,,
1test,AIRM,D_tan,6,14,2-1-0-3,False,0.9501761423701489,,,,
1test,AIRM,D_tan,6,15,2-1-3-0,False,0.9600482675429467,,,,
1test,AIRM,D_tan,6,16,2-3-0-1,False,0.9593734637864881,,,,
1test,AIRM,D_tan,6,17,2-3-1-0,False,0.971118575733537,,,,
1test,AIRM,D_tan,6,18,3-0-1-2,False,0.97961810204237,,,,
1test,AIRM,D_tan,6,19,3-0-2-1,False,0.9361549592305276,,,,
1test,AIRM,D_tan,6,20,3-1-0-2,False,0.973815155824469,,,,
1test,AIRM,D_tan,6,21,3-1-2-0,False,0.9408205344936018,,,,
1test,AIRM,D_tan,6,22,3-2-0-1,False,0.947155227711656,,,,
1test,AIRM,D_tan,6,23,3-2-1-0,False,0.9576237491926312,,,,
1test,AIRM,D_tan,7,0,0-1-2-3,True,0.9945458425620421,1.0,1.0,True,0.001142879389802287
1test,AIRM,D_tan,7,1,0-1-3-2,False,0.9714287316403898,,,,
1test,AIRM,D_tan,7,2,0-2-1-3,False,0.953851679380619,,,,
1test,AIRM,D_tan,7,3,0-2-3-1,False,0.9250224481003231,,,,
1test,AIRM,D_tan,7,4,0-3-1-2,False,0.9294200353040407,,,,
1test,AIRM,D_tan,7,5,0-3-2-1,False,0.9237079149453972,,,,
1test,AIRM,D_tan,7,6,1-0-2-3,False,0.9934029631722399,,,,
1test,AIRM,D_tan,7,7,1-0-3-2,False,0.9703794963209508,,,,
1test,AIRM,D_tan,7,8,1-2-0-3,False,0.9522414105055665,,,,
1test,AIRM,D_tan,7,9,1-2-3-0,False,0.9264085697482538,,,,
1test,AIRM,D_tan,7,10,1-3-0-2,False,0.929030251112372,,,,
1test,AIRM,D_tan,7,11,1-3-2-0,False,0.9262208772063483,,,,
1test,AIRM,D_tan,7,12,2-0-1-3,False,0.9502015952739756,,,,
1test,AIRM,D_tan,7,13,2-0-3-1,False,0.9282169949752082,,,,
1test,AIRM,D_tan,7,14,2-1-0-3,False,0.9497342057887252,,,,
1test,AIRM,D_tan,7,15,2-1-3-0,False,0.9306523519425778,,,,
1test,AIRM,D_tan,7,16,2-3-0-1,False,0.9681039262801621,,,,
1test,AIRM,D_tan,7,17,2-3-1-0,False,0.9710066727327822,,,,
1test,AIRM,D_tan,7,18,3-0-1-2,False,0.9343896746287707,,,,
1test,AIRM,D_tan,7,19,3-0-2-1,False,0.9354285411812922,,,,
1test,AIRM,D_tan,7,20,3-1-0-2,False,0.9350491257565406,,,,
1test,AIRM,D_tan,7,21,3-1-2-0,False,0.9390843828320455,,,,
1test,AIRM,D_tan,7,22,3-2-0-1,False,0.9766300056411721,,,,
1test,AIRM,D_tan,7,23,3-2-1-0,False,0.9796263961641555,,,,
1test,AIRM,D_tan,8,0,0-1-2-3,True,0.9688868255059658,2.0,0.9565217391304348,False,-0.010797312597938036
1test,AIRM,D_tan,8,1,0-1-3-2,False,0.9312474872228871,,,,
1test,AIRM,D_tan,8,2,0-2-1-3,False,0.9796841381039039,,,,
1test,AIRM,D_tan,8,3,0-2-3-1,False,0.9523364078948444,,,,
1test,AIRM,D_tan,8,4,0-3-1-2,False,0.9213390295185304,,,,
1test,AIRM,D_tan,8,5,0-3-2-1,False,0.9316306375925498,,,,
1test,AIRM,D_tan,8,6,1-0-2-3,False,0.9614062096860481,,,,
1test,AIRM,D_tan,8,7,1-0-3-2,False,0.924931225704712,,,,
1test,AIRM,D_tan,8,8,1-2-0-3,False,0.9608605186141222,,,,
1test,AIRM,D_tan,8,9,1-2-3-0,False,0.9464152003401098,,,,
1test,AIRM,D_tan,8,10,1-3-0-2,False,0.9310380100902578,,,,
1test,AIRM,D_tan,8,11,1-3-2-0,False,0.9530676757975813,,,,
1test,AIRM,D_tan,8,12,2-0-1-3,False,0.9670330198809589,,,,
1test,AIRM,D_tan,8,13,2-0-3-1,False,0.9400905672803624,,,,
1test,AIRM,D_tan,8,14,2-1-0-3,False,0.9556900162110952,,,,
1test,AIRM,D_tan,8,15,2-1-3-0,False,0.940485621243803,,,,
1test,AIRM,D_tan,8,16,2-3-0-1,False,0.9283617094613184,,,,
1test,AIRM,D_tan,8,17,2-3-1-0,False,0.9400997670946225,,,,
1test,AIRM,D_tan,8,18,3-0-1-2,False,0.9300194132602867,,,,
1test,AIRM,D_tan,8,19,3-0-2-1,False,0.9395519446410263,,,,
1test,AIRM,D_tan,8,20,3-1-0-2,False,0.946034655350189,,,,
1test,AIRM,D_tan,8,21,3-1-2-0,False,0.9684695986659757,,,,
1test,AIRM,D_tan,8,22,3-2-0-1,False,0.9485288571242766,,,,
1test,AIRM,D_tan,8,23,3-2-1-0,False,0.9614312690593236,,,,
1test,AIRM,D_tan,9,0,0-1-2-3,True,0.9563519918251608,3.0,0.9130434782608695,False,-0.008680351323840707
1test,AIRM,D_tan,9,1,0-1-3-2,False,0.9301872393560561,,,,
1test,AIRM,D_tan,9,2,0-2-1-3,False,0.9477504665172364,,,,
1test,AIRM,D_tan,9,3,0-2-3-1,False,0.9154811758973561,,,,
1test,AIRM,D_tan,9,4,0-3-1-2,False,0.9106345966940534,,,,
1test,AIRM,D_tan,9,5,0-3-2-1,False,0.9045300585432778,,,,
1test,AIRM,D_tan,9,6,1-0-2-3,False,0.9367971895280173,,,,
1test,AIRM,D_tan,9,7,1-0-3-2,False,0.9118907434105591,,,,
1test,AIRM,D_tan,9,8,1-2-0-3,False,0.9252986157123475,,,,
1test,AIRM,D_tan,9,9,1-2-3-0,False,0.9381700647208788,,,,
1test,AIRM,D_tan,9,10,1-3-0-2,False,0.9054710888713285,,,,
1test,AIRM,D_tan,9,11,1-3-2-0,False,0.9432489839973179,,,,
1test,AIRM,D_tan,9,12,2-0-1-3,False,0.9298994220719312,,,,
1test,AIRM,D_tan,9,13,2-0-3-1,False,0.9001399230493515,,,,
1test,AIRM,D_tan,9,14,2-1-0-3,False,0.9270023735641859,,,,
1test,AIRM,D_tan,9,15,2-1-3-0,False,0.941125307818371,,,,
1test,AIRM,D_tan,9,16,2-3-0-1,False,0.9096634085126536,,,,
1test,AIRM,D_tan,9,17,2-3-1-0,False,0.9535458417894184,,,,
1test,AIRM,D_tan,9,18,3-0-1-2,False,0.9042700536083315,,,,
1test,AIRM,D_tan,9,19,3-0-2-1,False,0.8994170007032098,,,,
1test,AIRM,D_tan,9,20,3-1-0-2,False,0.9174030417311035,,,,
1test,AIRM,D_tan,9,21,3-1-2-0,False,0.9576907284543934,,,,
1test,AIRM,D_tan,9,22,3-2-0-1,False,0.9198916035205901,,,,
1test,AIRM,D_tan,9,23,3-2-1-0,False,0.9650323431490015,,,,
0train,AIRM,K_exact,1,0,0-1-2-3,True,0.8496543194167832,3.0,0.9130434782608695,False,-0.045048839525465456
0train,AIRM,K_exact,1,1,0-1-3-2,False,0.7469539328755821,,,,
0train,AIRM,K_exact,1,2,0-2-1-3,False,0.5299564210898273,,,,
0train,AIRM,K_exact,1,3,0-2-3-1,False,0.43677513581544825,,,,
0train,AIRM,K_exact,1,4,0-3-1-2,False,0.4337776212217931,,,,
0train,AIRM,K_exact,1,5,0-3-2-1,False,0.44329672248861496,,,,
0train,AIRM,K_exact,1,6,1-0-2-3,False,0.8947031589422486,,,,
0train,AIRM,K_exact,1,7,1-0-3-2,False,0.7821538735920528,,,,
0train,AIRM,K_exact,1,8,1-2-0-3,False,0.5832192028651435,,,,
0train,AIRM,K_exact,1,9,1-2-3-0,False,0.43911995428649453,,,,
0train,AIRM,K_exact,1,10,1-3-0-2,False,0.43175173160060165,,,,
0train,AIRM,K_exact,1,11,1-3-2-0,False,0.4002017683721487,,,,
0train,AIRM,K_exact,1,12,2-0-1-3,False,0.45153792973829066,,,,
0train,AIRM,K_exact,1,13,2-0-3-1,False,0.48882634360366684,,,,
0train,AIRM,K_exact,1,14,2-1-0-3,False,0.45975187198814116,,,,
0train,AIRM,K_exact,1,15,2-1-3-0,False,0.4559712213582423,,,,
0train,AIRM,K_exact,1,16,2-3-0-1,False,0.8105852247664838,,,,
0train,AIRM,K_exact,1,17,2-3-1-0,False,0.7695161602712088,,,,
0train,AIRM,K_exact,1,18,3-0-1-2,False,0.41145500375125427,,,,
0train,AIRM,K_exact,1,19,3-0-2-1,False,0.5612927029668262,,,,
0train,AIRM,K_exact,1,20,3-1-0-2,False,0.37422917341359213,,,,
0train,AIRM,K_exact,1,21,3-1-2-0,False,0.4731489093248944,,,,
0train,AIRM,K_exact,1,22,3-2-0-1,False,0.8765299974564766,,,,
0train,AIRM,K_exact,1,23,3-2-1-0,False,0.8256120341522069,,,,
0train,AIRM,K_exact,2,0,0-1-2-3,True,0.6385404532284555,16.0,0.34782608695652173,False,-0.2258581218693354
0train,AIRM,K_exact,2,1,0-1-3-2,False,0.8643985750977909,,,,
0train,AIRM,K_exact,2,2,0-2-1-3,False,0.6095130713711425,,,,
0train,AIRM,K_exact,2,3,0-2-3-1,False,0.5700452716089475,,,,
0train,AIRM,K_exact,2,4,0-3-1-2,False,0.850688915177453,,,,
0train,AIRM,K_exact,2,5,0-3-2-1,False,0.5853629935459224,,,,
0train,AIRM,K_exact,2,6,1-0-2-3,False,0.6363349052197996,,,,
0train,AIRM,K_exact,2,7,1-0-3-2,False,0.8492612611396553,,,,
0train,AIRM,K_exact,2,8,1-2-0-3,False,0.6735290350372597,,,,
0train,AIRM,K_exact,2,9,1-2-3-0,False,0.6185127049005611,,,,
0train,AIRM,K_exact,2,10,1-3-0-2,False,0.7842075109141915,,,,
0train,AIRM,K_exact,2,11,1-3-2-0,False,0.5162648248576371,,,,
0train,AIRM,K_exact,2,12,2-0-1-3,False,0.6950988168845389,,,,
0train,AIRM,K_exact,2,13,2-0-3-1,False,0.662381728617571,,,,
0train,AIRM,K_exact,2,14,2-1-0-3,False,0.7613203285593122,,,,
0train,AIRM,K_exact,2,15,2-1-3-0,False,0.7259864758673203,,,,
0train,AIRM,K_exact,2,16,2-3-0-1,False,0.7485394109876871,,,,
0train,AIRM,K_exact,2,17,2-3-1-0,False,0.7459226465626632,,,,
0train,AIRM,K_exact,2,18,3-0-1-2,False,0.8532483514842133,,,,
0train,AIRM,K_exact,2,19,3-0-2-1,False,0.6076049072973897,,,,
0train,AIRM,K_exact,2,20,3-1-0-2,False,0.8019042611790874,,,,
0train,AIRM,K_exact,2,21,3-1-2-0,False,0.5407122866177604,,,,
0train,AIRM,K_exact,2,22,3-2-0-1,False,0.6784448677305306,,,,
0train,AIRM,K_exact,2,23,3-2-1-0,False,0.662896337356027,,,,
0train,AIRM,K_exact,3,0,0-1-2-3,True,0.9561376288195566,1.0,1.0,True,0.0004361896853025682
0train,AIRM,K_exact,3,1,0-1-3-2,False,0.8253759523632669,,,,
0train,AIRM,K_exact,3,2,0-2-1-3,False,0.7461274655302959,,,,
0train,AIRM,K_exact,3,3,0-2-3-1,False,0.6680824422223482,,,,
0train,AIRM,K_exact,3,4,0-3-1-2,False,0.5456510731039748,,,,
0train,AIRM,K_exact,3,5,0-3-2-1,False,0.5983677262523168,,,,
0train,AIRM,K_exact,3,6,1-0-2-3,False,0.9419353944164259,,,,
0train,AIRM,K_exact,3,7,1-0-3-2,False,0.8217448521109469,,,,
0train,AIRM,K_exact,3,8,1-2-0-3,False,0.6964774956471966,,,,
0train,AIRM,K_exact,3,9,1-2-3-0,False,0.6332234555606611,,,,
0train,AIRM,K_exact,3,10,1-3-0-2,False,0.5849249511429699,,,,
0train,AIRM,K_exact,3,11,1-3-2-0,False,0.6418614533619132,,,,
0train,AIRM,K_exact,3,12,2-0-1-3,False,0.6543434877874347,,,,
0train,AIRM,K_exact,3,13,2-0-3-1,False,0.649000063621328,,,,
0train,AIRM,K_exact,3,14,2-1-0-3,False,0.6188957523074661,,,,
0train,AIRM,K_exact,3,15,2-1-3-0,False,0.6177721772119606,,,,
0train,AIRM,K_exact,3,16,2-3-0-1,False,0.8658489843521683,,,,
0train,AIRM,K_exact,3,17,2-3-1-0,False,0.8700688334227693,,,,
0train,AIRM,K_exact,3,18,3-0-1-2,False,0.539499701072598,,,,
0train,AIRM,K_exact,3,19,3-0-2-1,False,0.6543468192119704,,,,
0train,AIRM,K_exact,3,20,3-1-0-2,False,0.582404679363913,,,,
0train,AIRM,K_exact,3,21,3-1-2-0,False,0.7120427807246974,,,,
0train,AIRM,K_exact,3,22,3-2-0-1,False,0.9409104559128418,,,,
0train,AIRM,K_exact,3,23,3-2-1-0,False,0.955701439134254,,,,
0train,AIRM,K_exact,4,0,0-1-2-3,True,0.9229205467817674,3.0,0.9130434782608695,False,-0.039894655362588294
0train,AIRM,K_exact,4,1,0-1-3-2,False,0.8944581066314217,,,,
0train,AIRM,K_exact,4,2,0-2-1-3,False,0.7407816719632071,,,,
0train,AIRM,K_exact,4,3,0-2-3-1,False,0.683541713128571,,,,
0train,AIRM,K_exact,4,4,0-3-1-2,False,0.6622377829817456,,,,
0train,AIRM,K_exact,4,5,0-3-2-1,False,0.6334602642974552,,,,
0train,AIRM,K_exact,4,6,1-0-2-3,False,0.9052921676272608,,,,
0train,AIRM,K_exact,4,7,1-0-3-2,False,0.8909546531954264,,,,
0train,AIRM,K_exact,4,8,1-2-0-3,False,0.6676535457133794,,,,
0train,AIRM,K_exact,4,9,1-2-3-0,False,0.6941105214914849,,,,
0train,AIRM,K_exact,4,10,1-3-0-2,False,0.6978256696784679,,,,
0train,AIRM,K_exact,4,11,1-3-2-0,False,0.7386201598884077,,,,
0train,AIRM,K_exact,4,12,2-0-1-3,False,0.6998154047767222,,,,
0train,AIRM,K_exact,4,13,2-0-3-1,False,0.6942080754081166,,,,
0train,AIRM,K_exact,4,14,2-1-0-3,False,0.6443156576814011,,,,
0train,AIRM,K_exact,4,15,2-1-3-0,False,0.7082803372070255,,,,
0train,AIRM,K_exact,4,16,2-3-0-1,False,0.8742450018971736,,,,
0train,AIRM,K_exact,4,17,2-3-1-0,False,0.9438170107914037,,,,
0train,AIRM,K_exact,4,18,3-0-1-2,False,0.6402697071482124,,,,
0train,AIRM,K_exact,4,19,3-0-2-1,False,0.648999892211441,,,,
0train,AIRM,K_exact,4,20,3-1-0-2,False,0.67936104728093,,,,
0train,AIRM,K_exact,4,21,3-1-2-0,False,0.7717881669569002,,,,
0train,AIRM,K_exact,4,22,3-2-0-1,False,0.879118267531614,,,,
0train,AIRM,K_exact,4,23,3-2-1-0,False,0.9628152021443557,,,,
0train,AIRM,K_exact,5,0,0-1-2-3,True,0.9529976307841357,1.0,1.0,True,0.016833845219500487
0train,AIRM,K_exact,5,1,0-1-3-2,False,0.8682968619007854,,,,
0train,AIRM,K_exact,5,2,0-2-1-3,False,0.8174146146456143,,,,
0train,AIRM,K_exact,5,3,0-2-3-1,False,0.7042244159801831,,,,
0train,AIRM,K_exact,5,4,0-3-1-2,False,0.6945247047482903,,,,
0train,AIRM,K_exact,5,5,0-3-2-1,False,0.6660352749662095,,,,
0train,AIRM,K_exact,5,6,1-0-2-3,False,0.9353555780523544,,,,
0train,AIRM,K_exact,5,7,1-0-3-2,False,0.8625051874926742,,,,
0train,AIRM,K_exact,5,8,1-2-0-3,False,0.7388322722035989,,,,
0train,AIRM,K_exact,5,9,1-2-3-0,False,0.7018158447825772,,,,
0train,AIRM,K_exact,5,10,1-3-0-2,False,0.7310899331491684,,,,
0train,AIRM,K_exact,5,11,1-3-2-0,False,0.7669238962878269,,,,
0train,AIRM,K_exact,5,12,2-0-1-3,False,0.7929457411114085,,,,
0train,AIRM,K_exact,5,13,2-0-3-1,False,0.7224903638616476,,,,
0train,AIRM,K_exact,5,14,2-1-0-3,False,0.7320054514011742,,,,
0train,AIRM,K_exact,5,15,2-1-3-0,False,0.7258734670721527,,,,
0train,AIRM,K_exact,5,16,2-3-0-1,False,0.8576344609878643,,,,
0train,AIRM,K_exact,5,17,2-3-1-0,False,0.9219578539086037,,,,
0train,AIRM,K_exact,5,18,3-0-1-2,False,0.6842617628701159,,,,
0train,AIRM,K_exact,5,19,3-0-2-1,False,0.6866567761800351,,,,
0train,AIRM,K_exact,5,20,3-1-0-2,False,0.726618665679105,,,,
0train,AIRM,K_exact,5,21,3-1-2-0,False,0.8051874502334337,,,,
0train,AIRM,K_exact,5,22,3-2-0-1,False,0.8599900143202255,,,,
0train,AIRM,K_exact,5,23,3-2-1-0,False,0.9361637855646352,,,,
0train,AIRM,K_exact,6,0,0-1-2-3,True,0.8681700860340472,8.0,0.6956521739130435,False,-0.07857111740952938
0train,AIRM,K_exact,6,1,0-1-3-2,False,0.9369149036860686,,,,
0train,AIRM,K_exact,6,2,0-2-1-3,False,0.6237782880876774,,,,
0train,AIRM,K_exact,6,3,0-2-3-1,False,0.5876816801984968,,,,
0train,AIRM,K_exact,6,4,0-3-1-2,False,0.7350933334958099,,,,
0train,AIRM,K_exact,6,5,0-3-2-1,False,0.6302519079546078,,,,
0train,AIRM,K_exact,6,6,1-0-2-3,False,0.8745799691783098,,,,
0train,AIRM,K_exact,6,7,1-0-3-2,False,0.9268675151390335,,,,
0train,AIRM,K_exact,6,8,1-2-0-3,False,0.6661901417181226,,,,
0train,AIRM,K_exact,6,9,1-2-3-0,False,0.6791571096918244,,,,
0train,AIRM,K_exact,6,10,1-3-0-2,False,0.6679518206290289,,,,
0train,AIRM,K_exact,6,11,1-3-2-0,False,0.6286312426420071,,,,
0train,AIRM,K_exact,6,12,2-0-1-3,False,0.5847272663623146,,,,
0train,AIRM,K_exact,6,13,2-0-3-1,False,0.6376209208940773,,,,
0train,AIRM,K_exact,6,14,2-1-0-3,False,0.6207292368484969,,,,
0train,AIRM,K_exact,6,15,2-1-3-0,False,0.7391437389344399,,,,
0train,AIRM,K_exact,6,16,2-3-0-1,False,0.8812203558893963,,,,
0train,AIRM,K_exact,6,17,2-3-1-0,False,0.9467412034435766,,,,
0train,AIRM,K_exact,6,18,3-0-1-2,False,0.6711680654487465,,,,
0train,AIRM,K_exact,6,19,3-0-2-1,False,0.6717741740197856,,,,
0train,AIRM,K_exact,6,20,3-1-0-2,False,0.6140739411290006,,,,
0train,AIRM,K_exact,6,21,3-1-2-0,False,0.6637436255629221,,,,
0train,AIRM,K_exact,6,22,3-2-0-1,False,0.8728033812589937,,,,
0train,AIRM,K_exact,6,23,3-2-1-0,False,0.9218669571218763,,,,
0train,AIRM,K_exact,7,0,0-1-2-3,True,0.9442817813317672,1.0,1.0,True,0.03897254976957443
0train,AIRM,K_exact,7,1,0-1-3-2,False,0.8037877044348767,,,,
0train,AIRM,K_exact,7,2,0-2-1-3,False,0.683586512705197,,,,
0train,AIRM,K_exact,7,3,0-2-3-1,False,0.5106836166239621,,,,
0train,AIRM,K_exact,7,4,0-3-1-2,False,0.48005739030804134,,,,
0train,AIRM,K_exact,7,5,0-3-2-1,False,0.44764857112369694,,,,
0train,AIRM,K_exact,7,6,1-0-2-3,False,0.8958197609365063,,,,
0train,AIRM,K_exact,7,7,1-0-3-2,False,0.7727355045169593,,,,
0train,AIRM,K_exact,7,8,1-2-0-3,False,0.5862435648317901,,,,
0train,AIRM,K_exact,7,9,1-2-3-0,False,0.4959136170848939,,,,
0train,AIRM,K_exact,7,10,1-3-0-2,False,0.5121550081013964,,,,
0train,AIRM,K_exact,7,11,1-3-2-0,False,0.5449093167740473,,,,
0train,AIRM,K_exact,7,12,2-0-1-3,False,0.6068120694192652,,,,
0train,AIRM,K_exact,7,13,2-0-3-1,False,0.5131842251923866,,,,
0train,AIRM,K_exact,7,14,2-1-0-3,False,0.5579311419411193,,,,
0train,AIRM,K_exact,7,15,2-1-3-0,False,0.5294664255712358,,,,
0train,AIRM,K_exact,7,16,2-3-0-1,False,0.7718749290125497,,,,
0train,AIRM,K_exact,7,17,2-3-1-0,False,0.837038056869545,,,,
0train,AIRM,K_exact,7,18,3-0-1-2,False,0.4715541217147574,,,,
0train,AIRM,K_exact,7,19,3-0-2-1,False,0.5010105339074258,,,,
0train,AIRM,K_exact,7,20,3-1-0-2,False,0.53470393942603,,,,
0train,AIRM,K_exact,7,21,3-1-2-0,False,0.6467332999530371,,,,
0train,AIRM,K_exact,7,22,3-2-0-1,False,0.8227362832278541,,,,
0train,AIRM,K_exact,7,23,3-2-1-0,False,0.9053092315621928,,,,
0train,AIRM,K_exact,8,0,0-1-2-3,True,0.7718179160028685,3.0,0.9130434782608695,False,-0.08070059670835528
0train,AIRM,K_exact,8,1,0-1-3-2,False,0.5816301896570631,,,,
0train,AIRM,K_exact,8,2,0-2-1-3,False,0.8525185127112238,,,,
0train,AIRM,K_exact,8,3,0-2-3-1,False,0.6937945891208406,,,,
0train,AIRM,K_exact,8,4,0-3-1-2,False,0.5453951325786152,,,,
0train,AIRM,K_exact,8,5,0-3-2-1,False,0.5768589353340373,,,,
0train,AIRM,K_exact,8,6,1-0-2-3,False,0.7348671142097335,,,,
0train,AIRM,K_exact,8,7,1-0-3-2,False,0.5652393948160879,,,,
0train,AIRM,K_exact,8,8,1-2-0-3,False,0.7274864888004412,,,,
0train,AIRM,K_exact,8,9,1-2-3-0,False,0.6026043855741782,,,,
0train,AIRM,K_exact,8,10,1-3-0-2,False,0.6327092001258421,,,,
0train,AIRM,K_exact,8,11,1-3-2-0,False,0.6774548162932248,,,,
0train,AIRM,K_exact,8,12,2-0-1-3,False,0.8012673456291952,,,,
0train,AIRM,K_exact,8,13,2-0-3-1,False,0.6497053454520313,,,,
0train,AIRM,K_exact,8,14,2-1-0-3,False,0.7131861235115476,,,,
0train,AIRM,K_exact,8,15,2-1-3-0,False,0.5749059367463443,,,,
0train,AIRM,K_exact,8,16,2-3-0-1,False,0.5665184157671477,,,,
0train,AIRM,K_exact,8,17,2-3-1-0,False,0.5798002291791082,,,,
0train,AIRM,K_exact,8,18,3-0-1-2,False,0.6124146750108117,,,,
0train,AIRM,K_exact,8,19,3-0-2-1,False,0.6304803942272934,,,,
0train,AIRM,K_exact,8,20,3-1-0-2,False,0.7161195373990138,,,,
0train,AIRM,K_exact,8,21,3-1-2-0,False,0.7680270769796158,,,,
0train,AIRM,K_exact,8,22,3-2-0-1,False,0.664229118329213,,,,
0train,AIRM,K_exact,8,23,3-2-1-0,False,0.6980709386933335,,,,
0train,AIRM,K_exact,9,0,0-1-2-3,True,0.8734792334298496,1.0,1.0,True,0.02540394219182751
0train,AIRM,K_exact,9,1,0-1-3-2,False,0.6864492657772858,,,,
0train,AIRM,K_exact,9,2,0-2-1-3,False,0.7398555560933627,,,,
0train,AIRM,K_exact,9,3,0-2-3-1,False,0.560041080640332,,,,
0train,AIRM,K_exact,9,4,0-3-1-2,False,0.45714847947053694,,,,
0train,AIRM,K_exact,9,5,0-3-2-1,False,0.4643639716700696,,,,
0train,AIRM,K_exact,9,6,1-0-2-3,False,0.848075291238022,,,,
0train,AIRM,K_exact,9,7,1-0-3-2,False,0.6770970063367437,,,,
0train,AIRM,K_exact,9,8,1-2-0-3,False,0.63675478253663,,,,
0train,AIRM,K_exact,9,9,1-2-3-0,False,0.5305378939185563,,,,
0train,AIRM,K_exact,9,10,1-3-0-2,False,0.5204201315633673,,,,
0train,AIRM,K_exact,9,11,1-3-2-0,False,0.5851815278465717,,,,
0train,AIRM,K_exact,9,12,2-0-1-3,False,0.6869585890594516,,,,
0train,AIRM,K_exact,9,13,2-0-3-1,False,0.5509299827928658,,,,
0train,AIRM,K_exact,9,14,2-1-0-3,False,0.6092617576945463,,,,
0train,AIRM,K_exact,9,15,2-1-3-0,False,0.5307790555116321,,,,
0train,AIRM,K_exact,9,16,2-3-0-1,False,0.6699874122352996,,,,
0train,AIRM,K_exact,9,17,2-3-1-0,False,0.7275333163189714,,,,
0train,AIRM,K_exact,9,18,3-0-1-2,False,0.5033204214811462,,,,
0train,AIRM,K_exact,9,19,3-0-2-1,False,0.5382701001158384,,,,
0train,AIRM,K_exact,9,20,3-1-0-2,False,0.5759443330145184,,,,
0train,AIRM,K_exact,9,21,3-1-2-0,False,0.684491598484168,,,,
0train,AIRM,K_exact,9,22,3-2-0-1,False,0.7530046385285347,,,,
0train,AIRM,K_exact,9,23,3-2-1-0,False,0.8266022253634918,,,,
1test,AIRM,K_exact,1,0,0-1-2-3,True,0.8521464612572232,4.0,0.8695652173913043,False,-0.04709111348833628
1test,AIRM,K_exact,1,1,0-1-3-2,False,0.80081194396915,,,,
1test,AIRM,K_exact,1,2,0-2-1-3,False,0.4793671630642901,,,,
1test,AIRM,K_exact,1,3,0-2-3-1,False,0.4026306874509432,,,,
1test,AIRM,K_exact,1,4,0-3-1-2,False,0.4285547513279889,,,,
1test,AIRM,K_exact,1,5,0-3-2-1,False,0.4031527930027151,,,,
1test,AIRM,K_exact,1,6,1-0-2-3,False,0.8862228413905584,,,,
1test,AIRM,K_exact,1,7,1-0-3-2,False,0.8298654799780114,,,,
1test,AIRM,K_exact,1,8,1-2-0-3,False,0.5146852098188457,,,,
1test,AIRM,K_exact,1,9,1-2-3-0,False,0.3856598686894212,,,,
1test,AIRM,K_exact,1,10,1-3-0-2,False,0.4387591749383657,,,,
1test,AIRM,K_exact,1,11,1-3-2-0,False,0.36609119522148836,,,,
1test,AIRM,K_exact,1,12,2-0-1-3,False,0.3721300298507536,,,,
1test,AIRM,K_exact,1,13,2-0-3-1,False,0.483038667351595,,,,
1test,AIRM,K_exact,1,14,2-1-0-3,False,0.3733716964719739,,,,
1test,AIRM,K_exact,1,15,2-1-3-0,False,0.4370143125812118,,,,
1test,AIRM,K_exact,1,16,2-3-0-1,False,0.8625812729956472,,,,
1test,AIRM,K_exact,1,17,2-3-1-0,False,0.8153152516040438,,,,
1test,AIRM,K_exact,1,18,3-0-1-2,False,0.3529510757398905,,,,
1test,AIRM,K_exact,1,19,3-0-2-1,False,0.5202170746532792,,,,
1test,AIRM,K_exact,1,20,3-1-0-2,False,0.334101963341406,,,,
1test,AIRM,K_exact,1,21,3-1-2-0,False,0.44907909673871704,,,,
1test,AIRM,K_exact,1,22,3-2-0-1,False,0.8992375747455594,,,,
1test,AIRM,K_exact,1,23,3-2-1-0,False,0.8469487092294818,,,,
1test,AIRM,K_exact,2,0,0-1-2-3,True,0.7553880228556507,10.0,0.6086956521739131,False,-0.16456434526557695
1test,AIRM,K_exact,2,1,0-1-3-2,False,0.7756618232404542,,,,
