session,geometry,subject,split,shape_norm,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,z_0,z_1,z_2,z_3,z_4,z_5
0train,AIRM,4,B,1.8425021020865309,0.6113425175150222,0.9454364702895514,0.9666974952895346,0.7095409787131056,0.6883014312958894,0.4642336641411661,0.33180017370005216,0.5131263998119173,0.5246656132412569,0.38509642833492025,0.37356887165362057,0.2519582819555253
0train,AIRM,4,F,1.5149566650485757,0.5303810255907417,0.6858308015963896,0.7828900186793348,0.6053492321963583,0.6168965626945686,0.42836892151187317,0.35009649967362966,0.45270654759910184,0.5167738699999265,0.39958187990608185,0.4072040982603211,0.282759851416699
0train,AIRM,5,A,1.2655113023073765,0.4610704217264035,0.5346208287428755,0.5432853901597071,0.5392653015517952,0.5182093287599747,0.4986045556535079,0.36433528557646605,0.4224544085604879,0.42930109685243256,0.4261244451697631,0.4094861324550291,0.39399454966890785
0train,AIRM,5,B,1.48712155899652,0.47118460308029847,0.6104669314324362,0.8270421450337142,0.47754646578444937,0.6486287678361086,0.5329888475099585,0.31684336779990224,0.4105023746978472,0.5561362082544118,0.32112133866628106,0.43616391942686267,0.3584030130459602
0train,AIRM,5,F,1.1469793310307956,0.3744362003396354,0.45432758712088483,0.6129485055048268,0.4082283961457277,0.5013551843905215,0.41860750892980264,0.32645418292161194,0.39610791130174816,0.5344023984756265,0.3559160876760098,0.4371091708687996,0.3649651720869269
0train,AIRM,6,A,2.0505430099499753,0.6462852205461089,0.9042306203936321,0.8425684302070007,0.9779330546457012,0.9521907350137975,0.6296564298922398,0.31517759803627604,0.4409713017507941,0.41090014992055973,0.4769141880469792,0.46436028427271414,0.3070681408958112
0train,AIRM,6,B,2.135042122306034,0.7400273353549547,1.169849191719419,0.9677900517823,0.823935881911915,0.7342851617756257,0.6982511403122186,0.34661018048471093,0.5479279211858726,0.4532885050234987,0.38591083206451754,0.3439206908866664,0.3270432620589451
0train,AIRM,6,F,1.862436207476875,0.5749319911513576,0.9646557526038694,0.8421669681108579,0.8164528839871632,0.7300190288029677,0.5466194426449025,0.3086988906483103,0.5179537149950125,0.4521856720406971,0.43837897948367754,0.3919699509020805,0.2934970016425057
0train,AIRM,7,A,3.430530473830457,0.760433693351242,1.3934402057489186,2.037810308568062,1.1344860761290265,1.584216731749939,1.1397947881547223,0.2216665029365438,0.4061879689974108,0.5940219228814156,0.33070281251933714,0.4617993467293227,0.3322503026425682
0train,AIRM,7,B,2.6919963566767384,0.5167988465040786,1.1214146990201674,1.507756780886876,0.9669412616108866,1.3324885643139908,0.8592791872789812,0.1919760571823601,0.41657363177287154,0.5600887152567313,0.359191147942181,0.4949815630355993,0.3191977526818643
0train,AIRM,7,F,2.9560833084610842,0.5453966252835042,1.2117472544007009,1.7316540567817207,1.0080266268424294,1.427206598544093,0.959675732434786,0.1844997479341791,0.40991647662038583,0.5857933881042099,0.34100075053947004,0.4828032398339567,0.32464434601282816
0train,AIRM,8,A,3.930750332434025,1.4437831234552856,0.994812658589513,2.231205568057308,0.9570832148833953,1.8295161032189209,1.7706553881507117,0.3673047131846852,0.253084671997852,0.5676284117174357,0.24348613723597753,0.4654368628103724,0.4504624406033631
0train,AIRM,8,B,3.5030507548527234,1.0317433785894095,0.7256070322620268,1.8581949915613662,0.8531719511094635,1.7869699758137458,1.8183266833161709,0.2945270996031533,0.20713574625113676,0.5304504906151407,0.2435511246668571,0.5101182086323709,0.5190694656071626
0train,AIRM,8,F,3.6018235399608325,1.182387769323293,0.7870599310618117,2.004358383599307,0.8466261187412987,1.7670537399680903,1.7603753594369151,0.3282747631040666,0.21851707123619124,0.5564843367149249,0.23505485744882026,0.4905997532536827,0.48874558675799484
0train,AIRM,9,A,4.0007094414745525,0.831221639876861,1.1680032796347735,2.3114569122328437,1.0865192592671782,2.1584083488178445,1.663860331023129,0.20776856006081146,0.2919490397193852,0.5777617560201782,0.27158164699576803,0.5395064001504478,0.41589132011793273
0train,AIRM,9,B,3.9150631338657353,1.2349332107339752,1.378156126049102,2.4247098329622245,0.8255077346019462,1.7554622435824305,1.5036676882939939,0.3154312378903074,0.3520137680866234,0.6193284118430205,0.21085425863537466,0.44838670119965246,0.3840723985488509
0train,AIRM,9,F,3.822340723564072,0.9459627577339541,1.210730297724812,2.332907629369168,0.8813565297549928,1.9087902716557357,1.5449425792856066,0.24748258361748254,0.31675101339366957,0.6103348178740828,0.23058031543906635,0.49937732130690826,0.40418756228645497
0train,LE,1,A,3.863538773228074,0.8215681005544785,1.4474450486151285,1.8428588419120902,1.7859478313237478,2.2555658479991822,0.6953739120384862,0.21264652661115646,0.37464229908730934,0.4769872777470122,0.4622569970564959,0.5838082598339257,0.1799836763272562
0train,LE,1,B,4.099544828043802,0.7274086743628114,1.6454455212465102,2.2193501019240265,1.6739924090734184,2.289346340991819,0.7751008480539723,0.17743644840442255,0.40137273533161355,0.5413650039248488,0.4083361639619403,0.5584391528862087,0.18906997741596365
0train,LE,1,F,3.926003302056618,0.7264330168015156,1.5320482341187864,2.0139393865682926,1.7138673246741931,2.2529521872414113,0.6852288601925786,0.1850311782521877,0.39023101007485916,0.5129744505088165,0.4365425071793475,0.5738538696748454,0.17453598672054726
0train,LE,2,A,1.9510020261640248,0.4672356128993996,1.0457037531992073,0.5879987978456037,0.8758892299213191,0.6864450310024588,0.9541866372632456,0.2394849449839157,0.5359829150230174,0.3013829765219164,0.4489432702658205,0.3518422952907523,0.489075164693358
0train,LE,2,B,1.6140647893474418,0.3961598226512882,0.7595929844147299,0.45213188661920545,0.8396083292396341,0.48355795435969434,0.8532803481301334,0.24544232998940121,0.4706087323308933,0.28012003582706246,0.5201825445799382,0.2995901760270691,0.5286530960601095
0train,LE,2,F,1.6444735472013534,0.30833677317537456,0.857951342922698,0.4252137898100731,0.8168779515501009,0.5157666424108498,0.8712230430451451,0.1874987735133334,0.5217179348264994,0.25857137716427425,0.4967413145321214,0.31363632652444123,0.5297884204509313
0train,LE,3,A,4.39952221155948,1.342894036980067,1.6153282631990256,2.4862096570404635,1.505418694034436,2.2628625703170746,1.1726359120832914,0.3052363353119786,0.3671599290838554,0.5651090135442656,0.3421777687765819,0.5143427994002483,0.2665371046433772
0train,LE,3,B,2.8811547697414026,0.9913133948125269,1.1124902013135394,1.4488368759824197,1.1735476118116404,1.4032912583124977,0.7969613958020078,0.34406808173706754,0.3861264979574113,0.502866729409493,0.4073184905359915,0.48705861727742233,0.27661179613531794
0train,LE,3,F,3.547832068059536,1.1175340152292188,1.3104776412108423,1.9341993465053635,1.3085744301485376,1.8107286860797338,0.9426801864849748,0.3149906742458774,0.36937420263174964,0.5451778182847481,0.3688377592415906,0.5103760976685969,0.26570597717173455
0train,LE,4,A,1.3666521143338797,0.5180558427899821,0.5380396793282414,0.6110402559700967,0.5792061604722992,0.6044574916268524,0.4854385840700116,0.3790692871700475,0.39369176228910857,0.4471073871406726,0.42381389850233414,0.4422906790156112,0.3552027461696932
0train,LE,4,B,1.6986857369388235,0.5660768901496914,0.9016663079561275,0.8973676154555346,0.6542826696790986,0.6091058419328488,0.38434838444714314,0.3332440355741199,0.5308023069534963,0.5282717079102974,0.3851699319370114,0.3585747667667531,0.22626220735789052
0train,LE,4,F,1.376787069856197,0.4823866723850719,0.6465700742532468,0.7127113265970269,0.549656792085582,0.5552219050843373,0.35558611485494385,0.350371297745741,0.4696224190431857,0.5176627106698992,0.3992315181627851,0.4032736196035958,0.25827241019345437
0train,LE,5,A,1.081482972488886,0.4152224354060909,0.46601608563563046,0.4553562697881711,0.45915773946278987,0.43674414279553264,0.4136473720906425,0.3839380239621461,0.4309046905871831,0.4210480251392499,0.4245630778689939,0.40383820541383597,0.3824816318084873
0train,LE,5,B,1.2841794801169104,0.403717698428988,0.5406046621209173,0.7184229122549783,0.41248204279836376,0.5547409577172031,0.4470627581991513,0.3143779391275073,0.42097282388572443,0.5594412022450116,0.32120279850664785,0.43198086116957735,0.3481310557605633
0train,LE,5,F,0.9815930817137865,0.3374761833523447,0.40773610926149567,0.5260964737179507,0.3451608457225021,0.4140795012339587,0.3406034740311691,0.34380456590335484,0.4153820120142041,0.5359618802522798,0.35163333172629707,0.4218443558210573,0.34699049980721286
0train,LE,6,A,1.7427501060645907,0.5236861721903532,0.7990210827565245,0.7258195503782369,0.8269443298987479,0.7955023008500294,0.5301143078947248,0.3004941272807727,0.45848287713540425,0.41647941827830604,0.47450539639680234,0.4564637799084122,0.3041826283928956
0train,LE,6,B,1.8701021561346762,0.6281353897855814,1.0375778838281475,0.8813063942748321,0.695892569496107,0.6440585579706601,0.5919301365062751,0.33588292902879574,0.5548241738690483,0.47126109735973404,0.3721147356647355,0.34439752708582944,0.31652288863713124
0train,LE,6,F,1.628563460647604,0.4826220522479764,0.8626958740313453,0.7560153370916313,0.7007176239293696,0.6313475876033778,0.4624787283693659,0.29634832409666123,0.5297281284257055,0.46422221507475003,0.4302673127952452,0.38767146805094116,0.28397955593665325
0train,LE,7,A,3.0218112558655634,0.6698171894981324,1.2027220731886255,1.8311020204298039,0.9488836639011212,1.401615210856825,1.0091123808812097,0.2216608294770121,0.3980136320076415,0.6059617445912602,0.31401155914661,0.46383281157490697,0.33394288902804453
0train,LE,7,B,2.3468029007411895,0.4142079114223728,0.9555114044612968,1.3325311902905042,0.827773291835223,1.1865157016833245,0.7444770720935306,0.1764988066494863,0.4071545182424643,0.5678070322265459,0.35272382336573205,0.5055881349509956,0.3172303357296869
0train,LE,7,F,2.6028598199810413,0.46147282409622703,1.0474801500158377,1.5503894587727778,0.8543994460873776,1.2701957893234268,0.8471152104950436,0.17729453601523124,0.4024343308751323,0.5956484659185644,0.3282541147734959,0.4880000757523233,0.325455563911703
0train,LE,8,A,3.592902435041821,1.2693596464678392,0.8882303062267157,2.0663796643841383,0.8175602091820764,1.7017556207504492,1.6353651313926787,0.3532964419205177,0.24721804231691497,0.5751282429020609,0.22754868075691573,0.4736437049203205,0.455165471637318
0train,LE,8,B,3.137250371952901,0.8657855545987242,0.6091032369508893,1.6771191398213625,0.7103336680931602,1.6484061121490998,1.6392691288346763,0.2759695440118103,0.19415193712184656,0.5345824977231179,0.22641918364041377,0.5254302069372253,0.5225177893003965
0train,LE,8,F,3.279978896587363,1.0243207644849361,0.6946589501599644,1.8431194620695548,0.7169866452365898,1.6473745978910652,1.6129089279256201,0.31229492529683206,0.2117876279273378,0.5619302807061408,0.21859489583380395,0.5022515844858233,0.4917436906694012
0train,LE,9,A,3.6944074926423682,0.7079430951662251,0.9876511255313983,2.1671924538320835,0.9471022960719078,2.0399285814375703,1.5546620344620863,0.19162561156995697,0.2673368131421247,0.5866143510557987,0.2563610803513468,0.5521666425537002,0.4208149852332987
0train,LE,9,B,3.6067160038786557,1.0686755374848218,1.2254550803032496,2.2699856142174193,0.7191970660976673,1.6573797785594317,1.3955665284606338,0.29630154864856845,0.33977032818369884,0.6293774202837931,0.19940496155623125,0.45952600004466354,0.386935518893044
0train,LE,9,F,3.5425982401971314,0.8007246049268526,1.0629454272381411,2.192455626308771,0.77105232097401,1.8118318960050077,1.4473670035041493,0.2260274946905341,0.3000468456109752,0.6188835079946208,0.21765164116693742,0.5114415389943249,0.40856086560456517
1test,AIRM,1,A,4.442518286142929,1.3606850442350036,2.033583201029074,1.9634431710211264,2.1751268652897346,2.2030710765132833,0.5560900677927886,0.30628687527955545,0.4577546044936297,0.4419662552983708,0.4896157371089219,0.4959059107049906,0.12517451408750319
1test,AIRM,1,B,5.209327633610475,0.8196875172307039,2.170123950327402,2.6645008644866346,2.3939380972975814,2.880648069434312,0.7919160549773262,0.15734996431057566,0.4165842701706467,0.5114865203131647,0.4595483842966493,0.5529788625404226,0.15201886129563055
1test,AIRM,1,F,4.683102714741704,1.0464054246024885,2.026363282698669,2.262820248404042,2.2438485374859534,2.506748459974084,0.5397582730877358,0.2234427661192571,0.4326967410558777,0.48318825920281944,0.47913716058856776,0.5352751397237597,0.11525655232558915
1test,AIRM,2,A,2.1002370625836586,0.6323261004985568,0.9450522563566695,1.0231898653286078,0.7931742765884675,0.7241034516536339,0.9579493265220101,0.3010736796162835,0.4499740877794481,0.4871782731373693,0.37765940365452105,0.3447722471685459,0.45611485655031964
1test,AIRM,2,B,1.765528648966524,0.4647241008698461,0.7123492221701404,0.6734089431988945,0.8354048709117305,0.6301746501168901,0.919336996586468,0.263220934501334,0.40347644462587656,0.3814205697500766,0.4731754828225223,0.3569325541592153,0.5207148562129617
1test,AIRM,2,F,1.7557772394130842,0.47940189305839953,0.73611272138583,0.7731009945618632,0.7554012764300229,0.5944602504232339,0.8884629284495202,0.2730425490756746,0.4192517734378966,0.44031838276949814,0.4302375378111953,0.338573844721867,0.5060225799182321
1test,AIRM,3,A,4.285678507067045,1.3042801630634184,1.5896248017783927,2.2351263709966713,1.6482663180434491,2.2485966571214138,1.1705673136594206,0.3043345787400227,0.3709155502815052,0.5215338405134609,0.3845986849749632,0.5246769335155445,0.2731346534111613
1test,AIRM,3,B,3.837251347571828,1.320570283490264,1.3805669791794348,1.8034428086559917,1.6086373894886021,2.078834173520822,0.9554868449392225,0.3441448484540651,0.3597801796468305,0.46998297617308576,0.4192160595647535,0.5417508485172039,0.24900293423412165
1test,AIRM,3,F,3.9722657337681446,1.2678598682321225,1.4427368186750635,1.9877668206273664,1.595558616315028,2.1367146378349693,1.013589271555289,0.3191780090274609,0.36320249333028987,0.5004113404925064,0.4016746922924161,0.5379082823364018,0.2551665320219613
1test,AIRM,4,A,2.8343443929467917,0.5658914209277924,1.5039134443828273,1.412423640661489,1.3350006434414343,1.178348345839447,0.5346468989181203,0.1996551380051068,0.5306036373438899,0.49832463696940865,0.47100862081670675,0.4157392971622442,0.18863159334080157
1test,AIRM,4,B,2.897012587474981,0.594842692398939,1.4240055885570873,1.327944332938658,1.4615060534268915,1.3356320245721807,0.5724536543652435,0.20532968858012468,0.49154276882111936,0.4583840397103992,0.504487298310544,0.4610377015090258,0.19760136936933048
1test,AIRM,4,F,2.7607465366470185,0.49865443963434697,1.4327380018991132,1.3362551267730616,1.3552736844694089,1.2090768224878015,0.48591740145401735,0.18062304272234012,0.5189675991187521,0.48401948858223326,0.49090840701204524,0.4379528531279982,0.17600942172843353
1test,AIRM,5,A,1.3914128825840102,0.4524470905084552,0.5370821366891019,0.6184254501952293,0.4985450230710487,0.6173847888383311,0.6562797144462199,0.3251709799238096,0.38599767431481585,0.44445862039651646,0.35830128447940957,0.4437107033907708,0.4716642505331952
1test,AIRM,5,B,1.5096676444162342,0.43119898802263606,0.5510540915315995,0.7083208460083643,0.6039012048758556,0.7387901165712546,0.6142290249149066,0.28562511067750557,0.3650168257694122,0.4691899231120247,0.40002261895821123,0.48937269027643077,0.40686374062975944
1test,AIRM,5,F,1.2350998066438097,0.35149579163707584,0.47544907740817094,0.568565298779204,0.4810596726730032,0.5823305848105479,0.5311088381591696,0.2845889779484385,0.38494790044549465,0.46033955775945845,0.389490525450091,0.47148463766093535,0.4300128907010153
1test,AIRM,6,A,2.2153133776423806,0.6967481218667442,1.1816905941922453,0.8872332732852319,1.0146409679478887,0.7932648540597149,0.761455482405242,0.31451447406878824,0.5334191569094593,0.4005001198654155,0.4580123869552522,0.35808245554131807,0.34372359689156545
1test,AIRM,6,B,2.1781118976562954,0.6132058301670985,1.1101901765119662,0.695291135573485,0.9982893629266825,0.6867185752226784,1.0881332655708233,0.28153091254261264,0.5097030036457536,0.3192173626716039,0.4583278590970774,0.31528158675484275,0.49957638390464826
1test,AIRM,6,F,1.9832153064352738,0.5562145699199453,1.072539022150177,0.6775619305859665,0.9313782957374873,0.6375430891893333,0.860471649579312,0.2804610110234133,0.5408081607024353,0.3416481954265716,0.46963044946017046,0.32146942751026053,0.4338770716357393
1test,AIRM,7,A,3.2830710764690894,0.7248995390832614,1.3943629649473472,1.7620490681614125,1.2728022562721282,1.5805181394995926,1.0420883752834247,0.2207992218867475,0.4247129996487834,0.5367075604273785,0.387686476054309,0.48141453617246216,0.31741267581821
1test,AIRM,7,B,2.928498349309107,0.6479321529709194,1.0950158084979074,1.4628211616156939,1.1305046457695687,1.5408538989077185,1.079402447392039,0.2212506464699835,0.3739171677376032,0.4995123736234318,0.3860356096961018,0.5261583634736341,0.36858564309817426
1test,AIRM,7,F,3.0022808261519907,0.6104204373228967,1.2043690223266867,1.5798189062327945,1.1650531345592559,1.5250985211350732,1.005718760306749,0.20331890075228898,0.40115135527488976,0.5262062404260966,0.38805601541695184,0.5079799690456621,0.33498490599088093
1test,AIRM,8,A,3.430340686954901,1.2860630549109788,1.002092867881671,1.9777566340934907,0.8659472852646617,1.5338239386206203,1.447441554007701,0.37490825905476216,0.29212633943109145,0.5765481666630426,0.25243769184726644,0.4471345789220106,0.4219527114353731
1test,AIRM,8,B,3.513532455300936,1.375561341579615,1.006887978684094,1.9938306082982529,0.9443746054294707,1.5754688127149907,1.4455490439903935,0.3915038096501082,0.286574264360354,0.5674718061277962,0.2687820925076909,0.44840024469904916,0.41142327910176696
1test,AIRM,8,F,3.3946872377183372,1.2996089793404622,0.9708647833955235,1.9617282890223322,0.8616598930156372,1.5221093115904605,1.4087892345894637,0.3828361461110524,0.2859953555097077,0.5778818935734603,0.25382600300897895,0.4483798373759793,0.41499824164548066
1test,AIRM,9,A,6.750365075938746,2.609117240804867,2.983852863451995,4.281646515066226,1.3775727830128623,2.2197496909972876,2.1677328313928657,0.38651498273847473,0.4420283688193031,0.6342836967926205,0.20407381934395433,0.32883402097902026,0.32112823632600457
1test,AIRM,9,B,6.0309648221977366,2.250388828908476,2.6885719945541418,3.8318805183929627,1.1993986273567168,1.9652158804758104,2.02384006383673,0.3731391071335108,0.44579467362477543,0.6353677448572137,0.19887342452109436,0.32585430995096876,0.3355748414230055
1test,AIRM,9,F,6.295915764665824,2.378031305817377,2.801786302574738,4.032111428232423,1.2184612750154806,2.039438196383882,2.057094391067245,0.3777101528523387,0.44501648486134915,0.6404328740961865,0.19353201671689685,0.32393034986740044,0.32673473851288604
1test,LE,1,A,4.014144230959206,1.1293028067660755,1.8727917836983408,1.791647204756939,1.9931491987827052,1.9821659359879122,0.4680328832176243,0.2813308993872951,0.46654820453494883,0.4463335400205122,0.4965315355164578,0.49379539496872055,0.11659593086065688
1test,LE,1,B,4.673813184326997,0.6937560589142906,1.9228989220068484,2.4074365729767617,2.1321153201297554,2.6137884076912536,0.7015237109565067,0.14843470022308725,0.41141972222061224,0.5150904578406719,0.4561832568061378,0.5592410959976408,0.15009665198193456
1test,LE,1,F,4.2324780150166745,0.8788671101040447,1.8434651561968352,2.062874394856453,2.0309709265237275,2.270480771544593,0.4557656864796568,0.20764835800348092,0.43555221070405786,0.4873916385477849,0.47985386322573165,0.5364424253331055,0.10768294244237468
1test,LE,2,A,1.942241616067298,0.5825944432853866,0.8690108635345822,0.9954592439324754,0.7017960919578824,0.6620584842123215,0.869441217886575,0.2999598188329623,0.4474267549133142,0.5125311061700488,0.3613330525678353,0.3408733901773122,0.4476483310284755
1test,LE,2,B,1.5781493304019065,0.4064578649834106,0.6271935272791861,0.5922282718024207,0.7551238741804306,0.550183348539527,0.8416219365550635,0.2575534882240188,0.3974234346501665,0.37526757474313166,0.4784869591448127,0.34862565787700966,0.5332967675123165
1test,LE,2,F,1.6033315647464583,0.44008342743386025,0.6605853655913722,0.7333583084548241,0.6755821657903743,0.5361867382729324,0.8117288762655951,0.27448061094178766,0.4120079589999423,0.4573965389191307,0.42136148295515347,0.3344203719694884,0.5062763648602884
1test,LE,3,A,3.8626896554866668,1.0654961037600772,1.441388112833759,2.090200399823623,1.4382228894733367,2.0473202488508813,1.0385310506068814,0.27584305206777826,0.37315659330445383,0.5411256368615187,0.3723371582364757,0.5300245247357145,0.2688621513073732
1test,LE,3,B,3.3917529234542254,1.1146591971098851,1.2182585358956057,1.6201828552654602,1.4137068750728838,1.8557150750080753,0.8426926219206041,0.32863808840612574,0.3591825711923934,0.4776830423176684,0.4168071516344823,0.5471256653678004,0.24845342244516738
1test,LE,3,F,3.5526316610991064,1.0486997669693325,1.2912701503428037,1.8321318159519413,1.3992333773666963,1.930377046216196,0.901734628988595,0.29518955720979184,0.36346862650638906,0.515711165898105,0.39385827489185976,0.5433653782218952,0.2538215934014443
1test,LE,4,A,2.6698887195665053,0.49059451412803584,1.440515901807212,1.3361861041282121,1.2619692170569559,1.112547292623898,0.4436390945656862,0.18375092210123684,0.5395415513951085,0.5004650921725161,0.47266734669820043,0.4167017465823579,0.16616388964620118
1test,LE,4,B,2.6369619510892557,0.5076696204980158,1.3221822563117114,1.2127167006867525,1.336288073623972,1.2148319771105227,0.46423014181097316,0.19252064683311473,0.50140361553778,0.45989161890857505,0.5067528839663342,0.4606937830895548,0.17604734175979012
1test,LE,4,F,2.5728281855540716,0.42814737721713914,1.358341847817181,1.2501496564742516,1.2653804189930422,1.1257351419316006,0.3996257525469162,0.16641118113564798,0.5279566880695747,0.4859048355788381,0.4918246877494216,0.437547733755555,0.15532547209749056
1test,LE,5,A,1.2143280290477774,0.3864476890287939,0.46833816649737103,0.5473228952552834,0.41908759762581993,0.5395518497838336,0.5827496399120992,0.3182399481726772,0.38567681490858874,0.45072079550405336,0.3451189362354174,0.44432133400307533,0.47989474505423857
1test,LE,5,B,1.2954369937754793,0.36447194980874825,0.47946744238874356,0.5997387104953241,0.5286640251277853,0.6270879603064425,0.5319931315737612,0.2813505801980496,0.37012023332092925,0.46296247009854097,0.40809705733894736,0.48407445774636204,0.41066692871206084
1test,LE,5,F,1.052724189895662,0.2957410991346577,0.4146774696158468,0.4782977158326897,0.412024081110807,0.4917905918779271,0.45652763752207387,0.2809293279030372,0.39390893986861497,0.4543428567743797,0.3913884425431923,0.4671599613633554,0.43366310179242806
1test,LE,6,A,1.9767843560023695,0.5927244621029689,1.1050810251517091,0.7914291259799153,0.9140181464659192,0.6704589585479408,0.6510342398020089,0.2998427523483793,0.5590296290013662,0.40036189257406624,0.4623762544915767,0.3391664632068432,0.3293400404678377
1test,LE,6,B,1.8847886178826572,0.5078182175600762,0.9876401963053808,0.5909895450743412,0.8699907859371654,0.5587019598701626,0.9491128197904025,0.2694297985153112,0.524005815259475,0.31355746711705523,0.4615853351844303,0.2964268536902562,0.503564596467386
1test,LE,6,F,1.7411053685785,0.4676002126138672,0.9892769020486515,0.5838718447209784,0.8261945621682238,0.5115291145382019,0.7409206003985211,0.26856514318580993,0.5681889906848844,0.3353454967505338,0.4745230111160695,0.2937956104034257,0.4255461006380303
1test,LE,7,A,2.911220293490926,0.5803267609974594,1.2074607976759613,1.6004257228983978,1.0927496849021205,1.4368174714483712,0.9276605279688733,0.19934141098665306,0.41476105411042635,0.5497439429357929,0.37535795121563054,0.4935447429591263,0.31865006232712456
1test,LE,7,B,2.609077713618042,0.5056296119404114,0.9157214649355748,1.3346425891312093,0.9673040108551928,1.4230826144043116,0.9853767768343101,0.19379630177410404,0.35097515882948993,0.5115380742264066,0.3707455725854251,0.5454351194587088,0.3776724517215991
1test,LE,7,F,2.6763946629586317,0.47363268547505416,1.025616518150218,1.443026386197094,0.9996907729704471,1.403352365559365,0.9142026985938074,0.1769666828402187,0.3832082511390326,0.5391680106707037,0.37352143419137396,0.5243443296991271,0.34157992886714184
1test,LE,8,A,3.0176430404321994,1.1271023221932814,0.866295967477765,1.7769863006525772,0.6912999808711723,1.3470360278897504,1.2787725109708736,0.3735041908839732,0.28707701867669894,0.5888656401182791,0.22908606869955084,0.4463868024949771,0.42376533401635286
1test,LE,8,B,3.0945303376984032,1.20450419647546,0.8846552073979499,1.8056910156472645,0.7589093628289308,1.3740749183355725,1.2720563939758793,0.3892365125013851,0.28587705107325706,0.5835105229539519,0.24524217894511885,0.4440334294339342,0.4110660601640725
1test,LE,8,F,2.998451441559569,1.144749979542779,0.8523618427289706,1.7728952189370586,0.6925440372361912,1.334749869261615,1.2447513432215915,0.38178039626593585,0.2842673491105916,0.5912702785058049,0.23096723449887913,0.44514640149295814,0.41513139948471717
1test,LE,9,A,6.254958355375893,2.4341575914600777,2.731107624852999,4.064501961761154,1.1123359939010131,2.0304081058350425,1.9647919361003874,0.3891564824517199,0.43663082464901115,0.6498047997822196,0.17783267780592074,0.3246077736217038,0.31411750877793215
1test,LE,9,B,5.597914445455265,2.1055959102941415,2.5068874294367993,3.653512649026215,0.96377098849237,1.7845057752973577,1.7768391487124924,0.3761393516836605,0.4478252488249524,0.6526560354977136,0.17216608040067835,0.318780465954804,0.31741091544459754
1test,LE,9,F,5.857147715563484,2.231813058187963,2.59456931345804,3.842389577560553,0.9743015293515054,1.8685525775103187,1.8408394938535537,0.3810409377686751,0.44297488119751655,0.6560171885968727,0.16634402556770297,0.31902090714653514,0.3142894089835084
