subject,feature,seed,nmi,ari,hungarian_accuracy,purity,cluster_entropy,cluster_size_imbalance
2,F3-G,7,0.00672866225410123,0.0003608056463682206,0.2934027777777778,0.2934027777777778,0.8298166756733574,0.3715277777777778
2,F3-G,8,0.00672866225410123,0.0003608056463682206,0.2934027777777778,0.2934027777777778,0.8298166756733574,0.3715277777777778
2,F3-G,9,0.00672866225410123,0.0003608056463682206,0.2934027777777778,0.2934027777777778,0.8298166756733574,0.3715277777777778
2,F3-G,10,0.00672866225410123,0.0003608056463682206,0.2934027777777778,0.2934027777777778,0.8298166756733575,0.3715277777777778
2,F3-G,11,0.00672866225410123,0.0003608056463682206,0.2934027777777778,0.2934027777777778,0.8298166756733575,0.3715277777777778
2,F3-G,12,0.00672866225410123,0.0003608056463682206,0.2934027777777778,0.2934027777777778,0.8298166756733574,0.3715277777777778
2,F3-G,13,0.00672866225410123,0.0003608056463682206,0.2934027777777778,0.2934027777777778,0.8298166756733575,0.3715277777777778
2,F3-G,14,0.00672866225410123,0.0003608056463682206,0.2934027777777778,0.2934027777777778,0.8298166756733574,0.3715277777777778
2,F3-G,15,0.006862779524394165,0.0005382172856920801,0.2951388888888889,0.2951388888888889,0.8296109990196372,0.3732638888888889
2,F3-G,16,0.00672866225410123,0.0003608056463682206,0.2934027777777778,0.2934027777777778,0.8298166756733575,0.3715277777777778
2,F3-G,17,0.00672866225410123,0.0003608056463682206,0.2934027777777778,0.2934027777777778,0.8298166756733575,0.3715277777777778
2,F3-G,18,0.00672866225410123,0.0003608056463682206,0.2934027777777778,0.2934027777777778,0.8298166756733574,0.3715277777777778
2,F3-G,19,0.00672866225410123,0.0003608056463682206,0.2934027777777778,0.2934027777777778,0.8298166756733575,0.3715277777777778
3,F0,0,0.24258919016178224,0.23891899267140237,0.5486111111111112,0.5486111111111112,0.964619985563612,0.1909722222222222
3,F0,1,0.25178626361850026,0.2486184991825955,0.5555555555555556,0.5555555555555556,0.9659026358705769,0.1909722222222222
3,F0,2,0.21484695499958353,0.20848500481869547,0.5243055555555556,0.5260416666666666,0.9664411453545906,0.19270833333333334
3,F0,3,0.25114668386203093,0.24849231307584121,0.5555555555555556,0.5555555555555556,0.9660119012127012,0.1892361111111111
3,F0,4,0.21000649787570205,0.20490021422151067,0.5225694444444444,0.5243055555555556,0.9675413487652245,0.1909722222222222
3,F0,5,0.25178626361850026,0.2486184991825955,0.5555555555555556,0.5555555555555556,0.9659026358705768,0.1909722222222222
3,F0,6,0.24706527949942028,0.2444307788094814,0.5538194444444444,0.5538194444444444,0.9651327075365915,0.1892361111111111
3,F0,7,0.24091409313998852,0.23848280597444602,0.5503472222222222,0.5503472222222222,0.9661894204359571,0.1857638888888889
3,F0,8,0.21517462557834396,0.20894726675554307,0.5243055555555556,0.5260416666666666,0.96657200335046,0.1909722222222222
3,F0,9,0.2173267746447044,0.2116419221840233,0.5260416666666666,0.5277777777777778,0.9670361787133404,0.1892361111111111
3,F0,10,0.21309901036358486,0.2085241345169658,0.5260416666666666,0.5260416666666666,0.9617215267278282,0.2013888888888889
3,F0,11,0.24766492996985842,0.2450770926819757,0.5520833333333334,0.5520833333333334,0.9613983724613592,0.1996527777777778
3,F0,12,0.2480153979082274,0.24557842594432389,0.5520833333333334,0.5520833333333334,0.9614859374311838,0.19791666666666666
3,F0,13,0.24974685916658554,0.24717858229464826,0.5538194444444444,0.5538194444444444,0.9652192483738707,0.19444444444444445
3,F0,14,0.21374094628805124,0.21154038963781382,0.5277777777777778,0.5277777777777778,0.9623641204113066,0.203125
3,F0,15,0.21126971896234456,0.20747399485830975,0.5260416666666666,0.5260416666666666,0.9639123197986694,0.2013888888888889
3,F0,16,0.21029810345101044,0.20530900278439843,0.5225694444444444,0.5243055555555556,0.967680254728652,0.1892361111111111
3,F0,17,0.2362639992072066,0.23256422312836836,0.5451388888888888,0.5451388888888888,0.9626702953288638,0.19270833333333334
3,F0,18,0.2381495959091971,0.23652958650946834,0.546875,0.546875,0.9607322312198701,0.1996527777777778
3,F0,19,0.2333353293108393,0.22888559592234076,0.5416666666666666,0.5416666666666666,0.9643142285369041,0.1875
3,F1,0,0.25292317715753143,0.23719722182032701,0.5815972222222222,0.5815972222222222,0.9961330199105153,0.06770833333333333
3,F1,1,0.2559015715354595,0.24008875867304014,0.5815972222222222,0.5815972222222222,0.9967709781238683,0.059027777777777776
3,F1,2,0.25352633516283213,0.23706187857793237,0.5798611111111112,0.5798611111111112,0.9965247966371727,0.06076388888888889
3,F1,3,0.2507904018343965,0.23304612948216677,0.5729166666666666,0.5729166666666666,0.9944661653139802,0.08159722222222222
3,F1,4,0.2504589169878123,0.2332165826180988,0.5746527777777778,0.5746527777777778,0.9945547595132622,0.08159722222222222
3,F1,5,0.2565407097123045,0.24057064094530872,0.5798611111111112,0.5798611111111112,0.995697310790499,0.06944444444444445
