row_cell,row_subject,row_class,column_cell,column_subject,column_class,relation,c_len,c_ang,c_ori,c_full,c_sensor,fraction_valid,fraction_len,fraction_ang,fraction_ori
0,1,left_hand,0,1,left_hand,same_subject_same_class,0.00744456028678701,0.21234053268760822,0.2857450958870783,0.21978509297439522,0.5055301888614735,True,0.014726242766140688,0.42003531612193046,0.5652384411119289
0,1,left_hand,1,1,right_hand,same_subject_different_class,0.008776176905632746,0.19923665121803685,0.3089830307526259,0.20801282812366959,0.5169958588762955,True,0.016975333080438988,0.38537378549043527,0.5976508814291257
0,1,left_hand,2,1,feet,same_subject_different_class,0.0676879527660775,0.7530319655136942,0.6907015363071023,0.8207199182797718,1.511421454586874,True,0.04478430060699321,0.49822765399312463,0.45698804539988214
0,1,left_hand,3,1,tongue,same_subject_different_class,0.1685164190798178,1.174484286295327,0.8104519457035222,1.343000705375145,2.153452651078667,True,0.078254062839695,0.5453959183671981,0.37635001879310687
0,1,left_hand,4,2,left_hand,different_subject_same_class,0.020320267966382886,0.832420152353732,0.4743950630308559,0.8527404203201149,1.3271354833509708,True,0.015311374174907086,0.6272307257220643,0.3574579001030286
0,1,left_hand,5,2,right_hand,different_subject_different_class,0.03393991938797599,0.9244887192734196,0.5704345962680215,0.9584286386613956,1.5288632349294171,True,0.02219944767626183,0.6046902680056273,0.37311028431811083
0,1,left_hand,6,2,feet,different_subject_different_class,0.20749912847190372,1.3165396455221914,0.7204054157909856,1.524038773994095,2.2444441897850806,True,0.09245011723449137,0.5865771363413844,0.3209727464241242
0,1,left_hand,7,2,tongue,different_subject_different_class,0.094168933261811,1.0424269762737532,0.546798097829561,1.1365959095355642,1.6833940073651252,True,0.05593992425410002,0.6192412303435584,0.3248188454023417
0,1,left_hand,8,3,left_hand,different_subject_same_class,0.02744275350953606,0.324108638624812,0.5055824981274134,0.35155139213434805,0.8571338902617615,True,0.032016880701281426,0.3781307008241524,0.5898524184745662
0,1,left_hand,9,3,right_hand,different_subject_different_class,0.03803505761496947,0.2891120471050923,0.5093520977845278,0.32714710472006175,0.8364992025045895,True,0.04546932920089758,0.34562142586562244,0.6089092449334801
0,1,left_hand,10,3,feet,different_subject_different_class,0.1699818346813778,0.9007620548811227,0.6907683188504139,1.0707438895625006,1.7615122084129144,True,0.09649767618387833,0.5113572591657997,0.39214506465032206
0,1,left_hand,11,3,tongue,different_subject_different_class,0.4345685270746235,1.4004495091343467,0.7299807440002275,1.8350180362089703,2.564998780209198,True,0.16942250827861238,0.5459844737314565,0.2845930179899311
0,1,left_hand,12,4,left_hand,different_subject_same_class,0.03261522348376101,0.24853898066885216,0.5383915882231257,0.28115420415261316,0.8195457923757389,True,0.03979670664797683,0.3032642995437453,0.6569389938082779
0,1,left_hand,13,4,right_hand,different_subject_different_class,0.07976390966930018,0.5788295156956526,0.768226809618426,0.6585934253649527,1.4268202349833787,True,0.05590326497593396,0.40567795543101154,0.5384187795930545
0,1,left_hand,14,4,feet,different_subject_different_class,0.3624874457260641,1.304676604138164,0.7375873633968697,1.6671640498642282,2.404751413261098,True,0.15073801130840908,0.5425411528790347,0.3067208358125562
0,1,left_hand,15,4,tongue,different_subject_different_class,0.4696867104768863,1.369087681664646,0.8521691018138757,1.8387743921415323,2.690943493955408,True,0.17454350547751396,0.5087760797430306,0.31668041477945547
0,1,left_hand,16,5,left_hand,different_subject_same_class,0.050406944783818,0.20743945950231826,0.4460075042912238,0.25784640428613625,0.7038539085773601,True,0.0716156352469524,0.2947194822311891,0.6336648825218585
0,1,left_hand,17,5,right_hand,different_subject_different_class,0.027967389974084884,0.35435397764634835,0.4592518074435622,0.38232136762043323,0.8415731750639954,True,0.0332322735595252,0.42106139804111786,0.545706328399357
0,1,left_hand,18,5,feet,different_subject_different_class,0.0252592298001368,0.3283000578432328,0.5504103523288064,0.3535592876433696,0.903969639972176,True,0.027942564311025174,0.3631759777389623,0.6088814579500125
0,1,left_hand,19,5,tongue,different_subject_different_class,0.008749966897423524,0.4166272965782373,0.5201828284594453,0.42537726347566085,0.9455600919351062,True,0.009253739632260236,0.44061429847954126,0.5501319618881985
0,1,left_hand,20,6,left_hand,different_subject_same_class,0.010145054680953718,0.3804062776175092,0.5599832775922321,0.39055133229846295,0.950534609890695,True,0.010672998726601159,0.40020244782170883,0.58912455345169
0,1,left_hand,21,6,right_hand,different_subject_different_class,0.015629255622629304,0.34335100675672947,0.5516402424521116,0.35898026237935876,0.9106205048314704,True,0.017163302978249792,0.37705169709556874,0.6057849999261815
0,1,left_hand,22,6,feet,different_subject_different_class,0.12217964427295526,0.773190930470367,0.6796791896696677,0.8953705747433223,1.57504976441299,True,0.07757192631846192,0.49089936581053356,0.43152870787100456
0,1,left_hand,23,6,tongue,different_subject_different_class,0.06652186754604601,0.344788765081588,0.7488738724738376,0.411310632627634,1.1601845051014716,True,0.057337317688299846,0.29718442503369946,0.6454782572780007
0,1,left_hand,24,7,left_hand,different_subject_same_class,0.016673897730576103,0.2668818808443306,0.5635140832654015,0.2835557785749067,0.8470698618403083,True,0.019684206087029345,0.31506478139183736,0.6652510125211333
0,1,left_hand,25,7,right_hand,different_subject_different_class,0.003310971598558856,0.22798573470914152,0.5986490078082116,0.23129670630770038,0.829945714115912,True,0.003989383332240979,0.27469957472098055,0.7213110419467785
0,1,left_hand,26,7,feet,different_subject_different_class,0.03246889090576134,0.3755155764204597,0.5494250475090641,0.407984467326221,0.957409514835285,True,0.033913273685552796,0.3922204350403435,0.5738662912741038
0,1,left_hand,27,7,tongue,different_subject_different_class,0.04257478343993801,0.6578829151803663,0.6914043346073258,0.7004576986203044,1.3918620332276301,True,0.030588364668019632,0.47266388440439183,0.49674775092758855
0,1,left_hand,28,8,left_hand,different_subject_same_class,0.04778162673625266,0.28240583384145695,0.6963314754724377,0.3301874605777096,1.0265189360501472,True,0.04654724336611599,0.2751102039365214,0.6783425526973627
0,1,left_hand,29,8,right_hand,different_subject_different_class,0.06327500054733083,0.33770729196890764,0.45050987711922447,0.40098229251623846,0.8514921696354629,True,0.07431072510557536,0.39660645630303965,0.5290828185913851
0,1,left_hand,30,8,feet,different_subject_different_class,0.05323315016464891,0.31458952172583443,0.402797982548592,0.36782267189048334,0.7706206544390753,True,0.0690782810686493,0.40822876977625266,0.522692949155098
0,1,left_hand,31,8,tongue,different_subject_different_class,0.08383122523389579,0.8744972455868075,0.6165135175513267,0.9583284708207033,1.57484198837203,True,0.05323151519509275,0.5552920559927452,0.391476428812162
0,1,left_hand,32,9,left_hand,different_subject_same_class,2.5528426696293747,0.7972494430069479,0.6971119917448023,3.3500921126363226,4.047204104381125,True,0.6307669699350981,0.19698770371969138,0.17224532634521053
0,1,left_hand,33,9,right_hand,different_subject_different_class,0.012880944616113133,0.49058149026624875,0.5873995139725193,0.5034624348823619,1.0908619488548812,True,0.01180804283221607,0.4497191333708455,0.5384728237969385
0,1,left_hand,34,9,feet,different_subject_different_class,0.08381179462653182,0.37011693890562386,0.7167143698151298,0.4539287335321557,1.1706431033472855,True,0.0715946597104481,0.3161654801940299,0.612239860095522
0,1,left_hand,35,9,tongue,different_subject_different_class,0.16263968625630193,1.111301783719121,0.6406086398697752,1.273941469975423,1.9145501098451982,True,0.08494929718473246,0.5804506123942484,0.334600090421019
1,1,right_hand,0,1,left_hand,same_subject_different_class,0.006392749973072374,0.31552112456152914,0.34135018095615455,0.3219138745346015,0.6632640554907561,True,0.009638318133103582,0.4757096693986707,0.5146520124682257
1,1,right_hand,1,1,right_hand,same_subject_same_class,0.007633849957329585,0.21626828546240903,0.32359954401129887,0.2239021354197386,0.5475016794310374,True,0.01394306217519308,0.395009355381621,0.5910475824431859
1,1,right_hand,2,1,feet,same_subject_different_class,0.06433470264705218,0.776076341667171,0.7544291898034614,0.8404110443142232,1.5948402341176846,True,0.04033927742150558,0.48661698210574716,0.4730437404727472
1,1,right_hand,3,1,tongue,same_subject_different_class,0.1699111202224493,1.0788558914334703,0.8625768902005662,1.2487670116559195,2.1113439018564857,True,0.08047534088267098,0.5109806557258825,0.4085440033914466
1,1,right_hand,4,2,left_hand,different_subject_different_class,0.01892744769323385,0.8140675602982784,0.44901739532303364,0.8329950079915123,1.282012403314546,True,0.01476385692080542,0.6349919534269469,0.3502441896522477
1,1,right_hand,5,2,right_hand,different_subject_same_class,0.030004840398146274,0.897414003257796,0.5458314610757231,0.9274188436559423,1.4732503047316654,True,0.020366424022977746,0.6091388546641088,0.3704947213129134
1,1,right_hand,6,2,feet,different_subject_different_class,0.20839397607180926,1.1702451733049752,0.7376852938509755,1.3786391493767844,2.11632444322776,True,0.0984697675910091,0.5529611383782674,0.34856909403072345
1,1,right_hand,7,2,tongue,different_subject_different_class,0.08986967058735351,1.0735279626469065,0.5858026563202883,1.16339763323426,1.7492002895545482,True,0.05137757586939329,0.6137250085410696,0.3348974155895372
1,1,right_hand,8,3,left_hand,different_subject_different_class,0.03861973311527573,0.33128588664432573,0.5782597928669895,0.36990561975960146,0.9481654126265909,True,0.04073100811417708,0.34939672153469875,0.6098722703511241
1,1,right_hand,9,3,right_hand,different_subject_same_class,0.049013793440803026,0.2841746861973734,0.5173790649444336,0.33318847963817644,0.8505675445826101,True,0.05762481034337495,0.3341000817716639,0.6082751078849612
1,1,right_hand,10,3,feet,different_subject_different_class,0.1721420972959751,0.8810932699187133,0.7438060389503931,1.0532353672146884,1.7970414061650815,True,0.09579194820186665,0.49030215269161886,0.4139058991065145
1,1,right_hand,11,3,tongue,different_subject_different_class,0.4328756736460233,1.4265860405345645,0.6975229589760892,1.8594617141805878,2.556984673156677,True,0.16929146200615464,0.5579173217230903,0.27279121627075514
1,1,right_hand,12,4,left_hand,different_subject_different_class,0.03228628697839287,0.2138295172042776,0.5307007597857889,0.24611580418267046,0.7768165639684593,True,0.04156230502276439,0.2752638487932134,0.6831738461840222
1,1,right_hand,13,4,right_hand,different_subject_same_class,0.08149122027865228,0.655933383957007,0.7238544010710034,0.7374246042356593,1.4612790053066627,True,0.05576705063353087,0.44887621157559393,0.4953567377908752
1,1,right_hand,14,4,feet,different_subject_different_class,0.3608787249790035,1.2120743263641176,0.7168480885765713,1.5729530513431211,2.2898011399196925,True,0.15760264884472028,0.5293360655793137,0.313061285575966
1,1,right_hand,15,4,tongue,different_subject_different_class,0.4578470471273984,1.3814929897221015,0.7974038046253606,1.8393400368494999,2.6367438414748605,True,0.17364107954882033,0.5239390220588757,0.302419898392304
1,1,right_hand,16,5,left_hand,different_subject_different_class,0.04859409653138773,0.20436000066014293,0.4289534866103433,0.25295409719153067,0.681907583801874,True,0.07126199749892587,0.2996887049133025,0.6290492975877716
1,1,right_hand,17,5,right_hand,different_subject_same_class,0.031024645666115905,0.28683026606131656,0.4040906524592029,0.31785491172743247,0.7219455641866354,True,0.04297366339672599,0.3973017915616225,0.5597245450416515
1,1,right_hand,18,5,feet,different_subject_different_class,0.022718333664356324,0.3657828858260171,0.5275484740452737,0.3885012194903734,0.9160496935356471,True,0.024800328873722025,0.399304632060098,0.57589503906618
1,1,right_hand,19,5,tongue,different_subject_different_class,0.0074369901453559695,0.4122574481193033,0.510086877132675,0.4196944382646593,0.9297813153973343,True,0.007998644436275678,0.44339183987917474,0.5486095156845495
1,1,right_hand,20,6,left_hand,different_subject_different_class,0.01212515562072682,0.37828843812334234,0.6465524336688095,0.39041359374406914,1.0369660274128787,True,0.01169291500414706,0.3648031161320996,0.6235039688637534
1,1,right_hand,21,6,right_hand,different_subject_same_class,0.012706963237856797,0.3063018551533605,0.5633205337704359,0.3190088183912173,0.8823293521616532,True,0.014401610018668777,0.3471513833274838,0.6384470066538475
1,1,right_hand,22,6,feet,different_subject_different_class,0.14547602793816442,0.8571140827795631,0.7496033469716012,1.0025901107177275,1.7521934576893288,True,0.0830250948031778,0.4891663526183152,0.42780855257850703
1,1,right_hand,23,6,tongue,different_subject_different_class,0.07542834964397914,0.40220087597752324,0.683589494290213,0.4776292256215024,1.1612187199117154,True,0.06495619503078091,0.34636099907871065,0.5886828058905084
1,1,right_hand,24,7,left_hand,different_subject_different_class,0.019778533870823387,0.3381713245397833,0.5388172847240005,0.3579498584106067,0.8967671431346071,True,0.022055373038856504,0.37710048492379133,0.6008441420373523
1,1,right_hand,25,7,right_hand,different_subject_same_class,0.003051061474387142,0.25248171102680644,0.5192813764480038,0.2555327725011936,0.7748141489491974,True,0.003937797830002188,0.3258609969490387,0.670201205220959
1,1,right_hand,26,7,feet,different_subject_different_class,0.027838402645525284,0.2609649235191,0.53865293194499,0.2888033261646253,0.8274562581096152,True,0.033643352591379475,0.31538213767975315,0.6509745097288675
1,1,right_hand,27,7,tongue,different_subject_different_class,0.04811700013926184,0.7089757969128216,0.6841903671163453,0.7570927970520834,1.4412831641684287,True,0.03338483466364759,0.49190597277383485,0.4747091925625176
