protocol_version,config_sha256,seed,subject,target_subject,source_subjects,geometry,protocol,split,decoder,metric,native_metric,source_n,source_center_fit_n_per_subject,source_center_fit_n_total,calibration_n,target_center_fit_n,target_center_fit_instances,evaluation_n,source_trial_uid_hash,fit_trial_uid_hash,calibration_trial_uid_hash,evaluation_trial_uid_hash,source_target_overlap_n,center_evaluation_overlap_n,transductive_overlap,source_feature_sha256,source_label_sha256,target_input_sha256,feature_config_sha256,model_config_sha256,fitted_model_sha256,prediction_sha256,balanced_accuracy,accuracy,macro_f1,recall_left_hand,recall_right_hand,recall_feet,recall_tongue,confusion_matrix_json,confusion_left_hand__left_hand,confusion_left_hand__right_hand,confusion_left_hand__feet,confusion_left_hand__tongue,confusion_right_hand__left_hand,confusion_right_hand__right_hand,confusion_right_hand__feet,confusion_right_hand__tongue,confusion_feet__left_hand,confusion_feet__right_hand,confusion_feet__feet,confusion_feet__tongue,confusion_tongue__left_hand,confusion_tongue__right_hand,confusion_tongue__feet,confusion_tongue__tongue,convergence_warning,warning_messages,status,primary_run_status,primary_failure_count,secondary_run_status,secondary_failure_count
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,3,3,"[1,2,4,5,6,7,8,9]",LE,T1,ALL,MDM,logeuclid,logeuclid,2304,288,2304,288,288,1,288,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,0,288,True,cadfe77757a20f78ccbed59c95518c6b1e90e5ac3e24ae5fdefa3d52afc65a05,324204204ed33cba54a857d2e25eb566b3fa184199200cb2e48e628346283924,9e871755f16398368edc38033a51bbcd673fe67a6d5928c8ee2b56dfdac6c126,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,a2b29db0651a7f3cf288f9d58ca4306d578725e1219a1981c48e4b9f5de21049,0a3f6520c7c4c85a40e3f506218b1737903c93d93b5c7ba97d7d99441f64883a,668ac423bfd7659db5f767a58b38b94b5169adf6364379d4435bb5ef491d42de,0.5798611111111112,0.5798611111111112,0.5656275462965403,0.75,0.4861111111111111,0.2916666666666667,0.7916666666666666,"[[54,0,5,13],[18,35,1,18],[18,4,21,29],[3,2,10,57]]",54,0,5,13,18,35,1,18,18,4,21,29,3,2,10,57,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,3,3,"[1,2,4,5,6,7,8,9]",AIRM,T1,ALL,MDM,riemann,riemann,2304,288,2304,288,288,1,288,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,0,288,True,86232f91aab919fac461d25db17bf29dd15d0efbb5207696ce314d1c13499ee9,324204204ed33cba54a857d2e25eb566b3fa184199200cb2e48e628346283924,a95b8f21381871f003348966e54f6cbf2981b5010c32c77971f70d956958645b,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,5425444c778323273037ce5367ee3bb9dcc138fb81e799e0bbeecb882f6a1eb5,2aca8cc9d2b47c19d39de01631309a016c5ac0542f84cafa12c3827238c6858f,73e56b20e5ac6a72f25944d4e363a928c2ea1b352377f4ba0bcc835b31de0a09,0.6180555555555556,0.6180555555555556,0.610694651710427,0.7638888888888888,0.5694444444444444,0.3472222222222222,0.7916666666666666,"[[55,0,4,13],[14,41,1,16],[18,2,25,27],[2,2,11,57]]",55,0,4,13,14,41,1,16,18,2,25,27,2,2,11,57,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,3,3,"[1,2,4,5,6,7,8,9]",EA,T1,ALL,MDM,riemann,riemann,2304,288,2304,288,288,1,288,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,0,288,True,37939e3347f854cfa1c4c9f17c9a23289f00b020d84c1702e67598f322941b28,324204204ed33cba54a857d2e25eb566b3fa184199200cb2e48e628346283924,c4e23d09a4be1ada60c606c59dab19dffa11fad0f0278fae3f0d9edacd3cc160,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,5425444c778323273037ce5367ee3bb9dcc138fb81e799e0bbeecb882f6a1eb5,1a97812af04a70ede2bed850c18ba800cefa320b0c49856f009c040ee308ab88,730d4f0450cd6db2f45848d5fbe87462564687529c4c99d4b327507e12da6a23,0.625,0.625,0.6157498399775652,0.8055555555555556,0.5972222222222222,0.3472222222222222,0.75,"[[58,0,5,9],[15,43,0,14],[18,4,25,25],[3,3,12,54]]",58,0,5,9,15,43,0,14,18,4,25,25,3,3,12,54,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,4,4,"[1,2,3,5,6,7,8,9]",RAW,T1,ALL,MDM,riemann,riemann,2304,0,0,0,0,0,288,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,not_applicable,not_applicable,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,0,0,not_applicable,6a150738e55d33f543409a2ec606d923d76b38b5e957eb228cbc2ab5c1fcca47,45c392b9425c211119722978d876a6030193caae572adb9cedede76f67011337,543e7ee04bd15fd2d14320182de88c06885d0ea7d8dfe7f22729cf18d07bbcbf,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,5425444c778323273037ce5367ee3bb9dcc138fb81e799e0bbeecb882f6a1eb5,e2b37766ceff245ddbd1401fef65b84dcdfcd8cc75462dba0945e62b01050a06,b4aab6635450ea2ac70bc35e26b6714c40f600192b777672ff208f6bcb284dda,0.3611111111111111,0.3611111111111111,0.23877245508982037,0.9166666666666666,0.5277777777777778,0.0,0.0,"[[66,6,0,0],[34,38,0,0],[51,20,0,1],[41,31,0,0]]",66,6,0,0,34,38,0,0,51,20,0,1,41,31,0,0,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,4,4,"[1,2,3,5,6,7,8,9]",RAW,T1,ALL,MDM,logeuclid,logeuclid,2304,0,0,0,0,0,288,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,not_applicable,not_applicable,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,0,0,not_applicable,6a150738e55d33f543409a2ec606d923d76b38b5e957eb228cbc2ab5c1fcca47,45c392b9425c211119722978d876a6030193caae572adb9cedede76f67011337,543e7ee04bd15fd2d14320182de88c06885d0ea7d8dfe7f22729cf18d07bbcbf,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,a2b29db0651a7f3cf288f9d58ca4306d578725e1219a1981c48e4b9f5de21049,26525f49e8f0bed11eb80e9998dd6fce1accfcca8ba0681b82ee7a48effb2869,0e70f495315d1891098079df8492f41903c416f7939dec15965faf5891e497e9,0.33333333333333337,0.3333333333333333,0.21690788481833256,0.9583333333333334,0.375,0.0,0.0,"[[69,3,0,0],[45,27,0,0],[60,11,0,1],[51,21,0,0]]",69,3,0,0,45,27,0,0,60,11,0,1,51,21,0,0,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,4,4,"[1,2,3,5,6,7,8,9]",LE,T1,ALL,MDM,logeuclid,logeuclid,2304,288,2304,288,288,1,288,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,0,288,True,94ba5140ad5b49e1cb2cc6a93aa39d8d5da86c90f5d4354c92f4d8e8f3ae922b,45c392b9425c211119722978d876a6030193caae572adb9cedede76f67011337,cf5e5bd5659285ad9a1dc08fbd3eb6f7ab6efa93d47b428b0d3687dcde50617d,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,a2b29db0651a7f3cf288f9d58ca4306d578725e1219a1981c48e4b9f5de21049,0e86f2e630183bdb8a543739e16596638adea4b9ff21afd210bf9cdc475765c4,2d62d04c55478d8e75cf5df53148d07ea132f9df0332dbce008e1528d275845f,0.3819444444444445,0.3819444444444444,0.3807079696873274,0.5,0.3055555555555556,0.3055555555555556,0.4166666666666667,"[[36,9,21,6],[17,22,18,15],[18,8,22,24],[8,16,18,30]]",36,9,21,6,17,22,18,15,18,8,22,24,8,16,18,30,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,4,4,"[1,2,3,5,6,7,8,9]",AIRM,T1,ALL,MDM,riemann,riemann,2304,288,2304,288,288,1,288,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,0,288,True,b5475873227255f8a12e40c5c7c603ecb106e87a30f5a9fc61b6b36bc2608173,45c392b9425c211119722978d876a6030193caae572adb9cedede76f67011337,6015a7292ca4dd9b2bfb49835f71e9c52447107591398fa32f812948fde85624,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,5425444c778323273037ce5367ee3bb9dcc138fb81e799e0bbeecb882f6a1eb5,c02744b65fe32ad75dd5ace698404e3646aff3af876e1f1060e5bc22c0ac5f81,ea1e2cc82f6030dbf5580aab09334e9759f11abd2f81d4cc0cb308b1d57f3cbc,0.3993055555555556,0.3993055555555556,0.39854843768924986,0.5277777777777778,0.3333333333333333,0.3194444444444444,0.4166666666666667,"[[38,7,19,8],[16,24,19,13],[19,7,23,23],[9,14,19,30]]",38,7,19,8,16,24,19,13,19,7,23,23,9,14,19,30,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,4,4,"[1,2,3,5,6,7,8,9]",EA,T1,ALL,MDM,riemann,riemann,2304,288,2304,288,288,1,288,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,0,288,True,fe9854867edc911d19e47fcffb26a876ca30b9079ba324a0576cf56599085116,45c392b9425c211119722978d876a6030193caae572adb9cedede76f67011337,d5a8127869ae113edcc7cfa2bb0d04132b5765166081c4d8fe3bc73040a8e6ce,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,5425444c778323273037ce5367ee3bb9dcc138fb81e799e0bbeecb882f6a1eb5,ce989dde334bcfded657d17e2fb480e8afc69fe3e1fa77cd02d6a2b3649d7065,5724de08f2b0db80ee4cf9456b2ce515a233272a367f874946c9dcdc266e0cbc,0.3819444444444444,0.3819444444444444,0.37495064223322844,0.4583333333333333,0.2222222222222222,0.2916666666666667,0.5555555555555556,"[[33,6,23,10],[13,16,21,22],[14,4,21,33],[8,8,16,40]]",33,6,23,10,13,16,21,22,14,4,21,33,8,8,16,40,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,5,5,"[1,2,3,4,6,7,8,9]",RAW,T1,ALL,MDM,riemann,riemann,2304,0,0,0,0,0,288,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,not_applicable,not_applicable,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,0,0,not_applicable,931562306afba4b11251f0420565bc66ebd1ae66d4c4bfa925685199c066789e,99d1456918058227e01d0713ddb6aec466feadc8d5677cb530e0cd8a9f9a7dea,c37e8d45de5891a23beb57b0abd5018ca7213eff60908deb80e71b7d709d9a8f,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,5425444c778323273037ce5367ee3bb9dcc138fb81e799e0bbeecb882f6a1eb5,85397855ce93d30ab245eeab9f46785b98517d1a098a07ec1c872445de8f402d,306217b1125e2d03979fc7e3fb8b128a86965243395b2cfc8d764c15620120ed,0.25,0.25,0.1,1.0,0.0,0.0,0.0,"[[72,0,0,0],[72,0,0,0],[72,0,0,0],[72,0,0,0]]",72,0,0,0,72,0,0,0,72,0,0,0,72,0,0,0,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,5,5,"[1,2,3,4,6,7,8,9]",RAW,T1,ALL,MDM,logeuclid,logeuclid,2304,0,0,0,0,0,288,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,not_applicable,not_applicable,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,0,0,not_applicable,931562306afba4b11251f0420565bc66ebd1ae66d4c4bfa925685199c066789e,99d1456918058227e01d0713ddb6aec466feadc8d5677cb530e0cd8a9f9a7dea,c37e8d45de5891a23beb57b0abd5018ca7213eff60908deb80e71b7d709d9a8f,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,a2b29db0651a7f3cf288f9d58ca4306d578725e1219a1981c48e4b9f5de21049,6b58ed9bde7574ad3594ed92f2a057452141b90b44a4b6ab56e3a8a7ca30e43d,306217b1125e2d03979fc7e3fb8b128a86965243395b2cfc8d764c15620120ed,0.25,0.25,0.1,1.0,0.0,0.0,0.0,"[[72,0,0,0],[72,0,0,0],[72,0,0,0],[72,0,0,0]]",72,0,0,0,72,0,0,0,72,0,0,0,72,0,0,0,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,5,5,"[1,2,3,4,6,7,8,9]",LE,T1,ALL,MDM,logeuclid,logeuclid,2304,288,2304,288,288,1,288,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,0,288,True,d5d76f2ce007786c0d7abb4ee81199cc339b3995b4c24379aa198f31ecb291d6,99d1456918058227e01d0713ddb6aec466feadc8d5677cb530e0cd8a9f9a7dea,e5f21000fca516837c9f1628a328ed24327920004bfdd2e85c172b9815ddf598,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,a2b29db0651a7f3cf288f9d58ca4306d578725e1219a1981c48e4b9f5de21049,1bc4d3de3ce510e880dcada8d7421ef90da55b82a681770c18fcb4d553ae5572,325b1f0b78aebf6340cb83e807aaae6f5674c23402b32c518b7c0d34043943d3,0.3229166666666667,0.3229166666666667,0.32416580803677575,0.3333333333333333,0.3611111111111111,0.2777777777777778,0.3194444444444444,"[[24,20,14,14],[9,26,20,17],[13,22,20,17],[12,15,22,23]]",24,20,14,14,9,26,20,17,13,22,20,17,12,15,22,23,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,5,5,"[1,2,3,4,6,7,8,9]",AIRM,T1,ALL,MDM,riemann,riemann,2304,288,2304,288,288,1,288,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,0,288,True,433958c2811b6fbf791ae0c27ffa5ffa4bf4658616c46899076608986836b0aa,99d1456918058227e01d0713ddb6aec466feadc8d5677cb530e0cd8a9f9a7dea,38efbd91697230ed97d4d335061477339c81bda2868c32b4def6072487db7483,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,5425444c778323273037ce5367ee3bb9dcc138fb81e799e0bbeecb882f6a1eb5,47773aceed076acc1b3369e6c8a8f5db70e601d118f253b82062c428055f2629,37f78b81273d6e171043177ec57c9a162ac9d0067719fc8bcafe4bf6ec87f82c,0.34722222222222215,0.3472222222222222,0.3480086827443549,0.3333333333333333,0.4027777777777778,0.3194444444444444,0.3333333333333333,"[[24,20,15,13],[7,29,18,18],[14,22,23,13],[10,17,21,24]]",24,20,15,13,7,29,18,18,14,22,23,13,10,17,21,24,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,5,5,"[1,2,3,4,6,7,8,9]",EA,T1,ALL,MDM,riemann,riemann,2304,288,2304,288,288,1,288,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,0,288,True,8733385078e15e2705fea76ab93caee8c0fe9c019f7f3d727aef9b7a3d3aae72,99d1456918058227e01d0713ddb6aec466feadc8d5677cb530e0cd8a9f9a7dea,a983424e977589c8e8acd9994e231402bd38345adb5de4d786335bcbfdcb9519,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,5425444c778323273037ce5367ee3bb9dcc138fb81e799e0bbeecb882f6a1eb5,8d5b3be1ed79ed8dd37523d8d9f0865105f4cb48f62cba2ab3ecbd94fbafdd5e,2e3f70cfc100bfca56cbe90fb5ad86758c26f3c4642c06236ec7455c049ebf6f,0.30208333333333337,0.3020833333333333,0.2843717984404377,0.09722222222222222,0.4027777777777778,0.2777777777777778,0.4305555555555556,"[[7,31,18,16],[2,29,18,23],[6,25,20,21],[2,19,20,31]]",7,31,18,16,2,29,18,23,6,25,20,21,2,19,20,31,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,6,6,"[1,2,3,4,5,7,8,9]",RAW,T1,ALL,MDM,riemann,riemann,2304,0,0,0,0,0,288,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,not_applicable,not_applicable,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,0,0,not_applicable,31217e8856ade4111072a5abffee887821a142bd0268d011a15059e2c23f8e3d,47939fa014782ab25fe24e979d5d707913f3d9223e2d7e334a99f8ce8d958e0a,489fe15c7b8985e44e98c752a91aaf8eb76faf689af354aa08fd9cf84a54999b,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,5425444c778323273037ce5367ee3bb9dcc138fb81e799e0bbeecb882f6a1eb5,8c1b2a3cda97439e1c1444c81d88501885d6d85047a0379e085d1974139a0a02,040d9699a231a7f99f3080d35cd58a3d617794ce422dab2979bcf0f84e98b015,0.25,0.25,0.10027855153203342,0.0,0.0,0.0,1.0,"[[0,0,0,72],[0,0,1,71],[0,0,0,72],[0,0,0,72]]",0,0,0,72,0,0,1,71,0,0,0,72,0,0,0,72,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,6,6,"[1,2,3,4,5,7,8,9]",RAW,T1,ALL,MDM,logeuclid,logeuclid,2304,0,0,0,0,0,288,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,not_applicable,not_applicable,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,0,0,not_applicable,31217e8856ade4111072a5abffee887821a142bd0268d011a15059e2c23f8e3d,47939fa014782ab25fe24e979d5d707913f3d9223e2d7e334a99f8ce8d958e0a,489fe15c7b8985e44e98c752a91aaf8eb76faf689af354aa08fd9cf84a54999b,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,a2b29db0651a7f3cf288f9d58ca4306d578725e1219a1981c48e4b9f5de21049,5525e3332f100c3dd02eef1d76bd0fb5a6b8b47f06572aca553d0ec60f006035,040d9699a231a7f99f3080d35cd58a3d617794ce422dab2979bcf0f84e98b015,0.25,0.25,0.10027855153203342,0.0,0.0,0.0,1.0,"[[0,0,0,72],[0,0,1,71],[0,0,0,72],[0,0,0,72]]",0,0,0,72,0,0,1,71,0,0,0,72,0,0,0,72,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,6,6,"[1,2,3,4,5,7,8,9]",LE,T1,ALL,MDM,logeuclid,logeuclid,2304,288,2304,288,288,1,288,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,0,288,True,240112ee8610634776b280ea9e789cd557d4ed988ef2e259e3ccefb25ff1861e,47939fa014782ab25fe24e979d5d707913f3d9223e2d7e334a99f8ce8d958e0a,938e2f5f63e0b189ba48342ee35fc2ed4451df6d2b5bfbdb9abb8ad92b4c92d5,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,a2b29db0651a7f3cf288f9d58ca4306d578725e1219a1981c48e4b9f5de21049,d22b9c6da7aa546f0956d9671ac5127c4537f766100739e68e96f4782c2d0519,5ae680eab4395505f30d9f6ded1df9dc64702b9a4311aa8594b7a620bbb32677,0.3645833333333333,0.3645833333333333,0.3556185701417532,0.5138888888888888,0.3055555555555556,0.18055555555555555,0.4583333333333333,"[[37,7,15,13],[18,22,8,24],[13,10,13,36],[18,9,12,33]]",37,7,15,13,18,22,8,24,13,10,13,36,18,9,12,33,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,6,6,"[1,2,3,4,5,7,8,9]",AIRM,T1,ALL,MDM,riemann,riemann,2304,288,2304,288,288,1,288,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,0,288,True,27d0f2b3aac08adaecc0cae7df0624beb485ed1d8d5f18e4f701448d8c189f3d,47939fa014782ab25fe24e979d5d707913f3d9223e2d7e334a99f8ce8d958e0a,aeb375ad26bc972f0aadccbcd31bb53ecef1c9463a91794b5ee091e138facdd9,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,5425444c778323273037ce5367ee3bb9dcc138fb81e799e0bbeecb882f6a1eb5,556d2c3338b43d4eac2591ca318d7749c07b83655d0d80e1ceedd28383cd14f3,9602631885f7a6cc97ffe3feaceaabbd68262f4278fbee2d49c87327b2841ff9,0.37152777777777773,0.3715277777777778,0.3671347527831185,0.4722222222222222,0.3333333333333333,0.2222222222222222,0.4583333333333333,"[[34,8,16,14],[16,24,10,22],[10,12,16,34],[19,8,12,33]]",34,8,16,14,16,24,10,22,10,12,16,34,19,8,12,33,False,[],PASS,FAILED,1,PASS,0
2.0,ddb96fc11a77a8640996755b25031d8c2c4ed0b7d20c4e59b6549b29303c6914,20260809,6,6,"[1,2,3,4,5,7,8,9]",EA,T1,ALL,MDM,riemann,riemann,2304,288,2304,288,288,1,288,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,0,288,True,afd94dcd3716bd537002d23306222d05b4031de1c45ad3239f20e8c83443d180,47939fa014782ab25fe24e979d5d707913f3d9223e2d7e334a99f8ce8d958e0a,568374a987e779e87ef9201e5870baa9dd56ee13f3f00df6469b228c38fb6fa2,90ae10bd86b4b58fb50ff21511d34cd5560eb0a82ae6f46c3dbf6952e8b72668,5425444c778323273037ce5367ee3bb9dcc138fb81e799e0bbeecb882f6a1eb5,24a482b3afa9d55fb72f2972e332f7fec2fa026a9439e754edfd4b433541bccd,3980604e7b5963b180042d9901edd4f7d2ade92c0743ea2b93a0b42fe737a8f6,0.375,0.375,0.3653325479587533,0.5833333333333334,0.3194444444444444,0.20833333333333334,0.3888888888888889,"[[42,10,12,8],[21,23,11,17],[16,10,15,31],[21,8,15,28]]",42,10,12,8,21,23,11,17,16,10,15,31,21,8,15,28,False,[],PASS,FAILED,1,PASS,0
