protocol_version,protocol_sha256,config_sha256,seed,session,generated_at_utc,status,geometry,representation,split,train_runs,evaluation_runs,train_n,test_n,train_uid_sha256,test_uid_sha256,chance_level,balanced_accuracy,accuracy,direction_average_ba,direction_average_accuracy,prediction_sha256,classifier_config_sha256,convergence_warning,warning_messages
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,A_TO_B,"[0,1,2]","[3,4,5]",1296,1296,f99e288a3c3ea3cc6a54ce5086a455bd9219e1c5d89150c5341733316d504f27,4ec481c28657b952f3ebaa3bcf4d623029e86b72744f5a428d70ed3337dc624c,0.1111111111111111,0.35725308641975306,0.35725308641975306,0.34490740740740744,0.3449074074074074,77d1b4628bd2d3534dbfe29b4d25e25e690ada77cb6a9465f2d1c6e0d3a3e172,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,PATH_D10,B_TO_A,"[3,4,5]","[0,1,2]",1296,1296,4ec481c28657b952f3ebaa3bcf4d623029e86b72744f5a428d70ed3337dc624c,f99e288a3c3ea3cc6a54ce5086a455bd9219e1c5d89150c5341733316d504f27,0.1111111111111111,0.33256172839506176,0.3325617283950617,0.34490740740740744,0.3449074074074074,c9ff17e3127986aac6937dd05a6ed5a3ebd1af9e27bade8037b259c486b6e5cd,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,BAG_CANON_D10,A_TO_B,"[0,1,2]","[3,4,5]",1296,1296,f99e288a3c3ea3cc6a54ce5086a455bd9219e1c5d89150c5341733316d504f27,4ec481c28657b952f3ebaa3bcf4d623029e86b72744f5a428d70ed3337dc624c,0.1111111111111111,0.37885802469135804,0.37885802469135804,0.3611111111111111,0.36111111111111116,4e83a0af574807dfbb0ecd6f891ed46d09436725319d3476d61baeef44b8654e,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,BAG_CANON_D10,B_TO_A,"[3,4,5]","[0,1,2]",1296,1296,4ec481c28657b952f3ebaa3bcf4d623029e86b72744f5a428d70ed3337dc624c,f99e288a3c3ea3cc6a54ce5086a455bd9219e1c5d89150c5341733316d504f27,0.1111111111111111,0.34336419753086417,0.3433641975308642,0.3611111111111111,0.36111111111111116,7dd400d6040cfc231293b6293596a1993970f8a62e7ee18ec7cfc4648796cc31,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,SCALARS_11,A_TO_B,"[0,1,2]","[3,4,5]",1296,1296,f99e288a3c3ea3cc6a54ce5086a455bd9219e1c5d89150c5341733316d504f27,4ec481c28657b952f3ebaa3bcf4d623029e86b72744f5a428d70ed3337dc624c,0.1111111111111111,0.40277777777777773,0.4027777777777778,0.38155864197530864,0.38155864197530864,944ec8f4f03c5d149a9fda788d4ddf844686ef4440f77fdcb20112481fc18d27,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,AIRM,SCALARS_11,B_TO_A,"[3,4,5]","[0,1,2]",1296,1296,4ec481c28657b952f3ebaa3bcf4d623029e86b72744f5a428d70ed3337dc624c,f99e288a3c3ea3cc6a54ce5086a455bd9219e1c5d89150c5341733316d504f27,0.1111111111111111,0.3603395061728395,0.3603395061728395,0.38155864197530864,0.38155864197530864,35e6caaf2121ccc9d4626dc48f486e103c80f94576b6f5a48ea64b65d43d2c5b,31873610d7b6e22853b56849e1b0c570499790b94aedc81aeeaab198900e0a4f,False,[]
