protocol_version,protocol_sha256,config_sha256,seed,session,generated_at_utc,status,representation,target_subject,train_n,test_n,train_uid_sha256,test_uid_sha256,metric,balanced_accuracy,accuracy,macro_f1,recall_left_hand,recall_right_hand,recall_feet,recall_tongue,confusion_matrix_json,prediction_sha256,convergence_warning,warning_messages
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LOCAL_BARYCENTER,1,2304,288,70e764352a7314a332385309d73b620d4428406d4234c9dd45f2ff7503f2d98c,c293204e2862c16fc5706155d58a15f5b940222162b451966a2e59da52086469,riemann,0.41666666666666674,0.4166666666666667,0.3704522511121523,0.9861111111111112,0.16666666666666666,0.2361111111111111,0.2777777777777778,"[[71,0,1,0],[60,12,0,0],[23,24,17,8],[16,8,28,20]]",7c3d6198abda319b3385e2088ae5cb9e1f24006c3928549173236e7de33c911f,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LOCAL_BARYCENTER,2,2304,288,debe6a399e369b816e518e4a7b997330a929775b2f57c8b8a3758fed9805082a,c413c084a1e52fede11309916f5f24245c28580e60d0e2c967402ceec6c6b0b3,riemann,0.25,0.25,0.10027855153203342,1.0,0.0,0.0,0.0,"[[72,0,0,0],[72,0,0,0],[72,0,0,0],[71,1,0,0]]",109b9a11808188b0ae6a8ce89cabce51078ccf33c9c623ae371c94196c0dcd1e,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LOCAL_BARYCENTER,3,2304,288,a39f180636b2b43add3b08ee8c110e9ba9feae6f871668f44d900c47a9583b87,188ed5f1537cc3b8bc713e78ce8b0775d4692f35f56c8b0b4fad5ac6a6138fc0,riemann,0.45486111111111105,0.4548611111111111,0.3993559082141759,0.5694444444444444,0.16666666666666666,0.1388888888888889,0.9444444444444444,"[[41,0,2,29],[20,12,3,37],[14,0,10,48],[1,0,3,68]]",bc1ecd5051f6362b0188960f25a0314d57821c32b7162a8173e099910e0680f9,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LOCAL_BARYCENTER,4,2304,288,af19f4e3a231ab79aaffe5e69434bbc5a32645e114e9ea2013656eda4681b44c,f1b9aead87aa6c80d34630976198f58cc608174560d755a9a206a4de5356e9a1,riemann,0.3263888888888889,0.3263888888888889,0.21596491228070175,0.9444444444444444,0.3333333333333333,0.027777777777777776,0.0,"[[68,4,0,0],[47,24,1,0],[52,18,2,0],[46,26,0,0]]",3d12b99521828e76050e3fa395629aee790d374302c1bfd0bd355df4aeee0a09,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LOCAL_BARYCENTER,5,2304,288,ff4ab0fc02a3da37a0516ad04e6188781334684b7e7aacc2ee65bbfcb1d920ba,afbd4147e32708cb86ffd1c83a1ad7854e7dc2e716792465de81bfbd14d91be7,riemann,0.25,0.25,0.1,1.0,0.0,0.0,0.0,"[[72,0,0,0],[72,0,0,0],[72,0,0,0],[72,0,0,0]]",306217b1125e2d03979fc7e3fb8b128a86965243395b2cfc8d764c15620120ed,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LOCAL_BARYCENTER,6,2304,288,35dc1c3caa6e98fa6818cdf559f0610e6d88680259b36c7a2e9cbfc24b00585c,a69d787df7853f4d0e8e246db9ae65b66ba0f87b4a80967f2046c41db1eba9c1,riemann,0.25,0.25,0.1005586592178771,0.0,0.0,0.0,1.0,"[[0,0,1,71],[0,0,1,71],[0,0,0,72],[0,0,0,72]]",9898f3f86f427f3ca0dba25c4abcb18e03a6b9bc651c64def6ea9b912317f340,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LOCAL_BARYCENTER,7,2304,288,b6bafdec5d496d16a21fd56b79ee9a90b5bd8f28bbe70a189ad4bf00deaad6fa,b9eb77f58916994c1a1a44fcd9125eb7414f5a6d1b9edb982144161aa57dfa8c,riemann,0.2743055555555555,0.2743055555555556,0.14934954082240906,1.0,0.05555555555555555,0.013888888888888888,0.027777777777777776,"[[72,0,0,0],[68,4,0,0],[67,4,1,0],[65,1,4,2]]",daa4584138ac8ac834819b7a0dedaf979dff648ae53c393b6e2297398b1f5313,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LOCAL_BARYCENTER,8,2304,288,c9e9a411642b7fb7c10f36e5bdf74d55d1e1827e3301b5cd83daab814c8adccd,81f16427546d972b7ff39504605e713e285c8495ca8b1288f33a18a6eac05084,riemann,0.25,0.25,0.1,0.0,0.0,0.0,1.0,"[[0,0,0,72],[0,0,0,72],[0,0,0,72],[0,0,0,72]]",d57931eed71b49b6656d6786faaa9cd81e5f614735807a23e96b1ac219fd4903,False,[]
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:33:48.749158Z,PASS,LOCAL_BARYCENTER,9,2304,288,a7e0fa6bc4b22c4b5bb287c046d96622dcc7b940b2a9912792175874939fc929,2d5c975d19ed93afbcb6d51991ec55b700809f3d0aaa6957c5f3e1a8228f7653,riemann,0.25,0.25,0.1,0.0,0.0,0.0,1.0,"[[0,0,0,72],[0,0,0,72],[0,0,0,72],[0,0,0,72]]",a3242d2625ae0f87e4597ce4cc9f956d0cee3d3c0527ed017cd2567c029104a0,False,[]
