metric,row_subject,row_class,column_subject,column_class,M01,M,protocol_freeze_sha,protocol_sha256,scientific_source_sha,config_sha256,implementation_source_sha256
raw,8,right_hand,3,feet,0.47809672398103764,0.49448293066574445,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,3,tongue,0.4642538361142938,0.48302153168365475,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,4,left_hand,0.5311242723906011,0.49435596338981525,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,4,right_hand,0.5127307284067225,0.4909171676175893,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,4,feet,0.5367361615823939,0.4996989359575489,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,4,tongue,0.5496947718047096,0.5113202429212482,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,5,left_hand,0.7785249212653594,0.7067144358112357,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,5,right_hand,0.7555097954903367,0.6679269585918564,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,5,feet,0.6727049703926629,0.6347765582498394,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,5,tongue,0.6949728753198186,0.6266104483069626,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,6,left_hand,0.7182831840066126,0.6845082992125833,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,6,right_hand,0.7671139437710328,0.7332152473317703,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,6,feet,0.8448924797210431,0.8079753607904305,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,6,tongue,0.7493645048468818,0.7422107399480075,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,7,left_hand,0.436665281274432,0.4405598670551169,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,7,right_hand,0.4296951452907307,0.4348315662588238,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,7,feet,0.43968179979034894,0.4348436932067592,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,7,tongue,0.43694863315249943,0.44300714738131625,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,8,left_hand,0.4586511227615902,0.47529174497543625,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,8,right_hand,0.4673510382166274,0.4673510382166274,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,8,feet,0.48237212221514636,0.4781786641056579,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,8,tongue,0.5016278892271666,0.5095501176217229,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,9,left_hand,1.2380565839679383,1.3780804286394146,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,9,right_hand,1.1077561834063572,1.2066853841694525,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,9,feet,1.0020664282352956,1.138009581284095,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,right_hand,9,tongue,0.9570557814980916,1.0833010520221182,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,1,left_hand,0.5232227376252578,0.5132682130356847,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,1,right_hand,0.5145355768764573,0.5082173622778972,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,1,feet,0.42009221144194897,0.43227390357986467,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,1,tongue,0.42737023130879503,0.4506388683894323,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,2,left_hand,0.9394939867786287,0.7281688916707102,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,2,right_hand,0.7881841409717619,0.6429511477872767,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,2,feet,0.7626697555603585,0.6469423024575992,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,2,tongue,0.8443101243230047,0.6815185700538153,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,3,left_hand,0.46624626604279407,0.4817868186665612,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,3,right_hand,0.48304216542447975,0.49702926986045753,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,3,feet,0.48512790449807275,0.5019578391843182,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,3,tongue,0.479546183814495,0.49172082014175633,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,4,left_hand,0.5011705209040818,0.47659924982359436,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,4,right_hand,0.4882133433106175,0.47465848470106703,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,4,feet,0.527293526955646,0.490400465093747,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,4,tongue,0.5234098465175511,0.4941030157966383,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,5,left_hand,0.738057808490721,0.6885644914238589,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,5,right_hand,0.7167457136917447,0.649163994366257,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,5,feet,0.6476947234773522,0.6224909999631743,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,5,tongue,0.6631384411423416,0.6097547946611235,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,6,left_hand,0.733741136166551,0.716274113427728,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,6,right_hand,0.7895970442384744,0.7639790495904855,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,6,feet,0.8713018621505322,0.8407021947029323,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,6,tongue,0.7662658299338163,0.7713922080612396,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,7,left_hand,0.4303910763411114,0.4373887634895706,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,7,right_hand,0.41974765118878776,0.4276027386962588,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,7,feet,0.4476549241804572,0.4406281398521412,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,7,tongue,0.4409566433087942,0.44707501243403713,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,8,left_hand,0.4535009401800709,0.47707913723784107,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,8,right_hand,0.4739852059961694,0.4781786641056579,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,8,feet,0.48016617882162715,0.48016617882162715,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,8,tongue,0.517763961919947,0.5356760394006199,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,9,left_hand,1.2596444566124947,1.3767435552779594,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
raw,8,feet,9,right_hand,1.135998587767367,1.219520178868269,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
