protocol,subject,split,feature,n_train,n_test,balanced_accuracy,accuracy,macro_f1,confusion_matrix
P1,6,1test_to_0train,F0,288,288,0.4722222222222222,0.4722222222222222,0.45398452731373523,"[[68, 1, 0, 3], [42, 21, 2, 7], [31, 6, 22, 13], [46, 1, 0, 25]]"
P1,6,1test_to_0train,F1,288,288,0.42013888888888884,0.4201388888888889,0.40874768448263227,"[[50, 4, 6, 12], [23, 25, 9, 15], [33, 9, 17, 13], [36, 4, 3, 29]]"
P1,6,1test_to_0train,F2-S,288,288,0.34375,0.34375,0.3445458814962449,"[[26, 16, 15, 15], [19, 26, 17, 10], [13, 27, 24, 8], [21, 17, 11, 23]]"
P1,6,1test_to_0train,F2-V,288,288,0.3194444444444444,0.3194444444444444,0.31846856314013383,"[[27, 12, 22, 11], [15, 25, 21, 11], [14, 23, 21, 14], [22, 20, 11, 19]]"
P1,6,1test_to_0train,F3-G,288,288,0.30208333333333337,0.3020833333333333,0.29594328918738955,"[[21, 18, 20, 13], [1, 35, 25, 11], [12, 24, 20, 16], [15, 22, 24, 11]]"
P1,6,1test_to_0train,F3-D,288,288,0.2881944444444444,0.2881944444444444,0.2760258043827457,"[[15, 21, 18, 18], [4, 38, 17, 13], [12, 26, 12, 22], [10, 30, 14, 18]]"
P1,6,1test_to_0train,F2-S-SHUFFLE,288,288,0.3368055555555556,0.3368055555555556,0.33524311490541714,"[[24, 16, 17, 15], [15, 25, 16, 16], [13, 21, 29, 9], [19, 17, 17, 19]]"
P1,6,1test_to_0train,F2-S-REVERSE,288,288,0.34375,0.34375,0.3445458814962449,"[[26, 16, 15, 15], [19, 26, 17, 10], [13, 27, 24, 8], [21, 17, 11, 23]]"
