protocol,subject,split,feature,n_train,n_test,balanced_accuracy,accuracy,macro_f1,confusion_matrix
P3,5,LOSO_RA,F0,4608,576,0.3680555555555556,0.3680555555555556,0.3649616975750102,"[[57, 23, 38, 26], [23, 44, 54, 23], [29, 18, 69, 28], [35, 23, 44, 42]]"
P3,5,LOSO_RA,F1,4608,576,0.3524305555555555,0.3524305555555556,0.30513268140978034,"[[102, 4, 11, 27], [81, 5, 33, 25], [71, 1, 41, 31], [56, 4, 29, 55]]"
P3,5,LOSO_RA,F2-S,4608,576,0.328125,0.328125,0.3295085423135953,"[[44, 38, 37, 25], [36, 51, 43, 14], [35, 39, 48, 22], [26, 39, 33, 46]]"
P3,5,LOSO_RA,F2-V,4608,576,0.2986111111111111,0.2986111111111111,0.29939453984564096,"[[39, 37, 40, 28], [39, 44, 40, 21], [34, 40, 46, 24], [31, 31, 39, 43]]"
P3,5,LOSO_RA,F3-G,4608,576,0.27777777777777773,0.2777777777777778,0.2419853784205385,"[[13, 63, 57, 11], [9, 64, 59, 12], [10, 55, 70, 9], [14, 62, 55, 13]]"
P3,5,LOSO_RA,F3-D,4608,576,0.2552083333333333,0.2552083333333333,0.23255327389406197,"[[19, 77, 36, 12], [8, 66, 55, 15], [13, 74, 49, 8], [15, 73, 43, 13]]"
P3,5,LOSO_RA,F2-S-SHUFFLE,4608,576,0.2743055555555556,0.2743055555555556,0.27307166465448196,"[[49, 33, 30, 32], [32, 36, 37, 39], [39, 35, 31, 39], [40, 24, 38, 42]]"
P3,5,LOSO_RA,F2-S-REVERSE,4608,576,0.328125,0.328125,0.3295085423135953,"[[44, 38, 37, 25], [36, 51, 43, 14], [35, 39, 48, 22], [26, 39, 33, 46]]"
