protocol,subject,split,feature,n_train,n_test,balanced_accuracy,accuracy,macro_f1,confusion_matrix
P1,7,0train_to_1test,F0,288,288,0.6770833333333333,0.6770833333333334,0.6523046958481474,"[[48, 0, 1, 23], [6, 21, 38, 7], [2, 5, 61, 4], [7, 0, 0, 65]]"
P1,7,0train_to_1test,F1,288,288,0.6493055555555556,0.6493055555555556,0.6318591415992132,"[[48, 0, 0, 24], [2, 23, 36, 11], [5, 10, 49, 8], [4, 0, 1, 67]]"
P1,7,0train_to_1test,F2-S,288,288,0.5034722222222222,0.5034722222222222,0.5031058960608863,"[[39, 5, 12, 16], [10, 36, 21, 5], [9, 20, 30, 13], [17, 7, 8, 40]]"
P1,7,0train_to_1test,F2-V,288,288,0.42361111111111105,0.4236111111111111,0.4251464483609239,"[[29, 16, 15, 12], [6, 35, 23, 8], [15, 17, 29, 11], [12, 11, 20, 29]]"
P1,7,0train_to_1test,F3-G,288,288,0.2951388888888889,0.2951388888888889,0.2904527972569019,"[[27, 10, 18, 17], [22, 22, 17, 11], [28, 17, 10, 17], [20, 16, 10, 26]]"
P1,7,0train_to_1test,F3-D,288,288,0.3298611111111111,0.3298611111111111,0.32690383757612385,"[[25, 6, 20, 21], [13, 26, 19, 14], [15, 24, 13, 20], [19, 10, 12, 31]]"
P1,7,0train_to_1test,F2-S-SHUFFLE,288,288,0.4131944444444444,0.4131944444444444,0.4132137281656034,"[[32, 8, 14, 18], [8, 25, 28, 11], [8, 16, 33, 15], [18, 10, 15, 29]]"
P1,7,0train_to_1test,F2-S-REVERSE,288,288,0.5034722222222222,0.5034722222222222,0.5031058960608863,"[[39, 5, 12, 16], [10, 36, 21, 5], [9, 20, 30, 13], [17, 7, 8, 40]]"
