protocol,subject,split,feature,n_train,n_test,balanced_accuracy,accuracy,macro_f1,confusion_matrix
P1,6,0train_to_1test,F0,288,288,0.5590277777777778,0.5590277777777778,0.5545977011494253,"[[49, 13, 6, 4], [10, 48, 6, 8], [12, 22, 35, 3], [11, 19, 13, 29]]"
P1,6,0train_to_1test,F1,288,288,0.5104166666666666,0.5104166666666666,0.5050169262400299,"[[40, 18, 9, 5], [6, 51, 11, 4], [11, 26, 32, 3], [8, 25, 15, 24]]"
P1,6,0train_to_1test,F2-S,288,288,0.3958333333333333,0.3958333333333333,0.394521675507591,"[[27, 13, 14, 18], [16, 25, 18, 13], [10, 17, 35, 10], [15, 15, 15, 27]]"
P1,6,0train_to_1test,F2-V,288,288,0.3402777777777778,0.3402777777777778,0.3407948096468968,"[[25, 17, 12, 18], [12, 24, 18, 18], [14, 17, 22, 19], [10, 15, 20, 27]]"
P1,6,0train_to_1test,F3-G,288,288,0.3159722222222222,0.3159722222222222,0.29485863596306494,"[[32, 13, 15, 12], [14, 39, 10, 9], [17, 31, 8, 16], [16, 29, 15, 12]]"
P1,6,0train_to_1test,F3-D,288,288,0.29166666666666663,0.2916666666666667,0.2823609617207366,"[[32, 13, 12, 15], [18, 24, 14, 16], [18, 26, 11, 17], [26, 21, 8, 17]]"
P1,6,0train_to_1test,F2-S-SHUFFLE,288,288,0.3541666666666667,0.3541666666666667,0.35137127390245604,"[[20, 15, 16, 21], [16, 22, 19, 15], [10, 16, 34, 12], [15, 17, 14, 26]]"
P1,6,0train_to_1test,F2-S-REVERSE,288,288,0.3958333333333333,0.3958333333333333,0.394521675507591,"[[27, 13, 14, 18], [16, 25, 18, 13], [10, 17, 35, 10], [15, 15, 15, 27]]"
