session0_anchor,S1 Left,S1 Right,S1 Feet,S1 Tongue,S2 Left,S2 Right,S2 Feet,S2 Tongue,S3 Left,S3 Right,S3 Feet,S3 Tongue,S4 Left,S4 Right,S4 Feet,S4 Tongue,S5 Left,S5 Right,S5 Feet,S5 Tongue,S6 Left,S6 Right,S6 Feet,S6 Tongue,S7 Left,S7 Right,S7 Feet,S7 Tongue,S8 Left,S8 Right,S8 Feet,S8 Tongue,S9 Left,S9 Right,S9 Feet,S9 Tongue
S6 Left,0.9644700613540427,1.022956665716937,1.222109331043664,1.396316980854198,1.1501071497531945,1.231116037284571,1.4545864729727336,1.2716332657849339,0.8986720316193686,0.9615387236285239,1.2318417327823983,1.5009064753958479,0.9869963850961179,1.1962619966444508,1.416551534764232,1.5218070676171176,0.8798085072118446,0.9955495919269476,0.9536814111686474,0.9847440062943109,0.860972939216916,0.9046968880949245,1.1080396134395463,0.9674415969817324,1.0164726480627955,0.9728846591730909,1.0306321685029418,1.1105991957437102,1.0530714142422188,1.074127623745185,0.9941859757548831,1.22902034318764,2.1527220983499262,1.1060116828877902,1.2451790327024723,1.4069793428767183
S6 Right,1.0099817064993633,1.055980344619289,1.0650309886994445,1.2045897579868572,0.9287406503241248,0.9992917850124587,1.201627966659717,1.0122518394100737,0.8797436726049691,0.9242651325247605,1.0359548739785254,1.2420407940388003,0.9480986906912612,1.0275461799544188,1.1873902940600116,1.3139048990016424,0.8428785780754579,0.8850124165475189,0.8379868661459507,0.8569626411244667,0.8123334431550867,0.9026427196132434,0.9288348674384381,0.9599152631924142,0.977422619119805,0.9904823559087935,1.0504795317200284,0.9910566235258707,1.1278441847930352,1.0272947487030086,0.9072266780267882,0.9944241199136092,2.3789054614717187,0.9772549001821238,1.2241815702843588,1.1652300470237758
S6 Feet,1.312291998458612,1.4024888872469299,1.0684819025595274,1.0701620462662762,0.9134700451772815,0.9612950688824959,1.0749629617983236,0.9587731663534341,1.113634226639422,1.1756094920325668,0.9346691640526394,1.0295466377985742,1.1466699743810926,1.1242321707507028,1.031934884225032,1.1097406527837468,1.086317727432657,1.085122770610522,1.024407504805355,0.9889882991054318,0.9494666446975015,1.0629169569424994,0.8468113200316066,1.135252981022027,1.2443478118660534,1.2558368675822233,1.2081734435045373,0.9747480562294251,1.3598141836571143,1.2821627509993194,1.1273722712908005,1.0057933006182727,2.72798552587136,1.1885333966405507,1.485631817258822,1.1191103700444485
S6 Tongue,1.1205708872937437,1.1773908223325023,1.1861459685224691,1.246534859805899,1.0148630527961362,1.0971307902243255,1.2551589307661535,1.093125358377455,1.0398690840123173,1.089959962864912,1.1808962491307438,1.3226076469202936,1.0032403005100645,1.1072791166358336,1.2981658421304616,1.3350032895559136,0.9294435504149755,1.0006107067968224,0.9480698344491869,0.9837048484217336,0.8497390383799764,0.9972820458135452,0.91067561877361,0.9428359281620435,1.1112220623213265,1.0800596944594623,1.0635220837906607,0.9936423761458624,1.1382117054718355,1.1237112445821122,1.0406185359415576,1.1153987957832365,2.417864638376261,1.1481761413306757,1.3603149213622756,1.2588249030948082
S7 Left,0.9206770255710427,0.8917938942363357,1.2124672643532732,1.3786972392107024,1.1136999129911538,1.176737861777445,1.368891079472931,1.2055886360400245,0.9596059007792426,0.8855642567787624,1.259062552769321,1.4941521779739737,0.8916881101582499,1.1401673478314314,1.3963992020265077,1.4698412236909444,0.8481273171139868,0.9068733193984166,0.9158533669836725,0.9082437645970551,0.9584314923524682,0.9589634340842114,1.2521737976240888,1.0936630924260717,0.7905463962814399,0.8078061359471416,0.9395933920704278,1.0332459753878482,1.0896632014663616,1.0025197926826248,0.9394514723690153,1.1421286327098141,2.10231078012479,1.0260692619372611,1.1660249834683265,1.2713183268314294
S7 Right,0.9908186684994311,0.9623242508251523,1.2023197672125248,1.4069476781013266,1.1313363385350415,1.1907526430097344,1.425859334268939,1.1995339877908144,1.0349400659816765,0.9683462046681668,1.2907216453949477,1.493568070543512,0.9939166198791031,1.078492304030864,1.426821589508399,1.5059566231758408,0.8918932384081365,1.0130672346432212,0.9409669422566533,0.9708721959481572,1.0113446213419461,1.0509133934027561,1.2067642777351812,1.0428715296130993,0.8152202458967587,0.8223468450424545,1.0673071360674167,0.9809865251098301,1.0218325928506515,1.0789749084331215,0.9652987448934657,1.1627304487456105,2.202143683685523,1.1351353760451874,1.263886832342271,1.3384961579564478
S7 Feet,0.9836202752015256,1.0526899091508866,1.11704523133073,1.1611028607307752,1.0081342168187786,1.080052999934106,1.2503694145060724,1.119073212133495,1.026255511992357,1.005872640939881,1.196876537996948,1.392360041496459,0.8862222546246249,1.1022352808089937,1.3328446115240675,1.3443507127649985,0.8581079539657134,0.8689296414269871,0.8190318980421128,0.8702301513689852,0.8946422180638852,0.9221657677363432,1.0863072481571263,1.1069114686070902,1.0144414682900798,0.9102549430842313,0.9198342336290973,0.9181496348368813,1.1657023850956114,1.0791855456635695,0.986928289605279,1.100502198549097,2.3282662850084708,1.0581950700442766,1.2897332424843724,1.2237319290600641
S7 Tongue,1.2279832332274998,1.286462003246636,1.0879973514510795,1.0377161941491164,0.9208547284779058,0.9740158345028963,1.0705428509776507,0.9561748515327649,1.1342953342111752,1.1928999508917166,1.1047031831812002,1.1868964063225977,1.0483076209375786,1.120015357408764,1.1424176668708852,1.1642709472043318,0.9960161660379672,0.9642568074186667,0.9371009902618906,0.9171226298292156,0.9846599362727826,1.02243534637161,1.0625852276011614,1.1268427826674234,1.122660370482638,1.0327170891169053,1.0472918248950125,0.7746318587671109,1.2966088769220554,1.1942464323723634,1.091616821562487,1.0199219877925332,2.621260301099691,1.1526965884378741,1.4325912630706477,1.117759131376077
S8 Left,1.042429924693077,1.0222055247387818,1.5856389214106819,1.8107037722355588,1.509166233977381,1.567931894081451,1.8191248297349307,1.67548529113743,1.1842883698836708,1.2042346696132333,1.6922587465567527,2.0065290380711325,1.0856526340782433,1.4644961038223265,1.93511438519972,2.053506887506861,1.0829640159362777,1.181928081939614,1.2362261821212202,1.2983635459231893,1.236153713011928,1.2407814152824004,1.5777931093697228,1.2207783059738742,1.1383697142252138,1.104487718233621,1.11618325520562,1.4667451809912018,0.9396674122948611,1.138069580258843,1.132772244363422,1.6195830446998247,1.8598603595785685,1.3237116186355544,1.2076238783397153,1.7909188954766035
S8 Right,1.0477249955435977,0.8869980671086523,1.4496480677074906,1.6934049452474624,1.3233193211370848,1.389345474735225,1.66068269129315,1.5098565127491066,1.148164459227583,1.1177787425362125,1.5345061509386104,1.8174281941466666,0.9847282220479328,1.2608382152090767,1.760411095519454,1.8842509954611109,0.9798081358378611,1.083319690153416,1.190341582827814,1.162190580443245,1.2218120999625246,1.1705662898769358,1.4624037529942417,1.1892128867117726,1.1226929298523858,1.0257494709546182,1.0086097511824945,1.3343649676931508,1.1570702286029582,0.8187112795001316,1.0485693629453219,1.447966952424785,2.0016249145630933,1.2100366096498572,1.2092431493649807,1.5975394557315488
S8 Feet,0.9970285091317229,0.9469276195399656,1.2402841444296389,1.4328150046956374,1.165613272723661,1.206681023367202,1.445179122173654,1.3503195364388514,1.0708156810227178,1.0692014348546364,1.358820875916586,1.6490395402124847,0.8895352055911225,1.2211331575176219,1.5686884641266,1.7430729802175577,0.8494299102002311,0.9298561490884606,1.0442855172647665,1.0098936016431557,1.060998291091724,1.0439395792163477,1.352779748597768,1.140609404826432,1.0651372538840793,0.9854364416639764,0.9256557321550299,1.236997950054314,0.9747771144667692,0.9682127878438415,0.8590192514546289,1.3357307589783085,2.117583999715545,1.081058195660224,1.0439078440435248,1.44609507230697
S8 Tongue,1.3443660328267069,1.3034465265548014,1.0063964998186168,1.0008919388555755,0.8439582061517555,0.8498167241084299,0.9792881541595946,0.9092828841668388,1.1358357145427411,1.2183086974616837,1.0436639074102974,1.1566220691579323,0.9991064612754416,1.0130625469652088,1.0612493272432333,1.1829075511430462,1.0183074896199813,1.0124412987752338,1.0859738327814914,0.9279507313780816,1.0513355444970212,1.0797227376733418,1.0767952609904383,1.1865746429746014,1.1909464016242448,1.1799784323902391,1.0802232655294042,1.030606085283236,1.3373034162846078,1.0877995967497844,1.084413537609194,0.8509100349553866,2.7487874822970495,1.0973925250203898,1.428525639897974,1.0791423869329908
S9 Left,2.0426859770101875,2.0774918588913813,2.842171668244515,2.97072489518832,2.7096833566817953,2.7984597386221552,3.007783939170544,2.802868882151256,2.157376534869406,2.039545965286856,2.7077329269195576,2.9904261776970684,2.323547925837004,2.6723227837571297,2.9467433421449734,2.946219977859728,2.2831191284389405,2.372980326831631,2.337515319978166,2.5330513135832,2.342967037077258,2.338137622824055,2.6040587068686016,2.412366009981154,2.2093998873200738,2.1544101126500794,2.3550668977947424,2.5235954720972043,2.172772961459642,2.2659525961811657,2.339330048469814,2.7952821825814134,1.4614260058582345,2.4528302765228016,2.352114855629333,2.893908252955493
S9 Right,1.1406549455204007,1.1361894128003736,1.3829543153768256,1.6073205266146644,1.2928102561459476,1.3264620835302872,1.5664148416048245,1.3743817561099128,1.0403513841868177,1.0589902229161305,1.3629469312955835,1.6349889833566518,1.0830704681030976,1.1653342611406332,1.5666054552437394,1.6897625802390948,1.01103930119325,1.1396725397165817,1.175529323587712,1.167202707007744,1.1495308739137409,1.1478689335227037,1.2601627868990464,1.145837387504647,1.0790384847612549,1.0837781355524905,1.1856925213524332,1.2873162144203103,1.2231267037069955,1.058371768468352,1.0369180061092627,1.3771438657197088,2.2313612946954455,1.117214047737975,1.2687833356400764,1.5451542968370313
S9 Feet,1.256729654569411,1.2103438695128954,1.526328066826404,1.7619922019543448,1.535982220656269,1.5955368942539454,1.8272419528380917,1.665201873480792,1.2205566266390715,1.2866905904820225,1.5718268648142615,1.9584844061175524,1.215811383299019,1.479273203936675,1.89448729047205,2.0063008473864765,1.184731720310361,1.338902705535164,1.4050528933749098,1.418701027888854,1.3408490528348556,1.3792932645828762,1.5494499485956976,1.3146548007994325,1.344051131770163,1.227483779628466,1.2140672208224232,1.5660328626301123,1.2437815467984084,1.3055807506189334,1.143147091280416,1.674885271762871,2.176577924963823,1.282979237337777,1.0934737999938566,1.8026195372021496
S9 Tongue,1.833391168551122,1.9196461190182426,1.3829486085725369,1.1736804412173925,1.249278718492754,1.3088798627671303,1.1313504067610667,1.1304752484632437,1.7755281592337926,1.8268119277033812,1.3529967010881063,1.1631285435242034,1.718112289121082,1.580095413331449,1.0741436991380904,1.0968867457649059,1.662289159109367,1.550498830041877,1.5707188901443303,1.4252486108764044,1.567410307425157,1.6005255157264633,1.4664035754555687,1.7910238029572694,1.8324215982118883,1.8209967797548134,1.8455794364682012,1.4666691533571985,1.9818572899183418,1.89898759483546,1.7076797279905171,1.26546269678255,3.3840227898683626,1.505994699772056,1.940684540186418,1.0327761060533676
