session0_anchor,S1 Left,S1 Right,S1 Feet,S1 Tongue,S2 Left,S2 Right,S2 Feet,S2 Tongue,S3 Left,S3 Right,S3 Feet,S3 Tongue,S4 Left,S4 Right,S4 Feet,S4 Tongue,S5 Left,S5 Right,S5 Feet,S5 Tongue,S6 Left,S6 Right,S6 Feet,S6 Tongue,S7 Left,S7 Right,S7 Feet,S7 Tongue,S8 Left,S8 Right,S8 Feet,S8 Tongue,S9 Left,S9 Right,S9 Feet,S9 Tongue
S4 Feet,0.8852753248400546,0.9658323917440101,0.6266269084739474,0.7000620732641836,0.5907060758560959,0.6261568338658267,0.7804881673037476,0.596010864796581,0.7357127881631456,0.7801998564187876,0.5914748776412851,0.7490892134776137,0.8066188066677681,0.6629645850342673,0.7309802979776687,0.8005846406051014,0.736200481240439,0.7080596693294143,0.6525478253070335,0.5973903402371386,0.646108431844721,0.7228034933429247,0.6409987462465796,0.7884385614661019,0.8196222110097203,0.8313661636353213,0.8904763517430472,0.5813672726498769,0.9128617277149641,0.8903130480583902,0.7476551706547994,0.5949885622296006,2.3953852807757436,0.7120366677473897,0.9632349072798371,0.7019088207912734
S4 Tongue,1.2862048116825024,1.4199002683430364,0.8503321744511354,0.6199991080950937,0.7645973910665553,0.7757892322251698,0.6600453825860336,0.5953939767871728,1.1790742555548153,1.2187669332969064,0.7475680968144112,0.5387056454521406,1.2215256983791185,1.045466974730093,0.5482111961378026,0.4916048544691593,1.1573377214174725,1.0460125693824245,0.9736915780997172,0.9235043477596837,0.9962519002000281,1.078284032884258,0.8645024510288613,1.23212859108182,1.278967849697094,1.2693984570571462,1.3216461837118,0.8149755788902565,1.367185793403198,1.3413104142479495,1.1770028143354727,0.755990414119714,2.8181948971483415,1.037980651830223,1.4123239546292623,0.6445742144574168
S5 Left,0.5870971596627612,0.5226345648946209,0.896545912345352,1.1572242879600425,0.8843635624412503,0.9465721923179297,1.2180644673646557,1.055203352170953,0.5742237221347471,0.602761288675738,1.012554548603687,1.35462883809259,0.466469562857839,0.7759666768606047,1.2883508604331764,1.387642599430165,0.4434643481907729,0.5910524682184001,0.6260509245585244,0.6606003713004233,0.615159742126292,0.6194757604999935,0.9307000324086179,0.614152873236923,0.5471682346252235,0.48409815214400365,0.5531836115991386,0.8387188006729145,0.6046306755628842,0.5516967421878232,0.5408635275320957,0.9800948880417133,1.903825065051096,0.7275930945864114,0.7165282192203966,1.1704319336951439
S5 Right,0.6526558821890442,0.6444261738494621,0.7659123500626644,1.0358777799275949,0.7510521971844183,0.7951015916346444,1.1087481688001162,0.9086609537706939,0.5793254713821632,0.6546817319651362,0.8896571188266765,1.201072891648193,0.524440955888302,0.6312625966532222,1.156551481461541,1.2756488756908977,0.4480857142149074,0.5799447014367116,0.5887681806870365,0.5887520160899959,0.5787133126984554,0.6323453681349086,0.8033619100054257,0.5713054907632273,0.5506307873467744,0.567419838907324,0.6205909309034199,0.7308722148226574,0.620543970561136,0.5528762602687806,0.48304049408065874,0.8289338792826856,2.1043341844897108,0.7088736669902754,0.7719749735725819,1.0439655027559211
S5 Feet,0.557317341275709,0.6301065711744891,0.7590651238428844,0.9517301127542869,0.727239086878939,0.7948145223206218,1.0061658788626466,0.8506027127590575,0.6361192461971111,0.6628278078085659,0.9125777219362412,1.1460315205693528,0.520042312803589,0.7709312284196136,1.0872904839466313,1.1358093494879222,0.453861689232857,0.48566823718678437,0.4341458772200863,0.5101060743969836,0.5065852837492154,0.5184711900803282,0.8091565450550143,0.6794945135814584,0.6052183342536249,0.5289550476847609,0.6462804748458783,0.6842055403848081,0.7213101896521522,0.6929782844458827,0.6060535597813769,0.8179096364635796,2.0585007847248353,0.613071223138147,0.7980695382279418,0.9417769999399423
S5 Tongue,0.6763072447598273,0.723218548859335,0.6169643801473552,0.8689424829754882,0.6289496752995157,0.6714457184461401,0.9523043659547112,0.7139594994872902,0.6326399080668581,0.6758659781460321,0.7453522493934468,1.0040747138171657,0.6233942260417966,0.6058454656533374,0.9679425517757703,1.0615601476647638,0.5329697985856517,0.5979078405571839,0.51340386019951,0.4943087339097761,0.5608506089095516,0.6262265972236363,0.6836705195678736,0.637346487628925,0.5899124951134748,0.6375062071365157,0.7455193671006497,0.6079565680128844,0.7063695774353926,0.6905677377552298,0.561164279631707,0.6753143064214084,2.237278163329561,0.6756910639725902,0.8579820962726382,0.8526112821657065
S6 Left,0.603131221315224,0.6459754371076786,0.9355971783800293,1.147610013023478,0.9242376077214118,0.9581691603071697,1.2246759045629159,1.0391388901442113,0.5641552810348284,0.5800664865429057,0.9648110228240019,1.275124622224637,0.5990271943970201,0.8198129857475434,1.2502871433076523,1.2985651058677814,0.5808955655893846,0.6946324159181262,0.6402878069063512,0.7290796264983332,0.6181159514017013,0.6357488176424028,0.8479982764293842,0.6499750521449884,0.5945156405885812,0.5446042967980075,0.6881591425441336,0.7718633860710759,0.6473447454254373,0.659122762732329,0.6283141705087829,0.9588793024028919,1.9233882717553779,0.7795610301368303,0.7882058005817261,1.1507193185970415
S6 Right,0.6749828127273534,0.748887125920394,0.7267045895135226,0.9008553119733663,0.6687593619032642,0.7305522667557128,0.9595248844884553,0.7721012875240398,0.5947157019410716,0.6249435179329977,0.763755215767596,1.0274755184188809,0.5726517900619397,0.664800932361034,0.9965704206088454,1.0606019741162491,0.5324712381749543,0.5936833397207719,0.5364347651235026,0.5672984750885844,0.5266137278277345,0.6001988042465022,0.6578053554974026,0.6340244648904382,0.6383935391947766,0.6162964759053369,0.7013308950784439,0.5674454102526733,0.7350582453413617,0.6879374011244227,0.5896591175706755,0.738089364147942,2.1624013215601825,0.6767885482107415,0.8691225673878297,0.9150117745290001
S6 Feet,1.0182728629707547,1.108788900428328,0.7647571719019456,0.7349233036983861,0.6364154449042891,0.6793270384110195,0.7870432668706134,0.6452322097099512,0.8058839943992997,0.8643243249029313,0.6187278799403377,0.7485977739656786,0.8601993719549832,0.7889844696366871,0.7494455920852432,0.8210958083041824,0.8323088550816927,0.792328790405062,0.7505401917360601,0.7433155429669354,0.6940224634959861,0.8231866637656733,0.5867264439474659,0.885858790347702,0.9582410357527511,0.9151583604182048,0.9450998404715787,0.5677127334416557,1.0294716089619471,0.9464279379068579,0.8487502581495889,0.6989103004542951,2.482226273805665,0.8608435349967054,1.1487598394792038,0.8245515427858486
S6 Tongue,0.7657507021451495,0.8485902495541837,0.8540378940647155,0.9541536906358986,0.7729128409642954,0.8444703968684308,1.0244629361444273,0.8660046471927478,0.6361345442598019,0.661137190998489,0.8101895556146042,1.0660526499212133,0.6551944038915416,0.7749991253837436,1.0323445015893151,1.0869385534519331,0.6443021936086146,0.6737461189229919,0.6506489123762202,0.7149669763202964,0.5815978996528194,0.6814686398192344,0.666919919945749,0.7040515907764984,0.7439751387297273,0.6782285915520044,0.7546580487275801,0.6235932324034416,0.8192252606430476,0.7278025565105231,0.6869055999432574,0.8610979308913469,2.1396658362723695,0.7784814120267279,0.948981833528656,1.0057055154445576
