dataset,geometry,template,object,signature,subject,session0_half_cosine,session1_half_cosine,mean_session_half_cosine,same_subject_cross_session_cosine
OpenBMI,AIRM,session_specific,Z,spectrum,11,0.97273986356535569,0.98941416660160741,0.98107701508348155,0.9118489828219335
OpenBMI,AIRM,session_specific,Z,spectrum,12,0.98975926245247314,0.99384644170474479,0.99180285207860897,0.24644426301935163
OpenBMI,AIRM,session_specific,Z,spectrum,13,0.97215997977731328,0.94930300685526214,0.96073149331628771,0.67196388928566653
OpenBMI,AIRM,session_specific,Z,spectrum,14,0.95717048287415063,0.12517164902718703,0.54117106595066877,0.96684443374199436
OpenBMI,AIRM,session_specific,Z,spectrum,15,0.87942841879313727,0.97935941025504691,0.92939391452409215,0.98488109449197025
OpenBMI,AIRM,session_specific,Z,spectrum,16,0.93301076369580527,0.96861318359035908,0.95081197364308223,-0.033492584308123505
OpenBMI,AIRM,session_specific,Z,spectrum,17,0.68844308256567821,0.87382536538189481,0.78113422397378651,0.95293493752524638
OpenBMI,AIRM,session_specific,Z,spectrum,18,0.89227610535192925,0.98277099093680809,0.93752354814436878,0.89624269788321542
OpenBMI,AIRM,session_specific,Z,spectrum,19,0.6652863758921872,0.91728175584251326,0.79128406586735034,0.69789122556093819
OpenBMI,AIRM,session_specific,Z,spectrum,20,0.84780012330810139,0.93911444560975066,0.89345728445892614,0.91995905712186199
OpenBMI,AIRM,session_specific,Z,spectrum,21,0.95039137501276039,0.96101329113023692,0.95570233307149866,0.9001402936808176
OpenBMI,AIRM,session_specific,Z,spectrum,22,0.9873673563534866,0.93972054972060359,0.96354395303704532,0.87735885817095749
OpenBMI,AIRM,session_specific,Z,spectrum,23,0.98781372420092795,0.93003161936577938,0.95892267178335377,0.89848318010849382
OpenBMI,AIRM,session_specific,Z,spectrum,24,0.98211741711867639,0.93929613023365599,0.9607067736761663,0.95844751857827493
OpenBMI,AIRM,session_specific,Z,spectrum,25,0.9827139533987912,0.88793446385127373,0.93532420862503263,0.98077563846471827
OpenBMI,AIRM,session_specific,Z,spectrum,26,0.95582739441833431,0.91972389948277056,0.93777564695055249,0.39710550607568634
OpenBMI,AIRM,session_specific,Z,spectrum,27,0.97258953509004931,0.99150511422410503,0.98204732465707711,0.52307214950024417
OpenBMI,AIRM,session_specific,Z,spectrum,28,0.99158391837266791,0.9705205494128597,0.98105223389276386,0.76170319245207074
