,S01_left_hand,S01_right_hand,S02_left_hand,S02_right_hand,S03_left_hand,S03_right_hand,S04_left_hand,S04_right_hand,S05_left_hand,S05_right_hand,S06_left_hand,S06_right_hand,S07_left_hand,S07_right_hand,S08_left_hand,S08_right_hand,S09_left_hand,S09_right_hand,S10_left_hand,S10_right_hand,S11_left_hand,S11_right_hand,S12_left_hand,S12_right_hand,S13_left_hand,S13_right_hand,S14_left_hand,S14_right_hand,S15_left_hand,S15_right_hand,S16_left_hand,S16_right_hand,S17_left_hand,S17_right_hand,S18_left_hand,S18_right_hand,S19_left_hand,S19_right_hand,S20_left_hand,S20_right_hand,S21_left_hand,S21_right_hand,S22_left_hand,S22_right_hand,S23_left_hand,S23_right_hand,S24_left_hand,S24_right_hand,S25_left_hand,S25_right_hand,S26_left_hand,S26_right_hand,S27_left_hand,S27_right_hand,S28_left_hand,S28_right_hand,S29_left_hand,S29_right_hand,S30_left_hand,S30_right_hand,S31_left_hand,S31_right_hand,S32_left_hand,S32_right_hand,S33_left_hand,S33_right_hand,S34_left_hand,S34_right_hand,S35_left_hand,S35_right_hand,S36_left_hand,S36_right_hand,S37_left_hand,S37_right_hand,S38_left_hand,S38_right_hand,S39_left_hand,S39_right_hand,S40_left_hand,S40_right_hand,S41_left_hand,S41_right_hand,S42_left_hand,S42_right_hand,S43_left_hand,S43_right_hand,S44_left_hand,S44_right_hand,S45_left_hand,S45_right_hand,S46_left_hand,S46_right_hand,S47_left_hand,S47_right_hand,S48_left_hand,S48_right_hand,S49_left_hand,S49_right_hand,S50_left_hand,S50_right_hand,S51_left_hand,S51_right_hand,S52_left_hand,S52_right_hand,S53_left_hand,S53_right_hand,S54_left_hand,S54_right_hand
S14_left_hand,0.946297067580185,0.8417236491004976,0.953510011614495,0.9193757350336228,0.8369537312922751,1.0152812428316915,1.235969113616883,1.0064650450484969,1.210097087845316,1.1663111798959902,1.1218017431207736,0.9037461721999496,0.9777521604411579,1.0379202483609944,0.6891382351291548,0.9024229009576095,1.0776065071287753,0.9569521656394886,1.029477503013193,0.8966541654713134,0.7484504274147186,0.8097775071913051,1.0319543312996187,1.0567375776372478,0.9163799804755617,0.9275280440123481,0.9306937518073497,0.9553379655358663,0.9505238913139944,1.0616050953433356,1.0482139671382156,0.9467896443454575,0.8970469153063823,0.9954891548184694,1.1317348342950064,0.9457593469537157,1.1211656637552903,1.0022159440325633,0.9136710548937212,1.0006286699894729,1.058127597718347,0.9404616964776078,1.1084276072155288,0.9602100295133245,1.132063151904233,1.1348508107854784,1.079128628580402,1.0844961882205946,0.8815300946638768,0.9923316944833076,0.8592591234213032,1.0125134992641796,1.2213925819941562,1.1557750565808766,1.0840431293826462,0.8919420400462703,0.8952587177696736,1.135547955633386,1.1116513820575196,0.8238432987036179,0.8479887886841397,0.938423254037005,1.1361186110317147,1.0680630378419724,1.1611396105844516,1.019121534402649,0.8508632214241851,1.0182172038192012,0.9143511450284962,0.8309159549350883,0.9471895349852124,1.1915310284312115,1.2163949194800259,0.9321422104525139,1.0580679555678807,0.9454557685332139,0.9756310861853978,0.9820787558610595,0.9380969533661964,1.0323847763779601,1.0311282789562102,1.0776566939451053,0.7996476720288788,1.0189812325920549,1.080973580224141,0.9139833460629428,0.8770168440016721,0.8925142386748326,0.8520789524131568,0.9179868779019481,0.7528104655901531,0.9632281442221391,0.8388867992745705,0.943603844541566,0.7758792917226898,0.930338041283202,1.0033990640269916,0.9192247959731457,1.1107012495764264,1.0637792303435085,1.085336976011767,1.113909685997587,0.9273228850725537,1.067033391645704,0.9990987615512941,1.2159420017522236,0.810441663720368,0.9261167362570151
S14_right_hand,0.8350597395882072,0.9900782877541299,1.0632743012687824,0.7612615211385506,0.9781995130113941,0.8115943069642704,1.0658816871624799,0.8972394547802585,1.0419603692713544,1.2035505060641054,0.9480612991473047,0.8468156627659856,0.9121177283425683,1.0061198092752994,0.8398477264368049,0.7929274307508245,1.049874983145493,0.8433657035368791,0.9168842200546226,0.8729020924471508,0.8884843661586663,0.9127843485833448,0.7731816273656077,0.9718493812309422,1.0301977624583256,1.0922499531367715,0.7434348890503564,0.8187825881204702,0.8667995256712547,0.962219714644973,0.9851762680751244,0.9723420467312138,1.0522017039039788,0.9547611313530733,1.0672313066285963,0.9234356462911509,0.9935680904056738,0.9104508709385253,1.0730142222432542,1.0436912569549541,0.9200586529912524,1.0181222065345161,0.9802585390303333,0.9266817860884934,1.007783521408573,1.128913785115115,1.0050067285208686,1.0801544915237993,0.9420376155233807,0.832428612148566,0.9648042765522458,0.9753935271172649,0.9783796891042478,1.0553744660535511,0.9447698355540961,0.9144251002768924,0.9171502949193939,0.9883254747484448,0.9727675751964722,1.0354922431260363,0.8394262489360607,1.0496731396686076,0.8936215422929035,1.152924968185562,0.8840996837129742,0.8858359338981721,0.9519415451313589,1.0616102952648891,0.7907363916171488,0.8965937056097661,0.8938414290566497,1.1828254710340298,1.17157828664932,1.0930601707417176,1.1722366220894251,0.9511234444400375,0.988754262312724,0.9150049700160463,0.9765591593120087,0.9972700032553921,1.0496850342812927,1.1165678852783278,0.8316126257436358,0.8469001660955158,0.8851927004787306,0.9730005867810527,0.7862984137274631,0.8248421757348887,1.065165057799631,0.9958214926526936,0.831236440165807,1.044875690494366,0.8837780210829622,0.8371644360380951,0.6295902627089308,0.8599496467270424,0.9496984900166754,0.9179681200268299,1.0615637939469118,1.1774361028190228,0.8983781934255465,1.084576570904068,1.0322280261932766,1.024830535947634,0.7845300746795328,1.1561918970116751,0.9603702714502456,0.694317057828995
S15_left_hand,1.033734065900677,1.1646835967618407,1.2805688228672594,0.9085356310600924,1.2422391731213573,1.1924544415254037,1.1795625585633032,1.07432042802614,1.1790353324160718,1.4342765579355596,1.0877829492400721,1.0229042843994542,1.0871123631675808,1.0670755435622268,0.9369950657429922,1.028485932403905,1.1387927791424823,1.1461066975176153,0.7804582345977708,0.9714462487115529,0.9922883006616898,1.0486855187060162,1.1493850629325957,1.155896003177166,1.0195924784286958,1.1743357132920231,0.8086357312714982,1.0803418233619688,0.9833666706862481,0.9623002184001226,1.092897905832267,1.172459434955553,0.9887016231765832,0.8393326706669817,1.142558605247232,1.0425361540659508,1.1113174325719464,1.2734290775411274,1.1565944983791807,0.8588009642251639,1.0526326010458373,1.0702243367280713,0.8974880020991434,0.8407643287011666,1.275596529627395,1.2695833250420583,1.0167626925002935,1.156416591793072,0.9427760975245594,0.8925939165493431,0.9794191982331844,1.2129457904468632,1.2333334464937802,1.1027095546224,1.0389076621813413,1.0690068608165766,0.8022014306954,1.0053271715685672,1.0182855548377359,0.9047908808752125,1.0078824524713397,1.007224231345369,0.9850737943966861,1.2211357400322038,1.1581127744187347,1.0332081227814816,1.1943378617509204,0.9570055903839789,0.8129327379203614,0.8614597533238408,1.0931452895484244,0.9914718068751976,1.0770274569007765,1.0386615486063655,1.0135998050508854,1.2897743315724282,0.9250242988063411,0.8954566577287191,1.1593367738641605,1.214418245373095,1.2609278996201945,1.1825035913208235,0.9916559011451529,0.8971599059313843,1.044766100048504,1.236116944677219,0.8875498554113828,0.9944701649651455,1.1273247016491128,1.2368148428039574,0.8432183422703915,1.0042035335888593,1.0274694691120407,0.9946212326705934,0.8636982106553062,1.0269537792014374,1.095004410501876,0.9344818353166977,1.2766621839681769,1.0491099697408752,1.0558334535342224,1.1052460335534195,0.9981289521536663,1.194274287672034,0.9328920018216694,1.3922384956255094,1.0681807934773642,0.929665262054131
S15_right_hand,1.2645875456828324,1.1097651889691291,1.0989747029942674,0.9582768667787349,1.13729440488069,1.2328327562126373,1.1106394288970245,1.1225987004895763,1.2803298728188914,1.2981614430618609,1.204661964777215,0.9866913171435319,1.063303237538933,1.4884300019496148,0.9798429803034607,1.0640960272693751,1.088183559529188,1.1515936307105679,1.1881857335117592,0.8543839404009277,0.8600480522269318,0.8875166072480436,1.3970176273907224,1.2516641127547614,1.0062962234322534,0.9062462104512818,1.0663963873425897,0.8795827777357119,1.1888550467320296,0.9401515796420119,1.1914173745416898,1.3317880163772369,1.1866415680923401,1.1836479454353905,1.2879021135516782,1.1609188130115649,1.1718002634277067,1.4373186059999754,1.2093797116099085,0.9555360388654854,1.1260349141112516,1.0721531962293605,1.176129755755676,0.9980249460415893,1.2041841063309586,1.300152418122716,1.2005089732976362,1.3356919230012458,0.9983151563871968,1.078183405863697,1.0961259066232327,1.5519015851572977,1.2577038010918575,1.1232453767273998,0.9813486323251779,1.215778641283451,1.0589676892825857,1.2725397851767943,1.2032493578213286,0.9079911167008796,1.0543071761964526,1.1948509825663964,1.468545974038195,1.1146933652830402,1.0760438524631613,1.0629303260449872,1.0790143241888823,1.3675074089515096,1.1822487856796822,1.134725306510122,1.2347106204508855,1.2752034940137933,1.4295611608052214,1.076935171169824,1.053728777605008,1.5096555847487836,1.3514170230704223,1.566592786130312,1.1636083082831203,1.5631536305989924,1.1223167130774605,1.177246228118865,1.051585445899963,1.2592738155556082,1.297442940055436,1.22744956321959,1.1397135769456253,1.0650923044540996,1.3660286970717173,1.3683542412376934,0.9017632190282545,1.000592384219445,1.1156420423065032,1.449068373058795,0.9810213800796528,1.266088723043105,1.3010421899560796,0.9035086851076868,1.2859898009581154,1.3824948036391793,1.1562795418286935,1.067185951966811,1.2110667853756543,1.346861167626231,1.0475344606918409,1.1815887853893927,1.1714672646494009,1.13388489085817
S16_left_hand,1.0100873255788105,1.1482008709205263,1.080733922810225,1.1687496232516597,1.2337697107913614,1.2902236295368814,1.3634335261509378,1.1395792085335312,1.3083848632667503,1.3857149914858478,1.2254941317433066,1.1376523939832988,1.0463671457522328,0.9941417051897217,1.014041660489753,1.2390442841581102,1.2990552786902345,1.1085565893318836,1.1921451693298921,1.12182787029552,1.0761082644979694,0.9130469402519354,1.1488827006215532,1.0615489488292087,1.3418936220807753,1.4047541070902345,0.8944250227602142,1.1047188511927954,1.120379166245186,1.038709181051758,1.0345956795345939,1.0526899308108728,1.0026533416317078,0.7761845606803237,1.1544096143450107,1.0501887014360594,1.1480312077355872,1.0869502194432639,1.200550893281298,1.168644255645643,1.1990461537618158,1.212008384752324,1.2410740043583925,1.0353926214498523,1.3749756859993705,1.4587693428988961,1.1775886162374969,1.1868447204761925,0.9970077709419594,1.0133508606257629,1.1508016447472689,0.9855319493975845,1.2734002828891386,1.252572747552144,1.0378091744700084,1.2246077885282982,0.8493623593670931,1.1236920046883188,0.9598807295962453,1.1153036895630617,1.0658078989169917,1.1834149323143324,1.1587851522309547,1.271324021909438,1.2355444649835405,1.1968950277826509,1.1694938906340848,1.0511469318359068,1.033134153614338,0.9666863146018878,1.136016273508667,1.0917322917029528,1.2352141179232694,1.281336858157733,1.2431060387143145,1.2739792622608226,1.0428200858771979,1.0002774892003246,1.3605428348071564,1.3051035293641002,1.069398585905137,1.1360057226566636,1.082477516567826,0.8498761370948988,1.0983716877803062,1.258627875304392,0.9462242447267365,1.1826638008986263,1.0706443079578445,1.128466812671579,1.0295203834217732,1.174495709247997,1.0338397803573973,0.9784741611546748,1.0212726834269659,0.9862369649484579,1.192834239018982,0.9829914628905123,1.1888590982089897,1.227915340714193,1.0818544800962873,1.0562285249816012,1.2335381443691582,1.2789600828954235,1.0494699412242512,1.200547121513063,1.291290300342745,1.0437192433771387
S16_right_hand,1.0618011146511446,0.9466233853393675,1.0228587815881205,0.7604586487138245,0.9792504665160164,0.8229626205494915,1.058457069081654,1.0027483012412972,1.226019830409352,1.0655094715565032,1.0533042579974286,0.826208793531243,0.9753347586249542,1.005742727629308,0.9604899519937066,0.8701515772327224,1.1095468158687103,0.9192645815507512,0.9503399192490098,0.7165394645932481,0.7092491744406795,0.944652049903538,0.8748897594516607,1.0015149149568718,0.968614930039053,1.0247370317348174,0.8745397804239257,0.7321891741757411,0.9312398245021342,0.9099745865292377,0.9006470459031438,1.0337466962200492,1.0140507952668907,0.8079155487290666,1.1433218894769082,0.93861925392126,0.9486747146645831,0.9564600155478977,0.8467869169499314,1.0007618029595222,0.8787619051132367,0.9869118713576821,0.9825941322228229,0.9918384652106462,1.0172466801192828,1.086495990492243,1.0714872887787221,1.1285087881793041,0.9061629891834289,0.8208635580395937,0.9817176987790683,1.0562021164928723,1.0147671391061979,1.012844894793897,0.7715533310185799,0.9141292816404909,0.7935132846982911,0.9214425237438948,0.8417240638074945,0.9169264899012055,0.8894568998791877,0.8787578832796641,1.0785345111586782,1.177172985907449,1.0837846722104203,1.0851873701742614,0.8880796426136239,1.1430350707599293,0.9691160215629739,0.9225339073054857,0.895373636711507,1.0863157682450746,1.2954125763676028,0.9719310329167477,0.9969033289359015,1.0921553280494827,1.1137488376205518,1.0738207803266653,0.9574983921523256,1.2273564781882054,0.9886924081116175,1.1228754009930957,0.9554806880209777,0.8984777223326417,0.9735512630059135,0.9375590925344468,0.8313007160091945,0.868613411859219,1.1074862682683189,0.9896453942575116,0.9772274786298818,0.8685382037527758,0.913932641465351,0.969170510168698,0.7814088345590627,1.0261094259731216,0.7788889445808486,0.7316193533259367,1.1189680609681043,0.9312768802035527,1.0483876193843946,1.1091618773799428,0.9632183556709857,1.262345959504043,0.9798597720344875,0.8750979804948249,1.1853912071491188,0.8447675607170742
S17_left_hand,1.0904618495060563,1.0138347257114755,0.8402065375928913,0.8386081072220595,0.9566029729711573,0.8870868094805393,1.1826664290925126,1.149884451957646,1.0135272945682898,1.1141419929923673,1.047677272382229,0.9762245447757483,1.0739650117246098,1.0490852485113717,0.9215184178734044,0.7960234449167483,1.1145248638605063,0.9861340351685886,0.9351812888582562,0.7708125106274404,0.7562581100034911,0.8771742793776244,1.0554035357605533,1.1822192241646445,1.146319890273657,1.127605836326982,0.7230163758958236,0.9316724803163253,0.9626649417720546,0.8999160354180322,1.0061791131579083,1.0050895330394627,0.8554646023976584,0.9094779210880082,1.060180091965686,1.0040765599722308,1.096395334861155,1.141910043101287,1.1372573360035816,0.857750280486901,0.8970754413292299,0.7961197135180571,0.8366034348107434,0.918038016225073,1.010279957391902,1.0146579297360465,1.1477632786786014,1.0292104625128977,0.9039720667023469,0.9869325322646133,1.0060642828701325,1.124344055593666,0.9894432366195731,0.9094932353385129,0.9130274662940847,0.9880347670328662,0.8268108329521022,0.9735402318277844,0.9816815393690319,0.8059624993231446,0.8894430067681869,0.9209166007249021,1.2223020345184836,1.0174354576894387,1.0194244775276458,1.0067087550694085,1.029801423822766,1.0273738557773087,0.9778558551881592,0.938353461621566,1.1015652961671594,1.1444515416787089,1.0592988801040477,1.1388307368224808,0.8831619129179887,1.1083729483603242,1.0073781662187746,1.08517704589223,0.9932571764847609,1.1087831504746297,0.9818405219771638,0.9933509140403697,0.8745669798170512,1.136815808034902,0.9909209381306323,0.9911864789993348,0.9104847243107861,0.8559859492307438,0.946437690018095,0.9126996095580879,0.8650073031138941,0.7551183415409541,0.9125760248896865,0.9256611448223289,0.8974825556169308,1.0170844047501015,0.9555307071937538,0.934144002875942,1.1343914862134563,1.0673959845188472,1.0947882778395466,1.0610038297548388,0.9428374492977294,0.9456840179111623,0.9054652027332123,0.9707648489000247,1.1518550151872549,0.9163386241439646
S17_right_hand,1.083297028957288,1.0200751584950003,1.0204149175987258,0.8081524827326036,1.01058707289918,0.9125711027273897,0.8816577795517484,0.9877980845969413,1.0391295440492538,1.053028377331896,0.9313171932371777,1.009075165424493,0.9899919597101456,1.2026586695556984,0.8446754079781051,0.7866939837975186,1.1024105281924397,1.021950372530224,0.7038502133352942,0.9156671267894789,0.8690450111770509,0.8793434400575084,1.0696252306415386,0.9366183770749843,0.9335171018357329,1.0040099755458183,0.8101718591876405,0.7760250726008733,1.0543492856507117,0.9876319327010985,0.8162368970185319,1.0799771273429828,0.9202372143654138,0.8825159087103815,0.9925623526096219,1.067963982753022,1.083768679314959,0.9530126779501142,1.0989981721154058,1.016728404314253,1.0301163695630509,0.8191371198452773,0.9680326947511773,0.9181397853836667,1.0720877239851956,0.9814196790576066,1.1238780805378337,1.0259388438941583,0.9062711033087858,0.8493865803946672,1.089916258871711,0.9794205916191157,0.999196065856116,1.0799846435232732,0.9995574759251525,1.041487169956257,0.9146123724935593,1.0011622644397093,0.9182186820303734,0.8397434145890545,0.8703423973106417,1.007368059120753,1.1402981433087542,1.099128242465504,1.0442884970580275,0.8091150580578143,1.067665080198201,1.1009999862454758,0.9767002790547686,0.7606159055694958,1.0691020673131773,1.0386619924786804,1.02055158998324,0.9760444353074169,0.9232113000947804,1.13073130304779,0.8789000687527327,1.0532318748093625,0.9819691481729176,1.084717785178043,0.9198624680375274,0.9786045482380075,1.0256648262982502,0.9329698676059458,0.8809682381981832,1.0632171804668065,0.906633188504127,0.8218723916633106,1.1290571161591225,1.0546534064599853,0.7868611128733769,0.8897649686773443,0.8835812140931729,1.0158449243592105,0.8632119214904841,0.8247227083779515,1.1204475362472783,0.8844700323792838,1.0762188074679377,1.137366576992413,1.1753679425315169,1.0523844446414155,0.9945758270735752,1.1328054711127657,0.8777390573593873,1.150314905976407,1.1771033269096611,0.8975094711852845
S18_left_hand,0.9807885097484053,1.0413375358032146,1.1497507241462728,0.9344920101539029,1.2451641449005213,1.1457095799087331,1.392786104806525,0.9672017253388305,1.3908927222799865,1.3952391794223802,1.0811027864999097,1.1084409199239271,1.0598950572398793,1.2439192161942947,0.9042828135826058,1.1194399874636503,1.219739828396528,1.1873298068041056,1.10714790026159,1.0283830535215186,0.9156908503031087,0.9335739898072719,1.0203318661727954,1.0633407332582223,1.0164682550661908,1.2235435556853211,1.0351397621212888,1.0074846683448406,0.971680408772458,0.9925510241511125,1.2392949625612735,1.0173312404200339,1.0313886173980724,1.0178965042870212,1.2931976234912914,1.0355215824536672,1.1655003040897274,1.2052623832867517,1.1557346381635323,1.1367031222972206,0.8805707945015622,1.07951267044899,1.1575902368343756,1.046281858757515,1.1026569249895597,1.1889635148798754,1.2389667684218009,1.2279392263238313,0.8471931871976338,0.9801983195684049,1.16303106781425,1.0975026982982972,1.2562524115202824,1.1501009585730007,0.8535599011848588,0.9735523649284367,1.0381835658823568,1.1069015585209605,1.2216645864557787,1.1363381927659466,1.1324821601528818,1.0854128104590037,1.3150612214781245,1.3257681961120125,1.0918613387877265,1.0396592066430344,1.1620815546319332,1.1278573103100364,0.9413488322909112,1.0986556803539846,0.977731641294841,1.478882643306151,1.308970905043076,1.1540081151861148,1.3332625950370562,1.1606772250094095,1.1871389944454473,0.9573485090070295,1.220247997794244,1.045363622533808,1.129076082180932,1.1367136302962861,0.931393240768257,0.9424820085968098,1.1564679974958871,1.111652216000841,1.0728163107886979,1.2705432097452758,1.116093474935266,0.9412562453877373,1.027994884471181,1.2621801956248284,0.9391829452403182,1.026001868018207,0.8742266210318392,1.0735839526948303,1.00364981228534,0.9813031032581755,1.1434713028100754,1.128537176176548,1.1035817390891367,1.4177102660877927,1.0198866327971143,1.3269171675330815,0.9961576945501343,1.201614297144324,1.2544984177169924,0.8829676229296228
S18_right_hand,1.2168632546986702,1.1793385855420448,0.8801297324979896,1.0078629971438302,0.9103483702876345,1.0603895100687404,1.1762271034742398,1.0365707588070716,1.3705713886827597,1.3543975818571077,0.9865332632123054,1.0701912117884325,0.9759279756880163,1.2573124551449877,1.0314081876428285,1.130955606982044,1.1277005248782483,1.2008978628867915,1.0670495076851534,0.986391304439985,0.8872809804316701,0.9279112663516556,0.9752091550211259,1.0669244626745633,1.1785005154493298,1.1200934168229089,0.9986550234200301,0.9066135647511455,1.170289504629269,1.1917316322591462,1.2116026987152047,1.3580540862804125,1.0331410761072977,0.9844616289431302,1.1394298052141507,1.0141941423429885,1.0831560873876522,1.246809317366148,1.1555573827147638,0.9702331991068098,0.8586875321722557,1.1820621626562429,1.1626805226130927,0.9308252466554852,1.2307262195692301,1.479949616084529,0.9750467164023626,1.058797557321162,0.8791692579762601,1.078102269302849,1.1321997567672633,1.1903650344409618,1.2135712832243457,1.2162349684443576,1.1675035316057416,1.1787679104568505,0.8547838723926217,1.266145023839189,1.1728446911721009,0.9888417176756493,1.027181763188515,1.1849459014100285,1.2917013449916404,1.2896280402725213,1.1508973586728688,1.1258919776328045,1.103561194755595,1.3001764360644428,0.9384822400516144,0.8823042647689302,1.0713779055416905,1.232450570096639,1.250472022378913,0.9253880307798774,1.0838010160064737,1.3325102158969504,1.087760744374774,1.1983252047212862,1.0815289242850186,1.148736769640289,1.1176829869865477,1.2853489814981898,1.0766681760155012,1.1740141791127874,1.0386812904036433,1.1550551288076654,1.2145649663003262,1.0733177099781925,1.2081208631209974,1.2475316843594255,0.8400066733659702,1.003868750289878,0.9337141050017669,0.995440418641885,1.0448966950979748,1.0099538319533394,1.0266094228454528,1.061022842402723,1.265638753836209,1.175842611222802,1.091724727977361,1.1666278343469687,1.0204214511299365,1.2800934990355153,1.0162913510621232,1.2886226510704446,1.0988410437327498,1.0264253033191613
S19_left_hand,0.9898679926820075,0.9245195243123265,0.9618736584158403,0.9385883709834775,1.1019050247496498,0.9586262815319504,1.1490435823305378,0.9955622016931538,1.2653152904217544,1.246734105886972,1.000729274198895,0.8803989036858146,1.1488974878144984,1.002044886703597,0.7041430086748444,0.9619420920017197,1.0999409462678065,0.9373241830485481,0.8427650234188087,0.9117851030147035,0.8378403112071404,0.9490067605154784,0.953289034818158,0.9269321758741116,1.0082827585806409,1.1014513477419103,0.894169898668645,0.8561081757407678,0.9612844696231061,1.0231493615358414,0.9903901457516706,1.1046128380342866,0.8849459717367321,0.9022779394016527,0.9443255710309416,0.9745222174031243,1.0977974643519675,1.0435436717760251,0.9079869722267391,1.0535388399009036,0.9535875715605706,0.9002106236242794,1.006255484004326,1.0610305856583437,1.1133215293755905,1.3157450960162973,1.2438147383453035,1.0014389668872596,0.8832493759170493,0.9483507961297075,0.9588119337486685,1.1738996316544754,1.1989317232882275,1.0267037962763064,1.062091214633921,1.147479489535589,0.9350824499400385,1.034670353548187,1.03482235567273,0.8763306570790452,0.9744225000447566,1.024480695876619,1.1447367870707383,1.3500090811403676,0.9583610545164608,0.8619672737769037,0.9623491232147301,0.9811410921018662,0.9974711397425228,0.7684125625092577,0.9928791190321296,1.0122398464635827,1.2425144552771232,1.05287868136918,0.9810997464409775,1.0586865923714157,0.9775119189500479,1.007089189612549,0.9714224349981315,0.982863858491096,0.9796656756535533,1.075349981035924,0.9120400951122265,0.8479452283144238,0.987587462627722,1.002727256000512,0.9283491933711892,0.8890706191905555,1.0387972001173524,0.9589595324634854,0.729088891022617,0.8880747418743504,0.8027471411853146,0.9749602242509474,0.9531078176451668,0.8774646502123282,0.9692322482384397,0.8789228710942953,1.2116523389067184,1.162810896007433,1.028028552697892,1.2568440159639682,0.9140005480516284,1.117767737434093,1.052188254706783,1.1965722551460454,1.060014929659407,1.043634736515974
S19_right_hand,1.2785220991331023,1.0649705775564642,0.8611343526043429,1.0350271977718788,1.0030977727905293,0.9422387225558201,1.1794517344289763,1.2419030085386997,1.2206784610296364,1.3405788581271865,1.0156325981284442,0.9608588774610147,0.9033903559824767,1.115000307575814,0.9925945481715825,0.8830595516900281,1.2316262411240408,1.1110556960168378,0.9569915355682912,1.1669927531621012,0.9710818077384422,1.1424948824500254,1.0911106409481954,1.2900728366666065,1.3442067551309806,1.4048173696169206,0.8891493902378982,1.0447892112881942,1.0141349411813283,1.0704672119064762,0.9663423777667668,1.1856883217097411,0.9891147789218042,1.1057000188087267,1.3003875269637815,1.1150744157619543,1.2297298358371342,1.0962532604241502,1.3834754899555657,1.2013427253313445,1.16033912275123,0.8790037741801133,0.899845884422786,1.1082736612686754,1.2676611702614409,1.2847978496812424,1.1643885526222892,1.1400833725806425,0.9207538729387488,1.0292942724480942,1.0448523798504814,1.1017294422781352,1.1844310287949884,1.0856424670717675,1.1107542972439286,1.113175671349659,0.880038019496857,1.0385342632286063,1.0358677640350895,0.8497270803594019,0.9376614324010031,1.0003424125913976,1.2754196369404007,1.1191858351616994,1.1540088829273651,1.1417637245348655,0.9707382602212916,1.2800814663106665,1.0530532878166163,1.115374940570511,1.1114279166149568,1.1710225148535756,1.1345780125300806,1.1260712599809029,1.1061789477782518,1.0176902011710962,1.071535679827694,1.0916609462145495,0.963545179770484,1.2300842788652662,1.017712047077096,1.3020589099684936,0.9681239805125417,1.286116482096793,0.9258942622229163,1.0435587201181826,1.0314296168322565,0.8946187159352901,0.9667275393398829,1.121791895202553,0.8373798889218349,0.9796269625562515,1.0922121878960034,0.9129518928729263,1.0015848726776726,0.9065518788484694,0.9920062329112105,0.9438455966515482,1.238142085972807,1.1965354096793872,1.2226058124743855,1.3196727050880814,1.1402742754470765,1.3423606232382017,1.1241707630455364,1.4001428856920648,1.1780336537510872,0.8423756191334344
S20_left_hand,0.9817977733105198,1.0887762695208383,1.179670999693227,0.9873430471335134,1.0117457699679875,1.0571301709169063,1.0377081077066426,1.0041006614565693,1.2862024164738883,1.15005113092474,1.0522918561624524,1.0210876902365846,1.0298819905325074,1.0547864276119445,0.8273543316965195,0.9525928065438682,1.0923407263412477,1.0346924007648777,1.0843416223375706,1.2520558052667972,0.9513600474657129,1.074026453676817,1.1238053122355391,1.0500205675534595,1.1170777140867794,1.13087177242878,0.920124424049286,1.0545238016485088,1.0418039955114105,1.0722063834341977,0.95625117916145,0.9435314866116078,1.1097784385157872,1.0045435579481528,1.106611466804002,0.948342278108737,1.217490528823814,1.175367519340773,1.020552963104583,1.0074894068033378,1.0401869022156347,1.0934907098593303,1.0713043644513256,0.9086306570620112,1.1074823859062444,1.2075946505279758,1.1073743180298374,1.3449351378163072,0.817963353629942,0.8992704877926005,1.0002329764929827,0.8945171130488847,1.173530907865275,1.210081851186008,0.9785619833403572,0.9728187973810983,0.7686522144627856,1.0279672268688376,0.8929531190371127,0.9651400848565871,1.0660726114551902,1.2481486181879402,1.1079814459366648,1.1655419035108632,1.2018761033202252,1.1118839964597345,1.111214854235762,1.1121984314223097,0.9131311113706504,0.8806075512229878,0.95716893206868,1.1837324879173594,1.203436182666751,1.0010885354379324,1.3734012601529857,1.200896050432033,1.1010987992481847,1.0393487677913917,1.1127590451571994,1.1911126262411589,1.051062683727105,1.0783761207780045,0.9188333741166093,0.8925507042693963,1.1361428972181433,1.0939885764543105,1.0145964619863093,1.0340060568967107,1.153717769071182,1.0857091572147444,1.0819481016627917,0.9270792320731218,0.9554070253597509,1.0092446953772667,1.1453756800181358,1.0319504330191984,0.9468987165330778,1.1548751477125703,1.2512037925810544,1.0799125404036474,1.0561542972828128,1.3799404742908465,0.9980456246132975,1.2771309450643504,1.0045469017046476,1.1612023814716887,1.1176970125550176,0.8227500231383125
