replicate,null_statistic,observed,null_median
43,0.2690972222222222,0.2881944444444444,0.2725694444444445
44,0.2690972222222222,0.2881944444444444,0.2725694444444445
45,0.27083333333333337,0.2881944444444444,0.2725694444444445
46,0.2934027777777778,0.2881944444444444,0.2725694444444445
47,0.24479166666666669,0.2881944444444444,0.2725694444444445
48,0.2725694444444444,0.2881944444444444,0.2725694444444445
49,0.2569444444444444,0.2881944444444444,0.2725694444444445
50,0.2708333333333333,0.2881944444444444,0.2725694444444445
51,0.2725694444444444,0.2881944444444444,0.2725694444444445
52,0.26736111111111116,0.2881944444444444,0.2725694444444445
53,0.2725694444444444,0.2881944444444444,0.2725694444444445
54,0.2586805555555555,0.2881944444444444,0.2725694444444445
55,0.2743055555555555,0.2881944444444444,0.2725694444444445
56,0.2673611111111111,0.2881944444444444,0.2725694444444445
57,0.2760416666666667,0.2881944444444444,0.2725694444444445
58,0.2847222222222222,0.2881944444444444,0.2725694444444445
59,0.2777777777777778,0.2881944444444444,0.2725694444444445
60,0.2743055555555556,0.2881944444444444,0.2725694444444445
61,0.2690972222222222,0.2881944444444444,0.2725694444444445
62,0.2690972222222222,0.2881944444444444,0.2725694444444445
63,0.2725694444444444,0.2881944444444444,0.2725694444444445
64,0.2725694444444444,0.2881944444444444,0.2725694444444445
65,0.2847222222222222,0.2881944444444444,0.2725694444444445
66,0.2569444444444445,0.2881944444444444,0.2725694444444445
67,0.2586805555555556,0.2881944444444444,0.2725694444444445
68,0.2743055555555556,0.2881944444444444,0.2725694444444445
69,0.2795138888888889,0.2881944444444444,0.2725694444444445
70,0.2725694444444445,0.2881944444444444,0.2725694444444445
71,0.2777777777777778,0.2881944444444444,0.2725694444444445
72,0.27604166666666663,0.2881944444444444,0.2725694444444445
73,0.2795138888888889,0.2881944444444444,0.2725694444444445
74,0.28298611111111116,0.2881944444444444,0.2725694444444445
75,0.2777777777777778,0.2881944444444444,0.2725694444444445
76,0.2847222222222222,0.2881944444444444,0.2725694444444445
77,0.2847222222222222,0.2881944444444444,0.2725694444444445
78,0.2777777777777778,0.2881944444444444,0.2725694444444445
79,0.29166666666666663,0.2881944444444444,0.2725694444444445
80,0.2621527777777778,0.2881944444444444,0.2725694444444445
81,0.2673611111111111,0.2881944444444444,0.2725694444444445
82,0.2638888888888889,0.2881944444444444,0.2725694444444445
83,0.2725694444444444,0.2881944444444444,0.2725694444444445
84,0.2690972222222222,0.2881944444444444,0.2725694444444445
85,0.2777777777777778,0.2881944444444444,0.2725694444444445
86,0.2725694444444444,0.2881944444444444,0.2725694444444445
87,0.2847222222222222,0.2881944444444444,0.2725694444444445
88,0.2986111111111111,0.2881944444444444,0.2725694444444445
89,0.2690972222222222,0.2881944444444444,0.2725694444444445
90,0.2725694444444444,0.2881944444444444,0.2725694444444445
91,0.28125,0.2881944444444444,0.2725694444444445
92,0.29166666666666663,0.2881944444444444,0.2725694444444445
93,0.2690972222222222,0.2881944444444444,0.2725694444444445
94,0.2725694444444444,0.2881944444444444,0.2725694444444445
95,0.26736111111111116,0.2881944444444444,0.2725694444444445
96,0.26388888888888884,0.2881944444444444,0.2725694444444445
97,0.28125,0.2881944444444444,0.2725694444444445
98,0.2743055555555556,0.2881944444444444,0.2725694444444445
99,0.2725694444444444,0.2881944444444444,0.2725694444444445
100,0.2760416666666667,0.2881944444444444,0.2725694444444445
101,0.2795138888888889,0.2881944444444444,0.2725694444444445
102,0.2690972222222222,0.2881944444444444,0.2725694444444445
103,0.27604166666666663,0.2881944444444444,0.2725694444444445
104,0.2847222222222222,0.2881944444444444,0.2725694444444445
105,0.2951388888888889,0.2881944444444444,0.2725694444444445
106,0.265625,0.2881944444444444,0.2725694444444445
107,0.26736111111111105,0.2881944444444444,0.2725694444444445
108,0.2743055555555556,0.2881944444444444,0.2725694444444445
109,0.28125,0.2881944444444444,0.2725694444444445
110,0.2760416666666667,0.2881944444444444,0.2725694444444445
111,0.2864583333333333,0.2881944444444444,0.2725694444444445
112,0.2829861111111111,0.2881944444444444,0.2725694444444445
113,0.2604166666666667,0.2881944444444444,0.2725694444444445
114,0.2777777777777778,0.2881944444444444,0.2725694444444445
115,0.27604166666666663,0.2881944444444444,0.2725694444444445
116,0.2847222222222222,0.2881944444444444,0.2725694444444445
117,0.2621527777777778,0.2881944444444444,0.2725694444444445
118,0.2552083333333333,0.2881944444444444,0.2725694444444445
119,0.2725694444444445,0.2881944444444444,0.2725694444444445
120,0.2743055555555556,0.2881944444444444,0.2725694444444445
121,0.2743055555555556,0.2881944444444444,0.2725694444444445
122,0.2743055555555556,0.2881944444444444,0.2725694444444445
123,0.28645833333333337,0.2881944444444444,0.2725694444444445
124,0.2916666666666667,0.2881944444444444,0.2725694444444445
125,0.2795138888888889,0.2881944444444444,0.2725694444444445
126,0.2829861111111111,0.2881944444444444,0.2725694444444445
127,0.2673611111111111,0.2881944444444444,0.2725694444444445
128,0.2916666666666667,0.2881944444444444,0.2725694444444445
129,0.2604166666666667,0.2881944444444444,0.2725694444444445
130,0.265625,0.2881944444444444,0.2725694444444445
131,0.2743055555555555,0.2881944444444444,0.2725694444444445
132,0.2951388888888889,0.2881944444444444,0.2725694444444445
133,0.2743055555555556,0.2881944444444444,0.2725694444444445
134,0.2708333333333333,0.2881944444444444,0.2725694444444445
135,0.28645833333333337,0.2881944444444444,0.2725694444444445
136,0.265625,0.2881944444444444,0.2725694444444445
137,0.2725694444444444,0.2881944444444444,0.2725694444444445
138,0.2586805555555556,0.2881944444444444,0.2725694444444445
139,0.2881944444444444,0.2881944444444444,0.2725694444444445
140,0.27604166666666663,0.2881944444444444,0.2725694444444445
141,0.2795138888888889,0.2881944444444444,0.2725694444444445
142,0.2847222222222222,0.2881944444444444,0.2725694444444445
143,0.26909722222222227,0.2881944444444444,0.2725694444444445
144,0.2673611111111111,0.2881944444444444,0.2725694444444445
145,0.2690972222222222,0.2881944444444444,0.2725694444444445
146,0.2743055555555556,0.2881944444444444,0.2725694444444445
147,0.2743055555555556,0.2881944444444444,0.2725694444444445
148,0.27604166666666663,0.2881944444444444,0.2725694444444445
149,0.265625,0.2881944444444444,0.2725694444444445
150,0.2673611111111111,0.2881944444444444,0.2725694444444445
151,0.2708333333333333,0.2881944444444444,0.2725694444444445
152,0.2743055555555556,0.2881944444444444,0.2725694444444445
153,0.2708333333333333,0.2881944444444444,0.2725694444444445
154,0.27951388888888884,0.2881944444444444,0.2725694444444445
155,0.2743055555555556,0.2881944444444444,0.2725694444444445
156,0.2690972222222222,0.2881944444444444,0.2725694444444445
157,0.265625,0.2881944444444444,0.2725694444444445
158,0.2725694444444444,0.2881944444444444,0.2725694444444445
159,0.2934027777777778,0.2881944444444444,0.2725694444444445
160,0.26041666666666663,0.2881944444444444,0.2725694444444445
161,0.2795138888888889,0.2881944444444444,0.2725694444444445
162,0.2586805555555556,0.2881944444444444,0.2725694444444445
163,0.26388888888888884,0.2881944444444444,0.2725694444444445
164,0.2743055555555556,0.2881944444444444,0.2725694444444445
165,0.29166666666666663,0.2881944444444444,0.2725694444444445
166,0.2847222222222222,0.2881944444444444,0.2725694444444445
167,0.2465277777777778,0.2881944444444444,0.2725694444444445
168,0.2690972222222222,0.2881944444444444,0.2725694444444445
169,0.2690972222222222,0.2881944444444444,0.2725694444444445
170,0.2743055555555556,0.2881944444444444,0.2725694444444445
171,0.2690972222222222,0.2881944444444444,0.2725694444444445
172,0.265625,0.2881944444444444,0.2725694444444445
173,0.28125,0.2881944444444444,0.2725694444444445
174,0.2743055555555555,0.2881944444444444,0.2725694444444445
175,0.2881944444444444,0.2881944444444444,0.2725694444444445
176,0.2743055555555556,0.2881944444444444,0.2725694444444445
177,0.26041666666666663,0.2881944444444444,0.2725694444444445
178,0.2743055555555556,0.2881944444444444,0.2725694444444445
179,0.2743055555555556,0.2881944444444444,0.2725694444444445
180,0.2638888888888889,0.2881944444444444,0.2725694444444445
181,0.2795138888888889,0.2881944444444444,0.2725694444444445
182,0.2621527777777778,0.2881944444444444,0.2725694444444445
183,0.2847222222222222,0.2881944444444444,0.2725694444444445
184,0.2743055555555555,0.2881944444444444,0.2725694444444445
185,0.27604166666666663,0.2881944444444444,0.2725694444444445
186,0.2864583333333333,0.2881944444444444,0.2725694444444445
187,0.26736111111111105,0.2881944444444444,0.2725694444444445
188,0.2621527777777778,0.2881944444444444,0.2725694444444445
189,0.2621527777777778,0.2881944444444444,0.2725694444444445
190,0.2673611111111111,0.2881944444444444,0.2725694444444445
191,0.2725694444444444,0.2881944444444444,0.2725694444444445
192,0.2638888888888889,0.2881944444444444,0.2725694444444445
193,0.2743055555555556,0.2881944444444444,0.2725694444444445
194,0.28645833333333337,0.2881944444444444,0.2725694444444445
195,0.265625,0.2881944444444444,0.2725694444444445
196,0.2725694444444444,0.2881944444444444,0.2725694444444445
197,0.27951388888888884,0.2881944444444444,0.2725694444444445
198,0.2777777777777778,0.2881944444444444,0.2725694444444445
199,0.27083333333333337,0.2881944444444444,0.2725694444444445
200,0.2673611111111111,0.2881944444444444,0.2725694444444445
201,0.27951388888888884,0.2881944444444444,0.2725694444444445
202,0.28125,0.2881944444444444,0.2725694444444445
203,0.27604166666666663,0.2881944444444444,0.2725694444444445
204,0.2795138888888889,0.2881944444444444,0.2725694444444445
205,0.2777777777777778,0.2881944444444444,0.2725694444444445
206,0.2760416666666667,0.2881944444444444,0.2725694444444445
207,0.2725694444444444,0.2881944444444444,0.2725694444444445
208,0.27951388888888884,0.2881944444444444,0.2725694444444445
209,0.2743055555555556,0.2881944444444444,0.2725694444444445
210,0.2743055555555556,0.2881944444444444,0.2725694444444445
211,0.26388888888888884,0.2881944444444444,0.2725694444444445
212,0.27604166666666663,0.2881944444444444,0.2725694444444445
213,0.2690972222222222,0.2881944444444444,0.2725694444444445
214,0.2743055555555556,0.2881944444444444,0.2725694444444445
215,0.26041666666666663,0.2881944444444444,0.2725694444444445
216,0.2586805555555556,0.2881944444444444,0.2725694444444445
217,0.2673611111111111,0.2881944444444444,0.2725694444444445
218,0.2708333333333333,0.2881944444444444,0.2725694444444445
219,0.2690972222222222,0.2881944444444444,0.2725694444444445
220,0.2743055555555556,0.2881944444444444,0.2725694444444445
221,0.2847222222222222,0.2881944444444444,0.2725694444444445
222,0.2743055555555556,0.2881944444444444,0.2725694444444445
223,0.2777777777777778,0.2881944444444444,0.2725694444444445
224,0.265625,0.2881944444444444,0.2725694444444445
225,0.2725694444444444,0.2881944444444444,0.2725694444444445
226,0.2760416666666667,0.2881944444444444,0.2725694444444445
227,0.2673611111111111,0.2881944444444444,0.2725694444444445
228,0.2690972222222222,0.2881944444444444,0.2725694444444445
229,0.265625,0.2881944444444444,0.2725694444444445
230,0.2604166666666667,0.2881944444444444,0.2725694444444445
231,0.2725694444444444,0.2881944444444444,0.2725694444444445
232,0.265625,0.2881944444444444,0.2725694444444445
233,0.2916666666666667,0.2881944444444444,0.2725694444444445
234,0.2743055555555556,0.2881944444444444,0.2725694444444445
235,0.2517361111111111,0.2881944444444444,0.2725694444444445
236,0.2760416666666667,0.2881944444444444,0.2725694444444445
237,0.2621527777777778,0.2881944444444444,0.2725694444444445
238,0.28645833333333337,0.2881944444444444,0.2725694444444445
239,0.2690972222222222,0.2881944444444444,0.2725694444444445
240,0.265625,0.2881944444444444,0.2725694444444445
241,0.26041666666666663,0.2881944444444444,0.2725694444444445
242,0.26041666666666663,0.2881944444444444,0.2725694444444445
243,0.2743055555555555,0.2881944444444444,0.2725694444444445
244,0.2604166666666667,0.2881944444444444,0.2725694444444445
245,0.2690972222222222,0.2881944444444444,0.2725694444444445
246,0.2899305555555556,0.2881944444444444,0.2725694444444445
247,0.2795138888888889,0.2881944444444444,0.2725694444444445
248,0.2586805555555556,0.2881944444444444,0.2725694444444445
249,0.26736111111111116,0.2881944444444444,0.2725694444444445
250,0.28125,0.2881944444444444,0.2725694444444445
251,0.26736111111111116,0.2881944444444444,0.2725694444444445
252,0.27604166666666663,0.2881944444444444,0.2725694444444445
253,0.2621527777777778,0.2881944444444444,0.2725694444444445
254,0.2916666666666667,0.2881944444444444,0.2725694444444445
255,0.2708333333333333,0.2881944444444444,0.2725694444444445
256,0.27951388888888895,0.2881944444444444,0.2725694444444445
257,0.2795138888888889,0.2881944444444444,0.2725694444444445
258,0.26909722222222227,0.2881944444444444,0.2725694444444445
259,0.2795138888888889,0.2881944444444444,0.2725694444444445
260,0.2847222222222222,0.2881944444444444,0.2725694444444445
261,0.26041666666666663,0.2881944444444444,0.2725694444444445
262,0.2795138888888889,0.2881944444444444,0.2725694444444445
263,0.2777777777777778,0.2881944444444444,0.2725694444444445
264,0.2743055555555556,0.2881944444444444,0.2725694444444445
265,0.296875,0.2881944444444444,0.2725694444444445
266,0.2586805555555556,0.2881944444444444,0.2725694444444445
267,0.2690972222222222,0.2881944444444444,0.2725694444444445
268,0.2725694444444444,0.2881944444444444,0.2725694444444445
269,0.2899305555555556,0.2881944444444444,0.2725694444444445
270,0.2829861111111111,0.2881944444444444,0.2725694444444445
271,0.2743055555555556,0.2881944444444444,0.2725694444444445
272,0.2708333333333333,0.2881944444444444,0.2725694444444445
273,0.2586805555555556,0.2881944444444444,0.2725694444444445
274,0.2916666666666667,0.2881944444444444,0.2725694444444445
275,0.2586805555555555,0.2881944444444444,0.2725694444444445
276,0.27604166666666663,0.2881944444444444,0.2725694444444445
277,0.2864583333333333,0.2881944444444444,0.2725694444444445
278,0.2604166666666667,0.2881944444444444,0.2725694444444445
279,0.2743055555555555,0.2881944444444444,0.2725694444444445
280,0.26736111111111116,0.2881944444444444,0.2725694444444445
281,0.2743055555555555,0.2881944444444444,0.2725694444444445
282,0.2673611111111111,0.2881944444444444,0.2725694444444445
283,0.265625,0.2881944444444444,0.2725694444444445
284,0.2604166666666667,0.2881944444444444,0.2725694444444445
285,0.2743055555555556,0.2881944444444444,0.2725694444444445
286,0.2829861111111111,0.2881944444444444,0.2725694444444445
287,0.2829861111111111,0.2881944444444444,0.2725694444444445
288,0.27604166666666663,0.2881944444444444,0.2725694444444445
289,0.2864583333333333,0.2881944444444444,0.2725694444444445
290,0.2725694444444444,0.2881944444444444,0.2725694444444445
291,0.2725694444444445,0.2881944444444444,0.2725694444444445
292,0.3020833333333333,0.2881944444444444,0.2725694444444445
293,0.265625,0.2881944444444444,0.2725694444444445
294,0.25,0.2881944444444444,0.2725694444444445
295,0.2569444444444444,0.2881944444444444,0.2725694444444445
296,0.26736111111111116,0.2881944444444444,0.2725694444444445
297,0.2743055555555556,0.2881944444444444,0.2725694444444445
298,0.2725694444444444,0.2881944444444444,0.2725694444444445
299,0.2690972222222222,0.2881944444444444,0.2725694444444445
300,0.2777777777777778,0.2881944444444444,0.2725694444444445
301,0.2725694444444444,0.2881944444444444,0.2725694444444445
302,0.2881944444444445,0.2881944444444444,0.2725694444444445
303,0.2847222222222222,0.2881944444444444,0.2725694444444445
304,0.2743055555555556,0.2881944444444444,0.2725694444444445
305,0.2690972222222222,0.2881944444444444,0.2725694444444445
306,0.2690972222222222,0.2881944444444444,0.2725694444444445
307,0.2847222222222222,0.2881944444444444,0.2725694444444445
308,0.2743055555555556,0.2881944444444444,0.2725694444444445
309,0.28645833333333337,0.2881944444444444,0.2725694444444445
310,0.2829861111111111,0.2881944444444444,0.2725694444444445
311,0.26041666666666663,0.2881944444444444,0.2725694444444445
312,0.2760416666666667,0.2881944444444444,0.2725694444444445
313,0.2934027777777778,0.2881944444444444,0.2725694444444445
314,0.2899305555555556,0.2881944444444444,0.2725694444444445
315,0.2795138888888889,0.2881944444444444,0.2725694444444445
316,0.265625,0.2881944444444444,0.2725694444444445
317,0.26736111111111105,0.2881944444444444,0.2725694444444445
318,0.2899305555555556,0.2881944444444444,0.2725694444444445
319,0.2795138888888889,0.2881944444444444,0.2725694444444445
320,0.2621527777777778,0.2881944444444444,0.2725694444444445
321,0.2743055555555556,0.2881944444444444,0.2725694444444445
322,0.27083333333333337,0.2881944444444444,0.2725694444444445
323,0.28645833333333337,0.2881944444444444,0.2725694444444445
324,0.26736111111111116,0.2881944444444444,0.2725694444444445
325,0.2864583333333333,0.2881944444444444,0.2725694444444445
326,0.26388888888888884,0.2881944444444444,0.2725694444444445
327,0.28125,0.2881944444444444,0.2725694444444445
328,0.2586805555555556,0.2881944444444444,0.2725694444444445
329,0.2690972222222222,0.2881944444444444,0.2725694444444445
330,0.2690972222222222,0.2881944444444444,0.2725694444444445
331,0.2690972222222222,0.2881944444444444,0.2725694444444445
332,0.2743055555555556,0.2881944444444444,0.2725694444444445
333,0.2795138888888889,0.2881944444444444,0.2725694444444445
334,0.28125,0.2881944444444444,0.2725694444444445
335,0.2725694444444444,0.2881944444444444,0.2725694444444445
336,0.27604166666666663,0.2881944444444444,0.2725694444444445
337,0.29166666666666663,0.2881944444444444,0.2725694444444445
338,0.2743055555555556,0.2881944444444444,0.2725694444444445
339,0.2638888888888889,0.2881944444444444,0.2725694444444445
340,0.2725694444444444,0.2881944444444444,0.2725694444444445
341,0.2777777777777778,0.2881944444444444,0.2725694444444445
342,0.2829861111111111,0.2881944444444444,0.2725694444444445
343,0.2743055555555556,0.2881944444444444,0.2725694444444445
344,0.2847222222222222,0.2881944444444444,0.2725694444444445
345,0.30208333333333337,0.2881944444444444,0.2725694444444445
346,0.2708333333333333,0.2881944444444444,0.2725694444444445
347,0.2795138888888889,0.2881944444444444,0.2725694444444445
348,0.2638888888888889,0.2881944444444444,0.2725694444444445
349,0.27083333333333337,0.2881944444444444,0.2725694444444445
350,0.2690972222222222,0.2881944444444444,0.2725694444444445
351,0.265625,0.2881944444444444,0.2725694444444445
352,0.2881944444444444,0.2881944444444444,0.2725694444444445
353,0.2743055555555556,0.2881944444444444,0.2725694444444445
354,0.2569444444444444,0.2881944444444444,0.2725694444444445
355,0.2725694444444444,0.2881944444444444,0.2725694444444445
356,0.265625,0.2881944444444444,0.2725694444444445
357,0.26041666666666663,0.2881944444444444,0.2725694444444445
358,0.28125,0.2881944444444444,0.2725694444444445
359,0.2690972222222222,0.2881944444444444,0.2725694444444445
360,0.26041666666666663,0.2881944444444444,0.2725694444444445
361,0.2621527777777778,0.2881944444444444,0.2725694444444445
362,0.28645833333333337,0.2881944444444444,0.2725694444444445
363,0.265625,0.2881944444444444,0.2725694444444445
364,0.2743055555555556,0.2881944444444444,0.2725694444444445
365,0.2743055555555556,0.2881944444444444,0.2725694444444445
366,0.2899305555555556,0.2881944444444444,0.2725694444444445
367,0.2847222222222222,0.2881944444444444,0.2725694444444445
368,0.2673611111111111,0.2881944444444444,0.2725694444444445
369,0.26041666666666663,0.2881944444444444,0.2725694444444445
370,0.2673611111111111,0.2881944444444444,0.2725694444444445
371,0.27083333333333337,0.2881944444444444,0.2725694444444445
372,0.2743055555555556,0.2881944444444444,0.2725694444444445
373,0.2743055555555556,0.2881944444444444,0.2725694444444445
374,0.2829861111111111,0.2881944444444444,0.2725694444444445
375,0.2708333333333333,0.2881944444444444,0.2725694444444445
376,0.2708333333333333,0.2881944444444444,0.2725694444444445
377,0.2725694444444445,0.2881944444444444,0.2725694444444445
378,0.2725694444444444,0.2881944444444444,0.2725694444444445
379,0.2569444444444444,0.2881944444444444,0.2725694444444445
380,0.2760416666666667,0.2881944444444444,0.2725694444444445
381,0.2829861111111111,0.2881944444444444,0.2725694444444445
382,0.2743055555555556,0.2881944444444444,0.2725694444444445
383,0.2777777777777778,0.2881944444444444,0.2725694444444445
384,0.2777777777777778,0.2881944444444444,0.2725694444444445
385,0.2743055555555556,0.2881944444444444,0.2725694444444445
386,0.2795138888888889,0.2881944444444444,0.2725694444444445
387,0.2777777777777778,0.2881944444444444,0.2725694444444445
388,0.27604166666666663,0.2881944444444444,0.2725694444444445
389,0.28125,0.2881944444444444,0.2725694444444445
390,0.265625,0.2881944444444444,0.2725694444444445
391,0.2777777777777778,0.2881944444444444,0.2725694444444445
392,0.2708333333333333,0.2881944444444444,0.2725694444444445
393,0.2690972222222222,0.2881944444444444,0.2725694444444445
394,0.2743055555555556,0.2881944444444444,0.2725694444444445
395,0.2795138888888889,0.2881944444444444,0.2725694444444445
396,0.2604166666666667,0.2881944444444444,0.2725694444444445
397,0.27083333333333337,0.2881944444444444,0.2725694444444445
398,0.2847222222222222,0.2881944444444444,0.2725694444444445
399,0.2847222222222222,0.2881944444444444,0.2725694444444445
400,0.2725694444444444,0.2881944444444444,0.2725694444444445
401,0.265625,0.2881944444444444,0.2725694444444445
402,0.2847222222222222,0.2881944444444444,0.2725694444444445
403,0.2743055555555556,0.2881944444444444,0.2725694444444445
404,0.28645833333333337,0.2881944444444444,0.2725694444444445
405,0.2881944444444444,0.2881944444444444,0.2725694444444445
406,0.2725694444444445,0.2881944444444444,0.2725694444444445
407,0.2621527777777778,0.2881944444444444,0.2725694444444445
408,0.28645833333333337,0.2881944444444444,0.2725694444444445
409,0.2638888888888889,0.2881944444444444,0.2725694444444445
410,0.2638888888888889,0.2881944444444444,0.2725694444444445
411,0.2795138888888889,0.2881944444444444,0.2725694444444445
412,0.265625,0.2881944444444444,0.2725694444444445
413,0.2690972222222222,0.2881944444444444,0.2725694444444445
414,0.2708333333333333,0.2881944444444444,0.2725694444444445
415,0.2795138888888889,0.2881944444444444,0.2725694444444445
416,0.28125,0.2881944444444444,0.2725694444444445
417,0.29513888888888884,0.2881944444444444,0.2725694444444445
418,0.2743055555555556,0.2881944444444444,0.2725694444444445
419,0.27083333333333337,0.2881944444444444,0.2725694444444445
420,0.2881944444444444,0.2881944444444444,0.2725694444444445
421,0.27604166666666663,0.2881944444444444,0.2725694444444445
422,0.2690972222222222,0.2881944444444444,0.2725694444444445
423,0.2743055555555556,0.2881944444444444,0.2725694444444445
424,0.2708333333333333,0.2881944444444444,0.2725694444444445
425,0.2743055555555556,0.2881944444444444,0.2725694444444445
426,0.2777777777777778,0.2881944444444444,0.2725694444444445
427,0.2881944444444444,0.2881944444444444,0.2725694444444445
428,0.2829861111111111,0.2881944444444444,0.2725694444444445
429,0.27951388888888884,0.2881944444444444,0.2725694444444445
430,0.2795138888888889,0.2881944444444444,0.2725694444444445
431,0.2638888888888889,0.2881944444444444,0.2725694444444445
432,0.28645833333333337,0.2881944444444444,0.2725694444444445
433,0.28645833333333337,0.2881944444444444,0.2725694444444445
434,0.27951388888888884,0.2881944444444444,0.2725694444444445
435,0.2743055555555556,0.2881944444444444,0.2725694444444445
436,0.27604166666666663,0.2881944444444444,0.2725694444444445
437,0.2690972222222222,0.2881944444444444,0.2725694444444445
438,0.2725694444444445,0.2881944444444444,0.2725694444444445
439,0.2829861111111111,0.2881944444444444,0.2725694444444445
440,0.2708333333333333,0.2881944444444444,0.2725694444444445
441,0.265625,0.2881944444444444,0.2725694444444445
442,0.2708333333333333,0.2881944444444444,0.2725694444444445
443,0.27083333333333337,0.2881944444444444,0.2725694444444445
444,0.2534722222222222,0.2881944444444444,0.2725694444444445
445,0.2586805555555556,0.2881944444444444,0.2725694444444445
446,0.28645833333333337,0.2881944444444444,0.2725694444444445
447,0.2777777777777778,0.2881944444444444,0.2725694444444445
448,0.2829861111111111,0.2881944444444444,0.2725694444444445
449,0.2743055555555556,0.2881944444444444,0.2725694444444445
450,0.28125,0.2881944444444444,0.2725694444444445
451,0.2569444444444444,0.2881944444444444,0.2725694444444445
452,0.28645833333333337,0.2881944444444444,0.2725694444444445
453,0.2760416666666667,0.2881944444444444,0.2725694444444445
454,0.28125,0.2881944444444444,0.2725694444444445
455,0.2621527777777778,0.2881944444444444,0.2725694444444445
456,0.2708333333333333,0.2881944444444444,0.2725694444444445
457,0.2760416666666667,0.2881944444444444,0.2725694444444445
458,0.27083333333333337,0.2881944444444444,0.2725694444444445
459,0.265625,0.2881944444444444,0.2725694444444445
460,0.2638888888888889,0.2881944444444444,0.2725694444444445
461,0.2690972222222222,0.2881944444444444,0.2725694444444445
462,0.2708333333333333,0.2881944444444444,0.2725694444444445
463,0.2829861111111111,0.2881944444444444,0.2725694444444445
464,0.27951388888888884,0.2881944444444444,0.2725694444444445
465,0.2777777777777778,0.2881944444444444,0.2725694444444445
466,0.2760416666666667,0.2881944444444444,0.2725694444444445
467,0.27604166666666663,0.2881944444444444,0.2725694444444445
468,0.28125,0.2881944444444444,0.2725694444444445
469,0.2777777777777778,0.2881944444444444,0.2725694444444445
470,0.2638888888888889,0.2881944444444444,0.2725694444444445
471,0.2777777777777778,0.2881944444444444,0.2725694444444445
472,0.2534722222222222,0.2881944444444444,0.2725694444444445
473,0.27083333333333337,0.2881944444444444,0.2725694444444445
474,0.2708333333333333,0.2881944444444444,0.2725694444444445
475,0.26388888888888895,0.2881944444444444,0.2725694444444445
476,0.26388888888888884,0.2881944444444444,0.2725694444444445
477,0.26736111111111116,0.2881944444444444,0.2725694444444445
478,0.2743055555555556,0.2881944444444444,0.2725694444444445
479,0.2899305555555556,0.2881944444444444,0.2725694444444445
480,0.2604166666666667,0.2881944444444444,0.2725694444444445
481,0.29166666666666663,0.2881944444444444,0.2725694444444445
482,0.2743055555555556,0.2881944444444444,0.2725694444444445
483,0.26388888888888884,0.2881944444444444,0.2725694444444445
484,0.2621527777777778,0.2881944444444444,0.2725694444444445
485,0.2725694444444444,0.2881944444444444,0.2725694444444445
486,0.2604166666666667,0.2881944444444444,0.2725694444444445
487,0.2829861111111111,0.2881944444444444,0.2725694444444445
