direction,subject,outer_fold,sse_zero,sse_location,normalized_sse_ratio,error_gain,cosine,normalized_mae,predicted_residual_norm,true_residual_norm
FORWARD,47,3,0.5105249420172047,0.5108240585507693,1.0005858999413089,-0.0002991165335646251,-0.5095969060225188,1.0001824745533283,0.0004105163002102375,0.7145102812536742
FORWARD,55,3,1.3078614762501855,1.3100335415657924,1.0016607762787193,-0.002172065315606986,-0.532334616023023,1.0004494317309973,0.0017813218341098283,1.1436177142079365
FORWARD,1,4,1.820060465092049,1.8176006445686275,0.9986484951623312,0.002459820523421641,0.517286867242141,0.9997363607459854,0.0017646089698282667,1.3490961659911607
FORWARD,8,4,1.4240380263675445,1.426276844189027,1.0015721615434618,-0.002238817821482497,-0.1254772471443549,1.000601528166999,0.007298040233464203,1.1933306441919374
FORWARD,10,4,0.41774591307366904,0.41729046983026274,0.9989097601456942,0.00045544324340629494,0.2465868018412749,0.999709070856595,0.0014352854785603384,0.6463326644025266
FORWARD,13,4,0.9015797193275086,0.9016519289919429,1.0000800923788393,-7.220966443433063e-05,-0.09179635723709441,0.9999974111203861,0.00041324681166344054,0.9495155182131089
FORWARD,30,4,1.7143668477854956,1.7157070383933042,1.0007817408564215,-0.0013401906078085446,-0.2671108349150338,1.000195325872092,0.0019107701109869573,1.309338324416381
FORWARD,35,4,0.8651838048105225,0.8657284251207422,1.0006294850957584,-0.0005446203102197344,-0.2794025372595877,1.0001995496116576,0.0010456984179942137,0.9301525707165049
FORWARD,42,4,0.4004129109423883,0.40090400027745143,1.0012264572935656,-0.000491089335063144,-0.2080658561448281,1.0004196063162323,0.0018519612937178864,0.6327818825965139
FORWARD,52,4,17.961199253933952,17.95243842922133,0.9995122360935503,0.008760824712620519,0.46755955893127016,0.9997763256586071,0.002211835583333861,4.238065508452406
FORWARD,53,4,1.1609496198732034,1.1602691387403707,0.9994138581716345,0.0006804811328326998,0.14484060191990777,0.9997751596777401,0.0021956084197351927,1.0774737211984353
FORWARD,57,4,0.6882747211438927,0.6913243204470279,1.0044307878953724,-0.0030495993031351976,-0.5996423585225108,1.0012709073729462,0.003055679638551796,0.8296232404796123
FORWARD,59,4,0.6227166252825784,0.6228281302560061,1.0001790621430366,-0.00011150497342771182,-0.41936508802996497,1.0000467537886686,0.00016842875398269196,0.789123960656739
FORWARD,2,5,2.2471409544451033,2.2471409544451033,1.0,0.0,0.0,1.0,0.0,1.4990466818765529
FORWARD,7,5,0.4379871255749607,0.4379871255749607,1.0,0.0,0.0,1.0,0.0,0.661805957645412
FORWARD,12,5,1.2406497826123275,1.2406497826123275,1.0,0.0,0.0,1.0,0.0,1.113844595359841
FORWARD,14,5,8.31586740127041,8.31586740127041,1.0,0.0,0.0,1.0,0.0,2.883724570979415
FORWARD,25,5,0.6614854554925422,0.6614854554925422,1.0,0.0,0.0,1.0,0.0,0.8133175612837474
FORWARD,39,5,1.2767989018147652,1.2767989018147652,1.0,0.0,0.0,1.0,0.0,1.1299552654042395
FORWARD,46,5,1.102420641556788,1.102420641556788,1.0,0.0,0.0,1.0,0.0,1.0499622095850822
FORWARD,50,5,1.0908106832313618,1.0908106832313618,1.0,0.0,0.0,1.0,0.0,1.0444188255826117
FORWARD,51,5,1.3662217644382548,1.3662217644382548,1.0,0.0,0.0,1.0,0.0,1.1688548945178159
FORWARD,54,5,1.4633934257786376,1.4633934257786376,1.0,0.0,0.0,1.0,0.0,1.209707991946254
FORWARD,58,5,1.6165507130831147,1.6165507130831147,1.0,0.0,0.0,1.0,0.0,1.2714364762280161
FORWARD,6,6,1.0509003580011438,1.0497344589937567,0.9988905713101053,0.0011658990073870612,0.13499025099115425,0.9994177079416632,0.004278723918290037,1.0251343121762844
FORWARD,9,6,1.0582415546567248,1.0631088750204105,1.0045994417269548,-0.0048673203636857565,-0.4426259295108511,1.0012165427111976,0.005313784202614884,1.0287086830860936
FORWARD,18,6,1.3317624834832729,1.3300424656516494,0.9987084650206359,0.001720017831623455,0.2508143070958212,0.9995777086848137,0.002986645661286571,1.1540201399816525
FORWARD,21,6,3.059484466889754,3.0650269526537794,1.0018115750624026,-0.0055424857640256064,-0.5815205538184014,1.0004802768917387,0.0027208520362153074,1.7491382069149808
FORWARD,23,6,1.1559410538995079,1.1568095656141928,1.0007513460238782,-0.0008685117146849386,-0.08503814127858476,1.0007524119083253,0.004632326096987592,1.075146991764153
FORWARD,27,6,3.083595178267154,3.0850226623789005,1.000462928506896,-0.0014274841117467574,-0.2621112306683896,1.0000903992084242,0.0015480936597694049,1.7560168502230138
FORWARD,31,6,0.7467761524367269,0.7464580448472563,0.9995740255116173,0.00031810758947059536,0.321788174579979,0.9998782762750165,0.00057256668598635,0.8641621100445951
FORWARD,32,6,0.7061017250548166,0.7077688996782696,1.0023610969415542,-0.001667174623453005,-0.25391674337458,1.0010700604708764,0.003871716550454105,0.8402985927959278
FORWARD,36,6,1.060599923503907,1.0616847269778638,1.0010228206224765,-0.0010848034739567858,-0.09527344855630744,1.000374812827497,0.005380540297630338,1.0298543214959615
FORWARD,38,6,1.0223637696623173,1.0223097381452588,0.9999471503992396,5.4031517058517053e-05,0.01802310940074401,0.999923783261655,0.001548233284033714,1.0111200569973466
REVERSE,5,1,1.0042601547584478,1.0042601547584478,1.0,0.0,0.0,1.0,0.0,1.0021278135839
REVERSE,11,1,1.0454931845258113,1.0454931845258113,1.0,0.0,0.0,1.0,0.0,1.022493610995106
REVERSE,15,1,0.6432499321032922,0.6432499321032922,1.0,0.0,0.0,1.0,0.0,0.8020286354634054
REVERSE,26,1,2.064568423274234,2.064568423274234,1.0,0.0,0.0,1.0,0.0,1.4368606137250175
REVERSE,28,1,1.15648257536089,1.15648257536089,1.0,0.0,0.0,1.0,0.0,1.0753987982887512
REVERSE,37,1,1.018183572758226,1.018183572758226,1.0,0.0,0.0,1.0,0.0,1.0090508276386407
REVERSE,41,1,0.523590239342312,0.523590239342312,1.0,0.0,0.0,1.0,0.0,0.723595356081223
REVERSE,48,1,2.426472670776136,2.426472670776136,1.0,0.0,0.0,1.0,0.0,1.557713924562574
REVERSE,56,1,3.309170982119097,3.309170982119097,1.0,0.0,0.0,1.0,0.0,1.8191126908795665
REVERSE,60,1,4.882332608493224,4.882332608493224,1.0,0.0,0.0,1.0,0.0,2.2096001014874216
REVERSE,4,2,0.7227513010283522,0.7227513010283522,1.0,0.0,0.0,1.0,0.0,0.850147811282457
REVERSE,16,2,0.7586215098347325,0.7586215098347325,1.0,0.0,0.0,1.0,0.0,0.8709888115439443
REVERSE,19,2,0.8923783534025573,0.8923783534025573,1.0,0.0,0.0,1.0,0.0,0.9446577969839434
REVERSE,22,2,1.0158743403661723,1.0158743403661723,1.0,0.0,0.0,1.0,0.0,1.0079059184101322
REVERSE,33,2,1.5770744997030919,1.5770744997030919,1.0,0.0,0.0,1.0,0.0,1.2558162682905059
REVERSE,34,2,0.9673378732292093,0.9673378732292093,1.0,0.0,0.0,1.0,0.0,0.9835333615232426
REVERSE,44,2,1.0765028043547638,1.0765028043547638,1.0,0.0,0.0,1.0,0.0,1.0375465311757173
REVERSE,49,2,0.5650082749140575,0.5650082749140575,1.0,0.0,0.0,1.0,0.0,0.7516703232894442
REVERSE,61,2,1.0151048379717127,1.0151048379717127,1.0,0.0,0.0,1.0,0.0,1.0075241128487757
REVERSE,62,2,0.7715056923988214,0.7715056923988214,1.0,0.0,0.0,1.0,0.0,0.8783539676000908
REVERSE,3,3,0.7446330188275281,0.7446330188275281,1.0,0.0,0.0,1.0,0.0,0.8629212124102223
REVERSE,17,3,2.4437165122977302,2.4437165122977302,1.0,0.0,0.0,1.0,0.0,1.563239109124938
REVERSE,20,3,0.6314191111993384,0.6314191111993384,1.0,0.0,0.0,1.0,0.0,0.7946188464914096
REVERSE,24,3,0.5404884089319659,0.5404884089319659,1.0,0.0,0.0,1.0,0.0,0.735179167912126
REVERSE,29,3,0.6120038314295527,0.6120038314295527,1.0,0.0,0.0,1.0,0.0,0.7823067374307553
REVERSE,40,3,1.2657410678233871,1.2657410678233871,1.0,0.0,0.0,1.0,0.0,1.1250515845166333
REVERSE,43,3,0.9494360042900664,0.9494360042900664,1.0,0.0,0.0,1.0,0.0,0.9743900678322138
REVERSE,45,3,0.5460765023125442,0.5460765023125442,1.0,0.0,0.0,1.0,0.0,0.7389698926969516
REVERSE,47,3,0.3682025822506467,0.3682025822506467,1.0,0.0,0.0,1.0,0.0,0.606796986026337
REVERSE,55,3,1.2414596746381439,1.2414596746381439,1.0,0.0,0.0,1.0,0.0,1.1142080930589868
REVERSE,1,4,0.6884523090221935,0.6883922386944652,0.999912745840284,6.00703277282566e-05,0.1181087557128488,0.9999688006668862,0.000306967006586778,0.8297302628096637
REVERSE,8,4,0.7347641777542919,0.7326593819061242,0.9971354130864126,0.0021047958481676954,0.13399216973999598,0.9985488950255722,0.009560684479005125,0.8571838646138248
REVERSE,10,4,0.6925936229541447,0.6898779628048427,0.996078999200543,0.002715660149302024,0.49141674482714365,0.9990318840512684,0.003333726248249013,0.8322220995348205
REVERSE,13,4,0.44581470821717406,0.4437282517444692,0.9953199021157273,0.002086456472704834,0.20138923683173865,0.9979554598513587,0.007996029380520615,0.6676935735928377
REVERSE,30,4,1.554274688464649,1.5503637193604232,0.9974837336455056,0.0039109691042258365,0.6254664647347686,0.9992533492122943,0.0025118084256594295,1.2467055339833255
REVERSE,35,4,1.1140238491211776,1.1154959435592613,1.001321420936585,-0.0014720944380837153,-0.5461420541697994,1.0003148079081954,0.0012754769057098418,1.055473282049895
REVERSE,42,4,0.9385411459167575,0.9383297607523232,0.9997747726188095,0.00021138516443430788,0.04298662090585722,1.0000228218648337,0.002620400028611347,0.9687833328029326
REVERSE,52,4,3.189657565950337,3.1926189919120076,1.0009284463615418,-0.002961425961670816,-0.2994417064344247,1.0003848882146746,0.0027616374986707925,1.7859612442464525
REVERSE,53,4,0.8932401726113061,0.8895825171339802,0.9959051825147619,0.003657655477325883,0.5270236556658439,0.9990545370889111,0.003685260128488584,0.9451138410854567
REVERSE,57,4,0.5138470601578298,0.514690771695328,1.0016419506948995,-0.0008437115374981818,-0.19970880935280821,1.0004486259238323,0.002917074235405224,0.7168312633792068
REVERSE,59,4,0.8776626124562279,0.8762741236684011,0.9984179697663764,0.0013884887878268248,0.3574774115351187,0.9994898101216292,0.002079459148819489,0.936836491847018
REVERSE,2,5,0.44491707394016844,0.44491707394016844,1.0,0.0,0.0,1.0,0.0,0.6670210446006696
REVERSE,7,5,0.48205310575126925,0.48205310575126925,1.0,0.0,0.0,1.0,0.0,0.6943004434330063
REVERSE,12,5,1.0969838149242106,1.0969838149242106,1.0,0.0,0.0,1.0,0.0,1.0473699513181627
REVERSE,14,5,6.404570473070962,6.404570473070962,1.0,0.0,0.0,1.0,0.0,2.530725285974549
REVERSE,25,5,0.5867236065761884,0.5867236065761884,1.0,0.0,0.0,1.0,0.0,0.7659788551756428
REVERSE,39,5,0.719337834831361,0.719337834831361,1.0,0.0,0.0,1.0,0.0,0.8481378631044372
REVERSE,46,5,0.6091759949380995,0.6091759949380995,1.0,0.0,0.0,1.0,0.0,0.7804972741388015
REVERSE,50,5,1.5485758170253159,1.5485758170253159,1.0,0.0,0.0,1.0,0.0,1.2444178627074252
REVERSE,51,5,0.7359734633218182,0.7359734633218182,1.0,0.0,0.0,1.0,0.0,0.857888957454179
REVERSE,54,5,1.9298710252387452,1.9298710252387452,1.0,0.0,0.0,1.0,0.0,1.3891979791371516
REVERSE,58,5,0.665370005446755,0.665370005446755,1.0,0.0,0.0,1.0,0.0,0.81570215486215
REVERSE,6,6,1.8009415495906387,1.8017608783090489,1.0004549446474797,-0.0008193287184101727,-0.11938547110621184,1.0001770213727457,0.0025368923905481973,1.3419916354398929
REVERSE,9,6,0.76697104225753,0.7713901422324618,1.0057617559613783,-0.004419099974931839,-0.602691485645009,1.0014388973549022,0.0041697231884960766,0.875768829233794
REVERSE,18,6,1.6549659999433213,1.6571173764775486,1.001299952104334,-0.002151376534227367,-0.25326271976887993,1.000434834866361,0.0032850102337942436,1.2864548184616984
REVERSE,21,6,5.387762440660138,5.393745748135814,1.0011105366173016,-0.005983307475675659,-0.5019790040414522,1.0003891665786864,0.0025647429118059867,2.32115541070824
REVERSE,23,6,0.8398025234004343,0.8429669289849029,1.0037680353372311,-0.0031644055844686214,-0.2303828367444224,1.0014228409482047,0.007365681809072803,0.9164074003413735
REVERSE,27,6,0.7756627560363549,0.7810963650577023,1.0070051178544568,-0.005433609021347374,-0.36124480392900304,1.0019893288813329,0.008427640954337554,0.8807171827756939
REVERSE,31,6,0.46722156823225375,0.4688298634680804,1.003442253836679,-0.0016082952358266733,-0.30311319001222153,1.0008014626434343,0.0038455433561622706,0.6835360767598545
REVERSE,32,6,1.071265613351223,1.0718522345321029,1.000547596388392,-0.0005866211808798205,-0.12058420840027348,1.0001160833379432,0.002328393693548736,1.0350196197904766
REVERSE,36,6,0.5953460736843124,0.5953940105859946,1.000080519388304,-4.793690168225506e-05,0.002170509519885512,1.000195847010793,0.008798053217536536,0.7715867246682724
REVERSE,38,6,1.5506531322802743,1.549533743446379,0.9992781178391267,0.0011193888338953961,0.15976707401401027,0.9998387340363676,0.0028334137524255085,1.2452522364084613
