direction,subject,outer_fold,sse_zero,sse_location,normalized_sse_ratio,error_gain,cosine,normalized_mae,predicted_residual_norm,true_residual_norm
SAME_SESSION_3,16,2,0.6143120877576319,0.6143120877576319,1.0,0.0,0.0,1.0,0.0,0.7837806375240663
SAME_SESSION_3,19,2,0.8095574270989656,0.8095574270989656,1.0,0.0,0.0,1.0,0.0,0.8997540925713902
SAME_SESSION_3,22,2,1.1515202384351328,1.1515202384351328,1.0,0.0,0.0,1.0,0.0,1.0730891102024718
SAME_SESSION_3,33,2,0.90969941893392,0.90969941893392,1.0,0.0,0.0,1.0,0.0,0.9537816411180915
SAME_SESSION_3,34,2,0.6277637482187391,0.6277637482187391,1.0,0.0,0.0,1.0,0.0,0.7923154347977447
SAME_SESSION_3,44,2,0.7880908220620907,0.7880908220620907,1.0,0.0,0.0,1.0,0.0,0.8877447955702645
SAME_SESSION_3,49,2,0.6869512142399536,0.6869512142399536,1.0,0.0,0.0,1.0,0.0,0.8288252012577522
SAME_SESSION_3,61,2,0.7819769670192372,0.7819769670192372,1.0,0.0,0.0,1.0,0.0,0.8842946155095807
SAME_SESSION_3,62,2,0.4687093688167037,0.4687093688167037,1.0,0.0,0.0,1.0,0.0,0.6846235234175815
SAME_SESSION_3,3,3,0.6248100646600372,0.6219511307253389,0.9954243151696767,0.002858933934698271,0.1636877982738219,0.9991515443962012,0.011564847688634378,0.7904492802577768
SAME_SESSION_3,17,3,1.940098052113016,2.010750878774226,1.0364171422079724,-0.07065282666121009,-0.4639722456842154,1.0116395408895111,0.05252848811847304,1.3928740259309225
SAME_SESSION_3,20,3,0.592410772651453,0.623791089455898,1.0529705370886422,-0.031380316804444974,-0.20667970707146546,1.0109758308002197,0.07901058402269474,0.7696822543436045
SAME_SESSION_3,24,3,0.6223490178732356,0.6433338104554226,1.0337186883557696,-0.020984792582186995,-0.13112690313496847,1.0059104631760225,0.07455973392745756,0.7888910050654878
SAME_SESSION_3,29,3,1.0967715463880907,0.9477890834814751,0.8641627206711848,0.14898246290661565,0.5913337104790616,0.9609721373006601,0.13500046420813222,1.0472686123378714
SAME_SESSION_3,40,3,1.1749479567453016,0.9988079154827262,0.850086941935286,0.17614004126257543,0.5254453734779808,0.9469709283436691,0.18451805807732924,1.083950163404804
SAME_SESSION_3,43,3,0.9786857207646927,0.923095992336388,0.9431996122464421,0.055589728428304785,0.5583299938034453,0.9833403506911911,0.052849694018766234,0.9892854596953767
SAME_SESSION_3,45,3,0.38022728902316233,0.44831542489999887,1.179072196663635,-0.06808813587683654,-0.030599844289905018,1.0549180302819372,0.24274970029266657,0.6166257284797337
SAME_SESSION_3,47,3,0.5105249420172047,0.5664176544328064,1.1094808653123909,-0.055892712415601786,-0.04452931743052932,1.0132548289324725,0.2067310590968425,0.7145102812536742
SAME_SESSION_3,55,3,1.3078614762501855,1.2563085210213027,0.9605822511290019,0.0515529552288827,0.23733949427342338,0.9876219946641168,0.12270131361751176,1.1436177142079365
SAME_SESSION_3,1,4,1.820060465092049,1.820060465092049,1.0,0.0,0.0,1.0,0.0,1.3490961659911607
SAME_SESSION_3,8,4,1.4240380263675445,1.4240380263675445,1.0,0.0,0.0,1.0,0.0,1.1933306441919374
SAME_SESSION_3,10,4,0.41774591307366904,0.41774591307366904,1.0,0.0,0.0,1.0,0.0,0.6463326644025266
SAME_SESSION_3,13,4,0.9015797193275086,0.9015797193275086,1.0,0.0,0.0,1.0,0.0,0.9495155182131089
SAME_SESSION_3,30,4,1.7143668477854956,1.7143668477854956,1.0,0.0,0.0,1.0,0.0,1.309338324416381
SAME_SESSION_3,35,4,0.8651838048105225,0.8651838048105225,1.0,0.0,0.0,1.0,0.0,0.9301525707165049
SAME_SESSION_3,42,4,0.4004129109423883,0.4004129109423883,1.0,0.0,0.0,1.0,0.0,0.6327818825965139
SAME_SESSION_3,52,4,17.961199253933952,17.961199253933952,1.0,0.0,0.0,1.0,0.0,4.238065508452406
SAME_SESSION_3,53,4,1.1609496198732034,1.1609496198732034,1.0,0.0,0.0,1.0,0.0,1.0774737211984353
SAME_SESSION_3,57,4,0.6882747211438927,0.6882747211438927,1.0,0.0,0.0,1.0,0.0,0.8296232404796123
SAME_SESSION_3,59,4,0.6227166252825784,0.6227166252825784,1.0,0.0,0.0,1.0,0.0,0.789123960656739
SAME_SESSION_3,2,5,2.2471409544451033,2.1749137740921864,0.9678581887753667,0.07222718035291686,0.49497434238493854,0.9904540013226522,0.05038176983419607,1.4990466818765529
SAME_SESSION_3,7,5,0.4379871255749607,0.4304181693359829,0.9827187700345261,0.007568956238977798,0.5680896633782689,0.9954864024905371,0.010204521666663299,0.661805957645412
SAME_SESSION_3,12,5,1.2406497826123275,1.226426718554427,0.9885357945028191,0.014223064057900414,0.5130944150024809,0.9963936888979992,0.012581962011992636,1.113844595359841
SAME_SESSION_3,14,5,8.31586740127041,8.422589483917937,1.0128335479027988,-0.10672208264752747,-0.5979017280462229,1.0039243723487115,0.030675696494599076,2.883724570979415
SAME_SESSION_3,25,5,0.6614854554925422,0.65409875502618,0.9888331626870585,0.00738670046636225,0.4012808329223321,0.9973318229200991,0.011519801337549257,0.8133175612837474
SAME_SESSION_3,39,5,1.2767989018147652,1.2815342580725408,1.0037087721888271,-0.004735356257775658,-0.10912785312601919,1.0012453253978333,0.017901638885923544,1.1299552654042395
SAME_SESSION_3,46,5,1.102420641556788,1.0292748856852851,0.933649867288216,0.07314575587150296,0.44653326891273504,0.9821550008040808,0.08587039956538033,1.0499622095850822
