registration_id,fixture_type,solver,subject,session,class_label,gpa_start,gpa_outer_iteration,trial_position,global_sample_index,target_hash,source_hash,start_index,alternation,permutation_before,permutation_after,objective_before,objective_after_solve,objective_after_assignment,gradient_norm,iterations,cost_evaluations_reported,cost_calls_counted,gradient_calls_counted,hessian_calls_counted,runtime_seconds,stopping_criterion,converged,truth_determinant,dimension,audit_index
real_audit_0,deterministic_real_audit_bank,TrustRegions,3.0,1test,left_hand,0.0,1.0,32.0,3292.0,e5bd806c9a1dac1634745c59bee260b725e59357a3904d02711c3b27d20afa46,4d5d9a675defa1abf85b0ddea9d964ae6edb131a1eb37051c36c505b04489b89,1,1,"0,4,2,3,1","0,4,2,3,1",8.262412978889198,4.168577517602893,4.168577517602893,7.082231916805322e-07,22,,23,22,352,0.467267458,"Terminated - min grad norm reached after 22 iterations, 0.47 seconds.",True,,,0.0
real_audit_0,deterministic_real_audit_bank,TrustRegions,3.0,1test,left_hand,0.0,1.0,32.0,3292.0,e5bd806c9a1dac1634745c59bee260b725e59357a3904d02711c3b27d20afa46,4d5d9a675defa1abf85b0ddea9d964ae6edb131a1eb37051c36c505b04489b89,2,1,"1,4,3,2,0","1,4,3,2,0",7.878272038575647,3.8474336352301295,3.8474336352301295,5.222390672324936e-07,30,,31,29,461,0.611776791,"Terminated - min grad norm reached after 30 iterations, 0.61 seconds.",True,,,0.0
real_audit_0,deterministic_real_audit_bank,TrustRegions,3.0,1test,left_hand,0.0,1.0,32.0,3292.0,e5bd806c9a1dac1634745c59bee260b725e59357a3904d02711c3b27d20afa46,4d5d9a675defa1abf85b0ddea9d964ae6edb131a1eb37051c36c505b04489b89,3,1,"1,4,3,2,0","1,4,3,2,0",8.2299444669677,3.8482082424374546,3.8482082424374546,1.8344968840533385e-07,19,,20,20,264,0.357904708,"Terminated - min grad norm reached after 19 iterations, 0.36 seconds.",True,,,0.0
real_audit_1,deterministic_real_audit_bank,ConjugateGradient,6.0,0train,tongue,0.0,1.0,68.0,1715.0,e10ea8d6ded91aa06d17b832ecd60a1caabd5797534e4c846c9c9d35c0dbc0d3,cec1d2780b8079418178463b664c6b67e6a6fb4c2494cbc599a14dc7a5b2760c,0,1,"2,1,3,4,0","2,1,3,4,0",14.508079979628397,7.62258924374342,7.62258924374342,0.028947650887914723,250,250.0,622,250,0,0.534821416,Terminated - max iterations reached after 0.53 seconds.,False,,,1.0
real_audit_1,deterministic_real_audit_bank,ConjugateGradient,6.0,0train,tongue,0.0,1.0,68.0,1715.0,e10ea8d6ded91aa06d17b832ecd60a1caabd5797534e4c846c9c9d35c0dbc0d3,cec1d2780b8079418178463b664c6b67e6a6fb4c2494cbc599a14dc7a5b2760c,1,1,"2,1,3,4,0","2,1,3,4,0",15.221795443940175,7.51895993473988,7.51895993473988,4.418475335000934e-05,250,250.0,655,250,0,0.551254624,Terminated - max iterations reached after 0.55 seconds.,False,,,1.0
real_audit_1,deterministic_real_audit_bank,ConjugateGradient,6.0,0train,tongue,0.0,1.0,68.0,1715.0,e10ea8d6ded91aa06d17b832ecd60a1caabd5797534e4c846c9c9d35c0dbc0d3,cec1d2780b8079418178463b664c6b67e6a6fb4c2494cbc599a14dc7a5b2760c,2,1,"2,1,4,3,0","2,1,4,3,0",13.583816540821648,7.188867484450792,7.188867484450792,0.0014231894881375625,250,250.0,641,250,0,0.550596042,Terminated - max iterations reached after 0.55 seconds.,False,,,1.0
real_audit_1,deterministic_real_audit_bank,ConjugateGradient,6.0,0train,tongue,0.0,1.0,68.0,1715.0,e10ea8d6ded91aa06d17b832ecd60a1caabd5797534e4c846c9c9d35c0dbc0d3,cec1d2780b8079418178463b664c6b67e6a6fb4c2494cbc599a14dc7a5b2760c,3,1,"2,1,4,3,0","2,1,4,3,0",13.656637247930712,7.467885470469058,7.467885470469058,0.012410954094445781,250,250.0,625,250,0,0.536340792,Terminated - max iterations reached after 0.54 seconds.,False,,,1.0
real_audit_1,deterministic_real_audit_bank,TrustRegions,6.0,0train,tongue,0.0,1.0,68.0,1715.0,e10ea8d6ded91aa06d17b832ecd60a1caabd5797534e4c846c9c9d35c0dbc0d3,cec1d2780b8079418178463b664c6b67e6a6fb4c2494cbc599a14dc7a5b2760c,0,1,"2,1,3,4,0","2,1,3,4,0",14.508079979628397,7.556860500738665,7.556860500738665,9.16369553136478e-08,21,,22,22,268,0.361776457,"Terminated - min grad norm reached after 21 iterations, 0.36 seconds.",True,,,1.0
real_audit_1,deterministic_real_audit_bank,TrustRegions,6.0,0train,tongue,0.0,1.0,68.0,1715.0,e10ea8d6ded91aa06d17b832ecd60a1caabd5797534e4c846c9c9d35c0dbc0d3,cec1d2780b8079418178463b664c6b67e6a6fb4c2494cbc599a14dc7a5b2760c,1,1,"2,1,3,4,0","2,1,3,4,0",15.221795443940175,7.518959933485215,7.518959933485215,2.067302162980024e-07,16,,17,17,220,0.304078791,"Terminated - min grad norm reached after 16 iterations, 0.30 seconds.",True,,,1.0
real_audit_1,deterministic_real_audit_bank,TrustRegions,6.0,0train,tongue,0.0,1.0,68.0,1715.0,e10ea8d6ded91aa06d17b832ecd60a1caabd5797534e4c846c9c9d35c0dbc0d3,cec1d2780b8079418178463b664c6b67e6a6fb4c2494cbc599a14dc7a5b2760c,2,1,"2,1,4,3,0","2,1,4,3,0",13.583816540821648,7.443204874768611,7.443204874768611,6.337700566237792e-08,26,,27,25,381,0.507202667,"Terminated - min grad norm reached after 26 iterations, 0.51 seconds.",True,,,1.0
real_audit_1,deterministic_real_audit_bank,TrustRegions,6.0,0train,tongue,0.0,1.0,68.0,1715.0,e10ea8d6ded91aa06d17b832ecd60a1caabd5797534e4c846c9c9d35c0dbc0d3,cec1d2780b8079418178463b664c6b67e6a6fb4c2494cbc599a14dc7a5b2760c,3,1,"2,1,4,3,0","2,1,4,3,0",13.656637247930712,7.187994885584951,7.187994885584951,8.99928784881101e-07,33,,34,33,470,0.622476957,"Terminated - min grad norm reached after 33 iterations, 0.62 seconds.",True,,,1.0
real_audit_2,deterministic_real_audit_bank,ConjugateGradient,5.0,0train,left_hand,0.0,1.0,26.0,1252.0,8af67793452933180cddb7ed45dd60a1225997834c56ab7daef981ff969aa91a,da2ca786f917b6865136360ff106211ebf08d90084ea3f1280e4e0411169e42c,0,1,"3,0,1,4,2","3,0,1,4,2",7.037527360393858,3.327132652232687,3.327132652232687,4.4803626496906034e-05,250,250.0,639,250,0,0.554653041,Terminated - max iterations reached after 0.55 seconds.,False,,,2.0
real_audit_2,deterministic_real_audit_bank,ConjugateGradient,5.0,0train,left_hand,0.0,1.0,26.0,1252.0,8af67793452933180cddb7ed45dd60a1225997834c56ab7daef981ff969aa91a,da2ca786f917b6865136360ff106211ebf08d90084ea3f1280e4e0411169e42c,1,1,"3,0,1,4,2","3,0,1,4,2",7.393887120203081,3.175954531804533,3.175954531804533,0.12073943337022994,250,250.0,612,250,0,0.533390041,Terminated - max iterations reached after 0.53 seconds.,False,,,2.0
real_audit_2,deterministic_real_audit_bank,ConjugateGradient,5.0,0train,left_hand,0.0,1.0,26.0,1252.0,8af67793452933180cddb7ed45dd60a1225997834c56ab7daef981ff969aa91a,da2ca786f917b6865136360ff106211ebf08d90084ea3f1280e4e0411169e42c,2,1,"2,0,1,4,3","2,0,1,4,3",7.116474598811405,3.314253514181509,3.314253514181509,0.022933773178803553,250,250.0,628,250,0,0.541230916,Terminated - max iterations reached after 0.54 seconds.,False,,,2.0
real_audit_2,deterministic_real_audit_bank,ConjugateGradient,5.0,0train,left_hand,0.0,1.0,26.0,1252.0,8af67793452933180cddb7ed45dd60a1225997834c56ab7daef981ff969aa91a,da2ca786f917b6865136360ff106211ebf08d90084ea3f1280e4e0411169e42c,3,1,"2,0,1,4,3","2,0,1,4,3",7.680070354759721,3.3628729298636797,3.3628729298636797,0.001010470788748312,250,250.0,632,250,0,0.54539175,Terminated - max iterations reached after 0.54 seconds.,False,,,2.0
real_audit_2,deterministic_real_audit_bank,TrustRegions,5.0,0train,left_hand,0.0,1.0,26.0,1252.0,8af67793452933180cddb7ed45dd60a1225997834c56ab7daef981ff969aa91a,da2ca786f917b6865136360ff106211ebf08d90084ea3f1280e4e0411169e42c,0,1,"3,0,1,4,2","3,0,1,4,2",7.037527360393858,3.167457342008054,3.167457342008054,6.115910880504301e-07,37,,38,35,596,0.791728291,"Terminated - min grad norm reached after 37 iterations, 0.79 seconds.",True,,,2.0
real_audit_2,deterministic_real_audit_bank,TrustRegions,5.0,0train,left_hand,0.0,1.0,26.0,1252.0,8af67793452933180cddb7ed45dd60a1225997834c56ab7daef981ff969aa91a,da2ca786f917b6865136360ff106211ebf08d90084ea3f1280e4e0411169e42c,1,1,"3,0,1,4,2","3,0,1,4,2",7.393887120203081,3.1850933773188324,3.1850933773188324,2.6128043434833347e-07,37,,38,35,530,0.708608125,"Terminated - min grad norm reached after 37 iterations, 0.71 seconds.",True,,,2.0
real_audit_2,deterministic_real_audit_bank,TrustRegions,5.0,0train,left_hand,0.0,1.0,26.0,1252.0,8af67793452933180cddb7ed45dd60a1225997834c56ab7daef981ff969aa91a,da2ca786f917b6865136360ff106211ebf08d90084ea3f1280e4e0411169e42c,2,1,"2,0,1,4,3","2,0,1,4,3",7.116474598811405,3.3137432610316693,3.3137432610316693,5.84982235827388e-07,25,,26,25,327,0.437958791,"Terminated - min grad norm reached after 25 iterations, 0.44 seconds.",True,,,2.0
real_audit_2,deterministic_real_audit_bank,TrustRegions,5.0,0train,left_hand,0.0,1.0,26.0,1252.0,8af67793452933180cddb7ed45dd60a1225997834c56ab7daef981ff969aa91a,da2ca786f917b6865136360ff106211ebf08d90084ea3f1280e4e0411169e42c,3,1,"2,0,1,4,3","2,0,1,4,3",7.680070354759721,3.362867811075046,3.362867811075046,2.494948725328658e-07,24,,25,24,356,0.477530375,"Terminated - min grad norm reached after 24 iterations, 0.48 seconds.",True,,,2.0
real_audit_3,deterministic_real_audit_bank,ConjugateGradient,2.0,0train,left_hand,0.0,1.0,60.0,529.0,7cd1d84e0b3a38f6b24ab77577010d251b9e10d65085eb6804fb4f5322bc1ce8,867ea03cc1a531f3442087b847a23ff75a4ab079f6dc6a5c90053b7fbdadbe28,0,1,"4,3,1,0,2","4,3,1,0,2",9.430753402549549,5.714099385710699,5.714099385710699,0.000930395260984184,250,250.0,640,250,0,0.550855834,Terminated - max iterations reached after 0.55 seconds.,False,,,3.0
real_audit_3,deterministic_real_audit_bank,ConjugateGradient,2.0,0train,left_hand,0.0,1.0,60.0,529.0,7cd1d84e0b3a38f6b24ab77577010d251b9e10d65085eb6804fb4f5322bc1ce8,867ea03cc1a531f3442087b847a23ff75a4ab079f6dc6a5c90053b7fbdadbe28,1,1,"4,3,1,0,2","4,3,1,0,2",9.923720900832649,5.627348425141432,5.627348425141432,0.0010795591397726755,250,250.0,614,250,0,0.535435499,Terminated - max iterations reached after 0.53 seconds.,False,,,3.0
real_audit_3,deterministic_real_audit_bank,ConjugateGradient,2.0,0train,left_hand,0.0,1.0,60.0,529.0,7cd1d84e0b3a38f6b24ab77577010d251b9e10d65085eb6804fb4f5322bc1ce8,867ea03cc1a531f3442087b847a23ff75a4ab079f6dc6a5c90053b7fbdadbe28,2,1,"4,1,3,0,2","4,1,3,0,2",9.060061520711002,5.772780563647936,5.772780563647936,0.0014833570052450906,250,250.0,640,250,0,0.550618916,Terminated - max iterations reached after 0.55 seconds.,False,,,3.0
real_audit_3,deterministic_real_audit_bank,ConjugateGradient,2.0,0train,left_hand,0.0,1.0,60.0,529.0,7cd1d84e0b3a38f6b24ab77577010d251b9e10d65085eb6804fb4f5322bc1ce8,867ea03cc1a531f3442087b847a23ff75a4ab079f6dc6a5c90053b7fbdadbe28,3,1,"4,1,3,0,2","4,1,3,0,2",9.471766656463853,5.756060301091888,5.756060301091888,4.114329503524219e-05,250,250.0,635,250,0,0.547321499,Terminated - max iterations reached after 0.55 seconds.,False,,,3.0
real_audit_3,deterministic_real_audit_bank,TrustRegions,2.0,0train,left_hand,0.0,1.0,60.0,529.0,7cd1d84e0b3a38f6b24ab77577010d251b9e10d65085eb6804fb4f5322bc1ce8,867ea03cc1a531f3442087b847a23ff75a4ab079f6dc6a5c90053b7fbdadbe28,0,1,"4,3,1,0,2","4,3,1,0,2",9.430753402549549,5.666725992021162,5.666725992021162,2.336246665299417e-07,19,,20,20,260,0.351594541,"Terminated - min grad norm reached after 19 iterations, 0.35 seconds.",True,,,3.0
real_audit_3,deterministic_real_audit_bank,TrustRegions,2.0,0train,left_hand,0.0,1.0,60.0,529.0,7cd1d84e0b3a38f6b24ab77577010d251b9e10d65085eb6804fb4f5322bc1ce8,867ea03cc1a531f3442087b847a23ff75a4ab079f6dc6a5c90053b7fbdadbe28,1,1,"4,3,1,0,2","4,3,1,0,2",9.923720900832649,5.624753933440909,5.624753933440909,1.6028834060576557e-07,32,,33,29,563,0.73594554,"Terminated - min grad norm reached after 32 iterations, 0.74 seconds.",True,,,3.0
real_audit_3,deterministic_real_audit_bank,TrustRegions,2.0,0train,left_hand,0.0,1.0,60.0,529.0,7cd1d84e0b3a38f6b24ab77577010d251b9e10d65085eb6804fb4f5322bc1ce8,867ea03cc1a531f3442087b847a23ff75a4ab079f6dc6a5c90053b7fbdadbe28,2,1,"4,1,3,0,2","4,1,3,0,2",9.060061520711002,5.772758973289659,5.772758973289659,6.615401403638556e-07,30,,31,30,571,0.751274582,"Terminated - min grad norm reached after 30 iterations, 0.75 seconds.",True,,,3.0
real_audit_3,deterministic_real_audit_bank,TrustRegions,2.0,0train,left_hand,0.0,1.0,60.0,529.0,7cd1d84e0b3a38f6b24ab77577010d251b9e10d65085eb6804fb4f5322bc1ce8,867ea03cc1a531f3442087b847a23ff75a4ab079f6dc6a5c90053b7fbdadbe28,3,1,"4,1,3,0,2","4,1,3,0,2",9.471766656463853,5.7560602930846185,5.7560602930846185,3.3676499120257095e-07,21,,22,22,284,0.378253167,"Terminated - min grad norm reached after 21 iterations, 0.38 seconds.",True,,,3.0
