protocol,split,target_subject,condition,balanced_accuracy,accuracy,macro_f1,evaluation_n,confusion_matrix_json,recall_left_hand,recall_right_hand,recall_feet,recall_tongue
T2,B,4,STATIC,0.4652777777777778,0.4652777777777778,0.4595819728544448,144,"[[19,5,1,11],[6,15,4,11],[13,3,11,9],[6,6,2,22]]",0.5277777777777778,0.4166666666666667,0.3055555555555556,0.6111111111111112
T2,A,4,MOV_LEN,0.24305555555555555,0.24305555555555555,0.22260236571423997,144,"[[16,12,0,8],[21,7,4,4],[20,6,2,8],[20,6,0,10]]",0.4444444444444444,0.19444444444444445,0.05555555555555555,0.2777777777777778
T2,B,4,MOV_LEN,0.2777777777777778,0.2777777777777778,0.24517775321978874,144,"[[20,13,0,3],[20,8,2,6],[21,9,1,5],[17,7,1,11]]",0.5555555555555556,0.2222222222222222,0.027777777777777776,0.3055555555555556
T2,A,4,MOV_GRAM,0.2638888888888889,0.2638888888888889,0.25435552127827876,144,"[[10,19,3,4],[13,16,3,4],[11,15,5,5],[16,12,1,7]]",0.2777777777777778,0.4444444444444444,0.1388888888888889,0.19444444444444445
T2,B,4,MOV_GRAM,0.2847222222222222,0.2847222222222222,0.2657009654222437,144,"[[16,16,1,3],[14,13,1,8],[15,12,3,6],[13,14,0,9]]",0.4444444444444444,0.3611111111111111,0.08333333333333333,0.25
T2,A,4,MOV_SENSOR,0.25,0.25,0.24613755568722978,144,"[[5,8,17,6],[7,8,12,9],[8,8,11,9],[5,12,7,12]]",0.1388888888888889,0.2222222222222222,0.3055555555555556,0.3333333333333333
T2,B,4,MOV_SENSOR,0.2777777777777778,0.2777777777777778,0.2784206190248621,144,"[[10,9,11,6],[6,8,14,8],[10,5,11,10],[8,3,14,11]]",0.2777777777777778,0.2222222222222222,0.3055555555555556,0.3055555555555556
T2,A,4,STATIC_PLUS_LEN,0.4583333333333333,0.4583333333333333,0.4598768472906404,144,"[[15,3,16,2],[5,17,11,3],[3,6,22,5],[1,8,15,12]]",0.4166666666666667,0.4722222222222222,0.6111111111111112,0.3333333333333333
T2,B,4,STATIC_PLUS_LEN,0.4722222222222222,0.4722222222222222,0.4674927503052503,144,"[[18,5,1,12],[7,15,4,10],[12,3,12,9],[5,5,3,23]]",0.5,0.4166666666666667,0.3333333333333333,0.6388888888888888
T2,A,4,STATIC_PLUS_GRAM,0.4652777777777778,0.4652777777777778,0.46803670745272524,144,"[[15,3,16,2],[6,17,11,2],[4,5,22,5],[1,7,15,13]]",0.4166666666666667,0.4722222222222222,0.6111111111111112,0.3611111111111111
T2,B,4,STATIC_PLUS_GRAM,0.4791666666666667,0.4791666666666667,0.4746663059163059,144,"[[19,5,1,11],[7,15,3,11],[12,3,12,9],[6,4,3,23]]",0.5277777777777778,0.4166666666666667,0.3333333333333333,0.6388888888888888
T2,A,4,STATIC_PLUS_SENSOR,0.3194444444444444,0.3194444444444444,0.32204232724752624,144,"[[13,4,14,5],[10,11,13,2],[8,7,12,9],[4,10,12,10]]",0.3611111111111111,0.3055555555555556,0.3333333333333333,0.2777777777777778
T2,B,4,STATIC_PLUS_SENSOR,0.4375,0.4375,0.43225220830314703,144,"[[17,7,6,6],[7,16,5,8],[11,9,10,6],[8,4,4,20]]",0.4722222222222222,0.4444444444444444,0.2777777777777778,0.5555555555555556
T2,A,5,STATIC,0.35416666666666663,0.3541666666666667,0.34035129703446537,144,"[[4,23,5,4],[6,17,9,4],[2,12,20,2],[6,13,7,10]]",0.1111111111111111,0.4722222222222222,0.5555555555555556,0.2777777777777778
T2,B,5,STATIC,0.33333333333333337,0.3333333333333333,0.33308807937170465,144,"[[11,5,7,13],[10,12,2,12],[10,7,10,9],[8,7,6,15]]",0.3055555555555556,0.3333333333333333,0.2777777777777778,0.4166666666666667
T2,A,5,MOV_LEN,0.26388888888888884,0.2638888888888889,0.15605707986281236,144,"[[33,2,0,1],[32,4,0,0],[30,4,0,2],[26,6,3,1]]",0.9166666666666666,0.1111111111111111,0.0,0.027777777777777776
T2,B,5,MOV_LEN,0.26388888888888884,0.2638888888888889,0.19841671286031043,144,"[[26,6,2,2],[26,9,0,1],[32,1,2,1],[23,12,0,1]]",0.7222222222222222,0.25,0.05555555555555555,0.027777777777777776
T2,A,5,MOV_GRAM,0.2569444444444444,0.2569444444444444,0.18235376827896516,144,"[[25,8,2,1],[23,11,2,0],[21,13,0,2],[22,9,4,1]]",0.6944444444444444,0.3055555555555556,0.0,0.027777777777777776
T2,B,5,MOV_GRAM,0.2638888888888889,0.2638888888888889,0.19032451499118164,144,"[[23,10,1,2],[18,14,3,1],[25,9,1,1],[23,12,1,0]]",0.6388888888888888,0.3888888888888889,0.027777777777777776,0.0
T2,A,5,MOV_SENSOR,0.2916666666666667,0.2916666666666667,0.28293650793650793,144,"[[12,9,9,6],[12,16,6,2],[14,10,8,4],[6,13,11,6]]",0.3333333333333333,0.4444444444444444,0.2222222222222222,0.16666666666666666
T2,B,5,MOV_SENSOR,0.27083333333333337,0.2708333333333333,0.2674288428109683,144,"[[12,14,5,5],[12,11,5,8],[13,8,10,5],[10,9,11,6]]",0.3333333333333333,0.3055555555555556,0.2777777777777778,0.16666666666666666
T2,A,5,STATIC_PLUS_LEN,0.36111111111111116,0.3611111111111111,0.35170049857549857,144,"[[4,22,6,4],[6,15,10,5],[2,12,20,2],[6,11,6,13]]",0.1111111111111111,0.4166666666666667,0.5555555555555556,0.3611111111111111
T2,B,5,STATIC_PLUS_LEN,0.3472222222222222,0.3472222222222222,0.34840156801133654,144,"[[12,5,6,13],[10,12,1,13],[10,7,11,8],[8,7,6,15]]",0.3333333333333333,0.3333333333333333,0.3055555555555556,0.4166666666666667
T2,A,5,STATIC_PLUS_GRAM,0.375,0.375,0.3665178571428572,144,"[[5,21,6,4],[6,17,9,4],[3,11,19,3],[6,11,6,13]]",0.1388888888888889,0.4722222222222222,0.5277777777777778,0.3611111111111111
T2,B,5,STATIC_PLUS_GRAM,0.3402777777777778,0.3402777777777778,0.3400815793988316,144,"[[11,6,6,13],[10,12,1,13],[9,8,10,9],[10,5,5,16]]",0.3055555555555556,0.3333333333333333,0.2777777777777778,0.4444444444444444
T2,A,5,STATIC_PLUS_SENSOR,0.3541666666666667,0.3541666666666667,0.3359648583684483,144,"[[7,15,11,3],[7,21,5,3],[6,13,16,1],[6,12,11,7]]",0.19444444444444445,0.5833333333333334,0.4444444444444444,0.19444444444444445
T2,B,5,STATIC_PLUS_SENSOR,0.3194444444444444,0.3194444444444444,0.31821422019550805,144,"[[10,9,8,9],[10,9,6,11],[8,6,13,9],[5,10,7,14]]",0.2777777777777778,0.25,0.3611111111111111,0.3888888888888889
T2,A,6,STATIC,0.37500000000000006,0.375,0.36169528505713433,144,"[[22,8,2,4],[11,10,4,11],[6,5,7,18],[7,8,6,15]]",0.6111111111111112,0.2777777777777778,0.19444444444444445,0.4166666666666667
T2,B,6,STATIC,0.3055555555555556,0.3055555555555556,0.2984362461545972,144,"[[5,8,18,5],[6,12,10,8],[2,9,14,11],[4,4,15,13]]",0.1388888888888889,0.3333333333333333,0.3888888888888889,0.3611111111111111
T2,A,6,MOV_LEN,0.22916666666666669,0.22916666666666666,0.21036498165589246,144,"[[2,7,8,19],[0,7,10,19],[2,5,10,19],[1,7,14,14]]",0.05555555555555555,0.19444444444444445,0.2777777777777778,0.3888888888888889
T2,B,6,MOV_LEN,0.2013888888888889,0.2013888888888889,0.17124892012879916,144,"[[1,4,15,16],[2,4,8,22],[1,8,9,18],[0,4,17,15]]",0.027777777777777776,0.1111111111111111,0.25,0.4166666666666667
T2,A,6,MOV_GRAM,0.2222222222222222,0.2222222222222222,0.21349520517395182,144,"[[10,6,7,13],[7,2,8,19],[7,8,7,14],[4,7,12,13]]",0.2777777777777778,0.05555555555555555,0.19444444444444445,0.3611111111111111
T2,B,6,MOV_GRAM,0.29166666666666663,0.2916666666666667,0.2821163049982476,144,"[[10,6,8,12],[7,7,7,15],[3,6,7,20],[7,2,9,18]]",0.2777777777777778,0.19444444444444445,0.19444444444444445,0.5
T2,A,6,MOV_SENSOR,0.24305555555555558,0.24305555555555555,0.23452535252676995,144,"[[6,15,6,9],[12,11,4,9],[9,8,4,15],[5,4,13,14]]",0.16666666666666666,0.3055555555555556,0.1111111111111111,0.3888888888888889
T2,B,6,MOV_SENSOR,0.2916666666666667,0.2916666666666667,0.28933279162152403,144,"[[10,11,8,7],[9,10,6,11],[5,13,8,10],[11,5,6,14]]",0.2777777777777778,0.2777777777777778,0.2222222222222222,0.3888888888888889
T2,A,6,STATIC_PLUS_LEN,0.3819444444444445,0.3819444444444444,0.3729182582123759,144,"[[22,9,1,4],[11,10,6,9],[7,4,10,15],[9,7,7,13]]",0.6111111111111112,0.2777777777777778,0.2777777777777778,0.3611111111111111
T2,B,6,STATIC_PLUS_LEN,0.3055555555555556,0.3055555555555556,0.29360982406661296,144,"[[4,9,18,5],[5,15,10,6],[2,8,15,11],[4,5,17,10]]",0.1111111111111111,0.4166666666666667,0.4166666666666667,0.2777777777777778
T2,A,6,STATIC_PLUS_GRAM,0.3541666666666667,0.3541666666666667,0.34659083606452024,144,"[[20,9,3,4],[12,9,6,9],[7,4,10,15],[9,7,8,12]]",0.5555555555555556,0.25,0.2777777777777778,0.3333333333333333
T2,B,6,STATIC_PLUS_GRAM,0.32638888888888884,0.3263888888888889,0.3256969509349356,144,"[[9,9,14,4],[7,14,9,6],[3,9,14,10],[4,5,17,10]]",0.25,0.3888888888888889,0.3888888888888889,0.2777777777777778
T2,A,6,STATIC_PLUS_SENSOR,0.3194444444444444,0.3194444444444444,0.31247279178094123,144,"[[17,9,3,7],[10,9,10,7],[5,11,6,14],[8,7,7,14]]",0.4722222222222222,0.25,0.16666666666666666,0.3888888888888889
T2,B,6,STATIC_PLUS_SENSOR,0.3194444444444444,0.3194444444444444,0.3195225511355275,144,"[[9,8,14,5],[2,14,6,14],[6,12,11,7],[5,6,13,12]]",0.25,0.3888888888888889,0.3055555555555556,0.3333333333333333
T2,A,7,STATIC,0.4027777777777778,0.4027777777777778,0.3876729660959631,144,"[[18,10,4,4],[9,7,7,13],[5,7,10,14],[3,1,9,23]]",0.5,0.19444444444444445,0.2777777777777778,0.6388888888888888
T2,B,7,STATIC,0.5,0.5,0.5052910355971445,144,"[[19,8,8,1],[14,14,8,0],[3,9,18,6],[1,4,10,21]]",0.5277777777777778,0.3888888888888889,0.5,0.5833333333333334
T2,A,7,MOV_LEN,0.3263888888888889,0.3263888888888889,0.31341777598640497,144,"[[17,9,5,5],[8,10,6,12],[11,9,5,11],[11,6,4,15]]",0.4722222222222222,0.2777777777777778,0.1388888888888889,0.4166666666666667
T2,B,7,MOV_LEN,0.22916666666666666,0.22916666666666666,0.22378392374878608,144,"[[13,15,4,4],[18,8,4,6],[10,16,3,7],[6,17,4,9]]",0.3611111111111111,0.2222222222222222,0.08333333333333333,0.25
T2,A,7,MOV_GRAM,0.29166666666666663,0.2916666666666667,0.2849122807017544,144,"[[16,7,7,6],[14,8,3,11],[6,13,6,11],[8,11,5,12]]",0.4444444444444444,0.2222222222222222,0.16666666666666666,0.3333333333333333
T2,B,7,MOV_GRAM,0.21527777777777776,0.2152777777777778,0.2084926458918281,144,"[[12,15,4,5],[13,10,10,3],[12,14,3,7],[5,17,8,6]]",0.3333333333333333,0.2777777777777778,0.08333333333333333,0.16666666666666666
T2,A,7,MOV_SENSOR,0.33333333333333337,0.3333333333333333,0.3310915946732853,144,"[[15,4,9,8],[12,9,9,6],[11,7,11,7],[8,7,8,13]]",0.4166666666666667,0.25,0.3055555555555556,0.3611111111111111
T2,B,7,MOV_SENSOR,0.29166666666666663,0.2916666666666667,0.28656751018075993,144,"[[10,11,3,12],[11,7,9,9],[8,12,8,8],[4,7,8,17]]",0.2777777777777778,0.19444444444444445,0.2222222222222222,0.4722222222222222
T2,A,7,STATIC_PLUS_LEN,0.4027777777777778,0.4027777777777778,0.3864284325795374,144,"[[18,9,4,5],[9,7,8,12],[4,8,9,15],[2,1,9,24]]",0.5,0.19444444444444445,0.25,0.6666666666666666
T2,B,7,STATIC_PLUS_LEN,0.5069444444444444,0.5069444444444444,0.5113451086956522,144,"[[20,7,8,1],[14,14,8,0],[4,8,18,6],[1,4,10,21]]",0.5555555555555556,0.3888888888888889,0.5,0.5833333333333334
T2,A,7,STATIC_PLUS_GRAM,0.3958333333333333,0.3958333333333333,0.3771880293619424,144,"[[18,8,5,5],[10,6,8,12],[3,9,9,15],[3,1,8,24]]",0.5,0.16666666666666666,0.25,0.6666666666666666
T2,B,7,STATIC_PLUS_GRAM,0.4930555555555555,0.4930555555555556,0.49791242532551144,144,"[[19,8,8,1],[15,14,7,0],[3,9,18,6],[2,4,10,20]]",0.5277777777777778,0.3888888888888889,0.5,0.5555555555555556
T2,A,7,STATIC_PLUS_SENSOR,0.4236111111111111,0.4236111111111111,0.4154069070795418,144,"[[17,9,7,3],[9,12,3,12],[8,4,10,14],[3,1,10,22]]",0.4722222222222222,0.3333333333333333,0.2777777777777778,0.6111111111111112
T2,B,7,STATIC_PLUS_SENSOR,0.4722222222222222,0.4722222222222222,0.4783909650729341,144,"[[21,8,5,2],[11,13,11,1],[8,10,16,2],[3,6,9,18]]",0.5833333333333334,0.3611111111111111,0.4444444444444444,0.5
T2,A,8,STATIC,0.6458333333333334,0.6458333333333334,0.6442049443810007,144,"[[25,3,7,1],[4,20,7,5],[6,8,19,3],[1,4,2,29]]",0.6944444444444444,0.5555555555555556,0.5277777777777778,0.8055555555555556
T2,B,8,STATIC,0.7430555555555556,0.7430555555555556,0.7373585873585873,144,"[[30,1,5,0],[1,26,5,4],[11,6,18,1],[0,1,2,33]]",0.8333333333333334,0.7222222222222222,0.5,0.9166666666666666
T2,A,8,MOV_LEN,0.2638888888888889,0.2638888888888889,0.2484802649294992,144,"[[11,7,4,14],[14,8,4,10],[13,10,3,10],[8,5,7,16]]",0.3055555555555556,0.2222222222222222,0.08333333333333333,0.4444444444444444
T2,B,8,MOV_LEN,0.2777777777777778,0.2777777777777778,0.25574757789997377,144,"[[21,5,2,8],[20,7,0,9],[16,8,5,7],[21,1,7,7]]",0.5833333333333334,0.19444444444444445,0.1388888888888889,0.19444444444444445
T2,A,8,MOV_GRAM,0.2847222222222222,0.2847222222222222,0.26217670646389124,144,"[[21,4,3,8],[20,5,8,3],[13,10,4,9],[8,10,7,11]]",0.5833333333333334,0.1388888888888889,0.1111111111111111,0.3055555555555556
T2,B,8,MOV_GRAM,0.27083333333333337,0.2708333333333333,0.2446969696969697,144,"[[19,6,7,4],[17,12,4,3],[12,17,2,5],[15,9,6,6]]",0.5277777777777778,0.3333333333333333,0.05555555555555555,0.16666666666666666
T2,A,8,MOV_SENSOR,0.3472222222222222,0.3472222222222222,0.3472452318396341,144,"[[17,6,10,3],[12,13,8,3],[8,16,6,6],[5,9,8,14]]",0.4722222222222222,0.3611111111111111,0.16666666666666666,0.3888888888888889
T2,B,8,MOV_SENSOR,0.38888888888888884,0.3888888888888889,0.38005445347537925,144,"[[19,4,8,5],[15,13,2,6],[10,11,7,8],[5,6,8,17]]",0.5277777777777778,0.3611111111111111,0.19444444444444445,0.4722222222222222
T2,A,8,STATIC_PLUS_LEN,0.6597222222222223,0.6597222222222222,0.6584825620389001,144,"[[24,3,7,2],[4,21,6,5],[5,7,21,3],[1,4,2,29]]",0.6666666666666666,0.5833333333333334,0.5833333333333334,0.8055555555555556
T2,B,8,STATIC_PLUS_LEN,0.75,0.75,0.7438830488126262,144,"[[30,1,4,1],[1,27,5,3],[11,6,18,1],[0,1,2,33]]",0.8333333333333334,0.75,0.5,0.9166666666666666
T2,A,8,STATIC_PLUS_GRAM,0.6736111111111112,0.6736111111111112,0.6726872154809642,144,"[[25,3,7,1],[4,21,6,5],[5,6,22,3],[1,4,2,29]]",0.6944444444444444,0.5833333333333334,0.6111111111111112,0.8055555555555556
T2,B,8,STATIC_PLUS_GRAM,0.7708333333333333,0.7708333333333334,0.7666256878585647,144,"[[30,1,4,1],[2,28,3,3],[10,6,20,0],[0,1,2,33]]",0.8333333333333334,0.7777777777777778,0.5555555555555556,0.9166666666666666
T2,A,8,STATIC_PLUS_SENSOR,0.6527777777777778,0.6527777777777778,0.6469625313803395,144,"[[27,2,4,3],[6,19,8,3],[4,11,17,4],[0,4,1,31]]",0.75,0.5277777777777778,0.4722222222222222,0.8611111111111112
T2,B,8,STATIC_PLUS_SENSOR,0.6527777777777778,0.6527777777777778,0.6394951258547941,144,"[[29,1,4,2],[2,24,2,8],[9,9,13,5],[3,2,3,28]]",0.8055555555555556,0.6666666666666666,0.3611111111111111,0.7777777777777778
T2,A,9,STATIC,0.5694444444444444,0.5694444444444444,0.5657065093563949,144,"[[25,6,4,1],[5,19,6,6],[8,4,14,10],[2,1,9,24]]",0.6944444444444444,0.5277777777777778,0.3888888888888889,0.6666666666666666
T2,B,9,STATIC,0.5833333333333334,0.5833333333333334,0.5804525497960809,144,"[[18,10,3,5],[6,23,3,4],[11,3,17,5],[1,1,8,26]]",0.5,0.6388888888888888,0.4722222222222222,0.7222222222222222
T2,A,9,MOV_LEN,0.2638888888888889,0.2638888888888889,0.12743938497930218,144,"[[0,0,0,36],[0,0,0,36],[0,0,2,34],[0,0,0,36]]",0.0,0.0,0.05555555555555555,1.0
